city,total,married,separated,divorced,widow,single
parauapebas,122066.61686971,33067.47748117,1139.79398172,2245.12717556,2434.62843431,83179.58979695
pau d'arco,4902.9362312,1494.93801089,15.21929183,82.27544387,169.48379311,3141.0196915
peixe-boi,6408.73754283,1425.69842377,46.47584645,61.94831072,253.15294052,4621.46202137
picarra,9988.73190036,3404.00307432,94.81671002,216.33810416,232.83769696,6040.7363149
placas,18295.60492073,4947.33443113,116.6318216,230.39665957,459.88402344,12541.35798499
ponta de pedras,20140.2529483,4179.25224641,121.5212077,166.03507048,616.60874621,15056.8356775
portel,36518.10871636,5563.67773298,97.4525571,196.04773552,807.31591683,29853.61477393
porto de moz,24329.93634101,3670.25257479,86.47404908,98.90625761,317.75391244,20156.54954709
prainha,21787.83252022,3221.80170574,52.53736845,127.08542361,401.38428112,17985.0237413
primavera,8322.30980383,2092.63218808,58.09124684,28.73357645,364.53903351,5778.31375895
quatipuru,9801.04987031,1930.40238661,82.17466478,51.29077799,363.15818202,7374.02385891
redencao,61296.36342889,18329.30583549,929.58643195,1273.23078285,2295.1524826,38469.087896
rio maria,14566.74277895,4827.71444047,130.27311159,440.13155329,619.69867772,8548.92499588
rondon do para,38161.12193182,11301.73112112,560.41716858,470.00597106,1384.91320929,24444.05446177
ruropolis,31154.0906468,9104.49433004,155.00169744,285.40208123,713.86149605,20895.33104204
salinopolis,30149.02020703,5261.64291353,172.82142576,187.8168005,1095.60559162,23431.13347562
salvaterra,16084.95889563,2603.46226356,89.7668789,139.12201995,519.76243644,12732.84529678
santa barbara do para,13791.67430789,2844.83625188,107.42671659,157.27800173,392.8272088,10289.30612889
santa cruz do arari,6642.65065054,945.07477147,5.1491602,23.59586491,122.71841121,5546.11244275
santa isabel do para,49010.05069223,10070.0874248,321.94125761,867.07393116,1587.23278941,36163.71528925
santa luzia do para,15284.57316826,3112.64548322,45.81350838,49.07123211,603.62728314,11473.41566141
santa maria das barreiras,13752.76701974,4537.91555404,137.31820846,263.86683104,358.30688127,8455.35954493
santa maria do para,18829.62303179,4704.39147322,142.97637577,177.83543826,651.42494023,13152.99480431
santana do araguaia,44738.40891323,11085.7995598,267.27483613,662.066202,1283.42179002,31439.84652528
santarem,234565.30650949,63516.19502179,1980.42561061,3238.58127524,7620.38585335,158209.7187485
santarem novo,4829.39525007,1303.79708249,154.3688325,37.06702861,134.66877669,3199.49352978
santo antonio do taua,21447.16697997,4638.55965504,70.34593638,233.78811713,623.46757434,15881.00569708
sao caetano de odivelas,13633.63275136,2667.61234742,61.83464102,151.60025176,557.37442924,10195.21108192
sao domingos do araguaia,18130.38579354,4603.53950894,65.08885943,293.18788638,654.46935014,12514.10018865
sao domingos do capim,22086.50396303,3506.85335155,41.22078717,63.48786377,642.11938936,17832.82257118
sao felix do xingu,73981.58662121,23583.35503291,393.44432962,810.0477506,1270.42244748,47924.3170606
sao francisco do para,12354.86812406,3187.35013937,140.38754619,112.97762676,441.32192045,8472.83089129
sao geraldo do araguaia,20454.55322969,6116.39527657,311.93537607,460.79169429,709.68598379,12855.74489897
sao joao da ponta,4134.22016463,780.4341968,20.78384667,41.31938642,139.91463014,3151.7681046
sao joao de pirabas,16371.9444504,2970.53343466,157.79266757,121.74724812,608.01386246,12513.85723759
sao joao do araguaia,10279.2106771,2178.5142754,94.0886083,103.9277311,322.28715744,7580.39290486
sao miguel do guama,40483.12851404,8356.60680565,335.39713895,302.49816847,1495.07214514,29993.55425583
sao sebastiao da boa vista,17380.94614293,3328.46050567,23.77717118,134.7327576,329.52205388,13564.4536546
sapucaia,4076.36865496,1080.54853761,229.46301345,75.03832932,95.84730298,2595.4714716
senador jose porfirio,9839.19951007,1689.9347599,34.07635405,109.40718047,247.38547405,7758.3957416
soure,18598.56710705,2972.34840717,188.90354999,269.21916288,689.52893085,14478.56705616
tailandia,61103.90923554,10865.20926004,410.99403442,490.22831409,1301.62662984,48035.85099715
terra alta,8270.46513312,1677.54341158,18.61216307,131.85166555,340.82622129,6101.63167163
terra santa,13295.29517423,2938.90877044,11.2119245,87.93711357,450.0389877,9807.19837802
tome-acu,43609.63893446,8997.18806289,189.91359018,214.85525742,1134.39295615,33073.28906782
tracuateua,21341.93869806,5148.82509331,80.5521526,157.09152737,771.43555504,15184.03436974
trairao,13134.91463218,2845.58618146,69.74797248,101.56070147,290.87590936,9827.14386741
tucuma,27179.49486986,7664.09585641,272.11452459,460.48923456,794.47083694,17988.32441736
tucurui,77052.89383893,18181.80473006,841.80481888,1263.85679869,2012.88136604,54752.54612526
ulianopolis,33584.75336944,7492.17355111,148.20571167,282.16630304,672.36380205,24989.84400157
uruara,34992.60346789,9640.54436098,195.5890541,622.68872418,881.43367207,23652.34765656
vigia,38895.2959798,8193.97087951,287.60655466,272.68155961,1377.87707623,28763.15990979
viseu,42144.8647236,8424.59733504,252.36376619,190.83413109,1127.57222497,32149.49726631
vitoria do xingu,10914.77903874,2369.40350231,27.82749562,66.39331884,270.49964107,8180.6550809
xinguara,32786.85669565,10569.4273522,312.81276177,700.90341453,1117.7871649,20085.92600225
