city,quantity
acorizal,1730.6235011
agua boa,7250.93988524
alta floresta,16216.77522337
alto araguaia,4420.83366222
alto boa vista,2214.69099377
alto garcas,3494.6249333
alto paraguai,3017.90944824
alto taquari,2438.03019501
apiacas,3038.39395717
araguaiana,1120.65277409
araguainha,314.57149059
araputanga,4768.6817062
arenapolis,3123.2136996
aripuana,5952.18528767
barao de melgaco,1878.45454483
barra do bugres,11553.74482834
barra do garcas,18779.27649358
bom jesus do araguaia,1497.7887973
brasnorte,4872.88455301
caceres,31829.15659972
campinapolis,4785.11469863
campo novo do parecis,9089.54761889
campo verde,9523.38400653
campos de julio,1683.58043814
canabrava do norte,1539.46953574
canarana,5649.15291081
carlinda,3542.96924458
castanheira,2388.70419612
chapada dos guimaraes,5490.74302802
claudia,3668.92608013
cocalinho,1401.64137992
colider,9964.67283956
colniza,7984.17697588
comodoro,5469.08582392
confresa,8803.15540019
conquista d'oeste,1153.19758304
cotriguacu,4166.34583106
cuiaba,184346.81050759
curvelandia,1432.29570771
denise,3064.33028165
diamantino,6614.56367174
dom aquino,2970.82805754
feliz natal,3826.17895401
figueiropolis d'oeste,926.42236457
gaucha do norte,1875.5549841
general carneiro,1796.97445259
gloria d'oeste,966.33688526
guaranta do norte,9682.97644214
guiratinga,4223.53660361
indiavai,622.93589745
ipiranga do norte,1463.84099166
itanhanga,1576.18026454
itauba,1620.83853562
itiquira,3311.66807548
jaciara,8555.62881184
jangada,2486.75881381
jauru,3240.90179887
juara,10024.09276354
juina,13017.12964129
juruena,3528.41609216
juscimeira,3463.96466247
lambari d'oeste,1602.51561206
lucas do rio verde,13635.18533142
luciara,786.59901789
marcelandia,4125.50893971
matupa,4942.37358732
mirassol d'oeste,8023.26338021
nobres,4678.38408636
nortelandia,2013.9318796
nossa senhora do livramento,3530.52158066
nova bandeirantes,3256.23620938
nova brasilandia,1493.41967771
nova canaa do norte,3565.24772261
nova guarita,1658.42851945
nova lacerda,1554.05652046
nova marilandia,945.46784544
nova maringa,2192.28929691
nova monte verde,2748.75640927
nova mutum,9589.99620992
nova nazare,918.89664722
nova olimpia,6813.46613663
nova santa helena,1133.84349814
nova ubirata,2663.61946929
nova xavantina,5862.83569744
novo horizonte do norte,1047.45017247
novo mundo,2321.79730613
novo santo antonio,645.89605338
novo sao joaquim,1557.6072257
paranaita,3114.07022215
paranatinga,5219.97457101
pedra preta,4622.34319213
peixoto de azevedo,9616.3697299
planalto da serra,769.9693103
pocone,9388.65781846
pontal do araguaia,1713.82640697
ponte branca,467.34274255
pontes e lacerda,13504.2438302
porto alegre do norte,3700.40012563
porto dos gauchos,1724.36659607
porto esperidiao,3580.64128874
porto estrela,1135.16876853
poxoreo,5240.84262563
primavera do leste,15937.81208273
querencia,4465.02797703
reserva do cabacal,799.85875983
ribeirao cascalheira,3090.1945178
ribeiraozinho,647.58287948
rio branco,1389.55573894
rondolandia,1430.63326265
rondonopolis,60903.57227457
rosario oeste,5093.38146084
salto do ceu,1072.77548091
santa carmem,1424.88188234
santa cruz do xingu,710.46334714
santa rita do trivelato,744.97353372
santa terezinha,2666.96992209
santo afonso,896.23855262
santo antonio do leste,1061.74845528
santo antonio do leverger,5095.70460236
sao felix do araguaia,4906.02457904
sao jose do povo,1186.92125587
sao jose do rio claro,4771.10676058
sao jose do xingu,1686.52544967
sao jose dos quatro marcos,5533.80602158
sao pedro da cipa,1349.90907331
sapezal,5438.65611813
serra nova dourada,398.53209549
sinop,37577.83196222
sorriso,21390.2563241
tabapora,3223.86386721
tangara da serra,26501.46223813
tapurah,3001.87807081
terra nova do norte,3661.30830059
tesouro,818.98222817
torixoreu,1062.80921962
uniao do sul,1269.66363799
vale de sao domingos,845.48778398
varzea grande,82481.95170492
vera,3439.01487205
vila bela da santissima trindade,5075.3793926
vila rica,6486.69361213
