city,total,main_regular,main_irregular,other_regular,other_irregular
indaial,33541.64620604,27645.79547845,5895.85072759,27657.28046774,5884.36573829
iomere,1650.04919909,809.37795351,840.67124558,809.37795351,840.67124558
ipira,2979.29918488,1490.57128884,1488.72789604,1492.56664546,1486.73253941
ipora do oeste,5574.51655074,2731.98085694,2842.5356938,2731.98085694,2842.5356938
ipuacu,2682.6498947,1790.23802475,892.41186995,1793.39921658,889.25067812
ipumirim,4418.74161913,3025.78336912,1392.95825001,3025.78336912,1392.95825001
iraceminha,2821.65463451,1749.88712579,1071.76750872,1755.22728695,1066.42734758
irani,5250.3801975,3327.07381281,1923.30638469,3345.42200434,1904.95819317
irati,1056.25038983,641.56054942,414.68984041,641.56054942,414.68984041
irineopolis,5618.79818829,2316.18075849,3302.6174298,2325.99157185,3292.80661644
ita,3853.60956422,2640.48844099,1213.12112323,2640.48844099,1213.12112323
itaiopolis,10943.11040216,5603.05912127,5340.05128089,5603.05912127,5340.05128089
itajai,98794.25759966,75259.22223436,23535.0353653,75277.80172279,23516.45587688
itapema,23199.22913009,15800.20073731,7399.02839278,15820.4269095,7378.80222057
itapiranga,9249.23518617,6536.17155676,2713.06362941,6561.94592899,2687.2892572
itapoa,7138.41099249,3946.86389671,3191.54709578,3959.31294392,3179.09804857
ituporanga,13689.88844641,8021.60040573,5668.28804068,8032.14858293,5657.73986348
jabora,2462.91515542,941.32906284,1521.58609258,956.74444815,1506.17070727
jacinto machado,5939.63263843,3041.54909899,2898.08353944,3050.08139377,2889.55124468
jaguaruna,8979.449206,5781.13034289,3198.31886311,5794.80787045,3184.64133557
jaragua do sul,85895.17473148,72790.39349396,13104.78123752,72806.35934053,13088.81539094
jardinopolis,1083.86308301,755.47281373,328.39026928,755.47281373,328.39026928
joacaba,15729.64798199,12650.03153026,3079.61645173,12679.41831163,3050.22967038
joinville,277453.17840677,222688.75814642,54764.42026035,222788.74711012,54664.43129668
jose boiteux,2512.58140397,1414.18696271,1098.39444126,1414.18696271,1098.39444126
jupia,1092.04532813,445.03837908,647.00694905,449.28527105,642.76005708
lacerdopolis,1328.44642344,648.00083943,680.44558401,648.00083943,680.44558401
lages,72346.91554764,52103.81203179,20243.10351585,52175.90751119,20171.00803644
laguna,23009.44444227,15101.77513825,7907.66930402,15113.64476315,7895.79967912
lajeado grande,812.46578462,572.08553305,240.38025157,572.08553305,240.38025157
laurentino,3706.36635106,2790.96198772,915.40436334,2790.96198772,915.40436334
lauro muller,6574.59374473,4926.37003329,1648.22371144,4931.61156588,1642.98217886
lebon regis,5386.89512856,2960.06684276,2426.8282858,2965.27586754,2421.61926102
leoberto leal,1877.40846599,719.42421274,1157.98425325,719.42421274,1157.98425325
lindoia do sul,2849.42178817,2173.5263912,675.89539697,2183.78328665,665.63850153
lontras,6103.28986109,4349.66058817,1753.62927292,4355.30294896,1747.98691213
luiz alves,6175.86128068,4448.10616789,1727.75511279,4452.27092913,1723.59035155
luzerna,3172.06499911,2158.53379832,1013.53120079,2161.57442512,1010.49057398
macieira,935.26791475,471.76302649,463.50488826,471.76302649,463.50488826
mafra,28006.94503055,18227.04108533,9779.90394522,18272.1015659,9734.84346465
major gercino,1897.38983428,1253.04302983,644.34680445,1253.04302983,644.34680445
major vieira,3543.79612511,1507.65066134,2036.14546377,1507.65066134,2036.14546377
maracaja,3419.47012167,2416.60465779,1002.86546388,2423.55884347,995.91127821
maravilha,13125.7336662,9597.96522051,3527.76844569,9618.21060022,3507.52306598
marema,1278.88752268,429.35827281,849.52924987,432.44760696,846.43991572
massaranduba,9133.66807211,6582.68780077,2550.98027134,6588.76031125,2544.90776087
