city,quantity
abreu e lima,28988.72066499
afogados da ingazeira,10253.32246007
afranio,5907.12669111
agrestina,7617.70898668
agua preta,11012.73117353
aguas belas,13917.4177128
alagoinha,4509.88340908
alianca,12183.67256283
altinho,6785.54297203
amaraji,7081.53488781
angelim,3496.11796334
aracoiaba,6234.49304536
araripina,26821.76117607
arcoverde,21866.99509424
barra de guabiraba,4246.112149
barreiros,14270.85206921
belem de maria,4177.56112972
belem do sao francisco,7762.00352181
belo jardim,24742.03769856
betania,3802.16267946
bezerros,17368.53241516
bodoco,13457.25720338
bom conselho,14818.95052757
bom jardim,11833.23228681
bonito,12669.48787642
brejao,2939.42650332
brejinho,2156.80401045
brejo da madre de deus,15945.04190328
buenos aires,3812.34978897
buique,17847.14997013
cabo de santo agostinho,56355.93017417
cabrobo,10844.44177891
cachoeirinha,5483.76834387
caetes,9044.1588409
calcado,3593.96662907
calumbi,1688.52345515
camaragibe,43598.9091048
camocim de sao felix,5389.22630096
camutanga,2892.57894288
canhotinho,6949.0564867
capoeiras,6274.09316192
carnaiba,6056.76287892
carnaubeira da penha,5322.97087401
carpina,22136.2117373
caruaru,93954.11666861
casinhas,4485.65943252
catende,13102.37632336
cedro,3925.78052295
cha de alegria,4200.31736184
cha grande,6440.42113396
condado,8541.03097653
correntes,5626.07233453
cortes,4471.30197794
cumaru,5399.61712198
cupira,7421.94846934
custodia,10822.01722967
dormentes,5485.05428256
escada,20331.79902674
exu,10693.23876914
feira nova,7209.55383222
fernando de noronha,888.10251454
ferreiros,3533.83438866
flores,6657.5858842
floresta,9914.76885908
frei miguelinho,3820.86328311
gameleira,10508.70267731
garanhuns,42094.62540322
gloria do goita,10614.34057667
goiana,25097.83083178
granito,2563.71094738
gravata,24120.83604549
iati,6121.9663786
ibimirim,9212.81632554
ibirajuba,2274.62455713
igarassu,33721.54103883
iguaraci,3504.86731824
ilha de itamaraca,6594.21594667
inaja,6457.37632556
ingazeira,1324.84273433
ipojuca,27750.20526897
ipubi,9226.40252456
itacuruba,1774.91819246
itaiba,9288.08188074
itambe,12295.03731312
itapetim,3625.2977931
itapissuma,8199.338969
itaquitinga,5491.65243236
jaboatao dos guararapes,213373.61472116
jaqueira,4208.98021561
jatauba,5351.24023335
jatoba,5466.98275622
joao alfredo,9555.74205613
joaquim nabuco,5675.48742296
jucati,3727.08435913
jupi,4347.31031096
jurema,4891.99282361
lagoa de itaenga,7295.82213205
lagoa do carro,5225.43174223
lagoa do ouro,4178.98237474
lagoa dos gatos,5185.84474977
lagoa grande,8246.46553022
lajedo,11730.46349476
limoeiro,17026.62517491
macaparana,8239.53313823
machados,4081.20352141
manari,7047.11480552
maraial,4339.94360263
mirandiba,4883.49499932
moreilandia,3921.42547118
moreno,17846.9711159
nazare da mata,9118.56740985
olinda,117593.26329821
orobo,7890.41507697
oroco,4438.37527592
ouricuri,21836.58526193
palmares,20649.92266621
palmeirina,2604.36077092
panelas,10994.01312176
paranatama,3679.05741876
parnamirim,6335.82415705
passira,9285.49316997
paudalho,16704.79545551
paulista,92497.34890583
pedra,6888.98783408
pesqueira,21609.12197319
petrolandia,10386.76142877
petrolina,100488.45423749
pocao,3646.34175952
pombos,7380.24144823
primavera,4531.10876787
quipapa,9060.65520997
quixaba,2185.46030342
recife,487718.15314043
riacho das almas,4655.0418777
ribeirao,14695.71249151
rio formoso,8082.1120089
saire,3559.10330734
salgadinho,2545.61276962
salgueiro,18982.98798816
saloa,5363.87255397
sanharo,7577.91038873
santa cruz,5196.93214611
santa cruz da baixa verde,3685.46266397
santa cruz do capibaribe,26081.41334499
santa filomena,4515.39268529
santa maria da boa vista,15554.95622409
santa maria do cambuca,4337.03479359
santa terezinha,3555.63895058
sao benedito do sul,3932.93064519
sao bento do una,17652.06079974
sao caitano,11709.37104175
sao joao,7230.99635774
sao joaquim do monte,6253.72509663
sao jose da coroa grande,6337.62894255
sao jose do belmonte,9673.04303194
sao jose do egito,9744.2073926
sao lourenco da mata,32696.88805116
sao vicente ferrer,5657.31469099
serra talhada,24747.51030068
serrita,6527.65620998
sertania,10303.9002167
sirinhaem,13350.47487274
solidao,1736.55589609
surubim,17259.78871121
tabira,8185.66455675
tacaimbo,4062.35553531
tacaratu,8298.38579493
tamandare,7256.39570537
taquaritinga do norte,6890.53838801
terezinha,2059.68516766
terra nova,3052.50329734
timbauba,17418.23526711
toritama,9038.86308396
tracunhaem,3967.11119946
trindade,9475.77559611
triunfo,4665.16998917
tupanatinga,8928.54783265
tuparetama,2206.88118863
venturosa,4927.0918537
verdejante,3113.92925619
vertente do lerio,2591.37008409
vertentes,4990.01999857
vicencia,10399.67002182
vitoria de santo antao,40605.69650864
xexeu,5486.09915667
