city,quantity
abreulandia,793.9782346
aguiarnopolis,1642.02631874
alianca do tocantins,1709.95974663
almas,2581.99079502
alvorada,2370.57553106
ananas,3572.18040668
angico,1141.65117939
aparecida do rio negro,1406.1811329
aragominas,1877.91827442
araguacema,2039.90136481
araguacu,2375.86560422
araguaina,54038.4439518
araguana,1656.08200551
araguatins,11242.95264995
arapoema,2314.4364448
arraias,4366.04096671
augustinopolis,5585.24825938
aurora do tocantins,993.51693788
axixa do tocantins,3475.26685742
babaculandia,3277.20815909
bandeirantes do tocantins,910.13735617
barra do ouro,1531.92274707
barrolandia,1379.41770746
bernardo sayao,1416.05728455
bom jesus do tocantins,1296.26479235
brasilandia do tocantins,732.85678432
brejinho de nazare,1601.76886351
buriti do tocantins,3467.98974382
cachoeirinha,793.14313072
campos lindos,2828.76329001
cariri do tocantins,1073.33120816
carmolandia,894.53647564
carrasco bonito,1329.95645744
caseara,1516.19832247
centenario,861.33019976
chapada da natividade,981.03723355
chapada de areia,380.11593452
colinas do tocantins,10572.48436363
colmeia,2563.86551834
combinado,1477.04790359
conceicao do tocantins,1603.07935119
couto magalhaes,1490.61437214
cristalandia,2391.78373199
crixas do tocantins,521.98237104
darcinopolis,1519.79714538
dianopolis,6974.27906255
divinopolis do tocantins,1973.47457505
dois irmaos do tocantins,1759.61854758
duere,1219.60706741
esperantina,3733.19666534
fatima,1193.7411543
figueiropolis,1479.20732206
filadelfia,2756.71664711
formoso do araguaia,5755.73971528
fortaleza do tabocao,831.06027899
goianorte,1535.70093447
goiatins,4571.38379575
guarai,7276.00105343
gurupi,25112.4365241
ipueiras,546.54483006
itacaja,2726.32749632
itaguatins,2043.95940448
itapiratins,1051.81464988
itapora do tocantins,641.41046911
jau do tocantins,953.45659433
juarina,727.37684513
lagoa da confusao,3011.99957026
lagoa do tocantins,1380.26024039
lajeado,971.71616503
lavandeira,495.37684742
lizarda,1208.51536988
luzinopolis,823.73193724
marianopolis do tocantins,1401.55357884
mateiros,734.86565293
maurilandia do tocantins,1050.29986875
miracema do tocantins,7126.78652033
miranorte,3640.21957113
monte do carmo,2092.45031185
monte santo do tocantins,604.29710478
muricilandia,1062.63842377
natividade,2746.9386018
nazare,1353.2968509
nova olinda,3541.06591836
nova rosalandia,1154.0846416
novo acordo,1259.01653353
novo alegre,786.65103921
novo jardim,928.27415961
oliveira de fatima,321.68963992
palmas,87306.71084398
palmeirante,1616.51839912
palmeiras do tocantins,1868.661972
palmeiropolis,2055.58442093
paraiso do tocantins,15058.1934076
parana,3587.10657753
pau d'arco,1669.66025806
pedro afonso,3629.75277419
peixe,4090.88410577
pequizeiro,1626.87234591
pindorama do tocantins,1345.40199675
piraque,952.80249985
pium,2112.28929922
ponte alta do bom jesus,1365.08834798
ponte alta do tocantins,2126.42610039
porto alegre do tocantins,1024.55772269
porto nacional,17948.91506249
praia norte,3026.09009826
presidente kennedy,1159.38581607
pugmil,754.28430192
recursolandia,1152.18121965
riachinho,1463.96095718
rio da conceicao,642.86696668
rio dos bois,811.44257971
rio sono,2090.82515093
sampaio,1499.23376406
sandolandia,798.92097596
santa fe do araguaia,2371.45116137
santa maria do tocantins,924.98210077
santa rita do tocantins,619.7407085
santa rosa do tocantins,1536.73570624
santa tereza do tocantins,780.81818625
santa terezinha do tocantins,841.57067279
sao bento do tocantins,1693.48497873
sao felix do tocantins,577.66995171
sao miguel do tocantins,3875.30617619
sao salvador do tocantins,997.35466862
sao sebastiao do tocantins,1930.92137995
sao valerio,1350.83409643
silvanopolis,1664.76309683
sitio novo do tocantins,3136.11028298
sucupira,592.85171508
taguatinga,4643.43641359
taipas do tocantins,695.9207754
talisma,748.11333799
tocantinia,2485.48851076
tocantinopolis,7951.55986923
tupirama,480.44196444
tupiratins,708.65088146
wanderlandia,3728.71214984
xambioa,3769.6028142
