city,total,married,separated,divorced,widow,single
bertopolis,3373,1128,4,25,85,2132
betim,241589,96029,4494,4042,8917,128107
bias fortes,3651,1407,30,23,222,1969
bicas,10785,4332,223,243,788,5199
biquinhas,2394,1098,12,28,148,1109
boa esperanca,29926,13197,495,319,1749,14166
bocaina de minas,4141,1794,91,66,209,1982
bocaiuva,33757,13084,722,287,1689,17975
bom despacho,32761,14251,740,347,1866,15558
bom jardim de minas,5542,2406,102,45,342,2647
bom jesus da penha,2900,1500,42,3,142,1213
bom jesus do amparo,3895,1584,29,21,277,1984
bom jesus do galho,13243,5699,102,129,810,6502
bom repouso,8865,4717,165,55,320,3609
bom sucesso,14006,6134,218,70,950,6633
bonfim,5878,2727,74,77,363,2636
bonfinopolis de minas,5119,1554,34,32,162,3338
bonito de minas,5848,2206,31,14,202,3395
borda da mata,12247,5888,340,161,625,5232
botelhos,12450,6380,189,134,652,5095
botumirim,5120,1750,25,31,303,3011
bras pires,4098,1749,93,22,265,1969
brasilandia de minas,8687,3172,136,54,382,4943
brasilia de minas,24709,9483,418,213,1203,13391
brasopolis,12422,5473,241,170,881,5657
braunas,4403,2069,35,26,275,1997
brumadinho,21690,9159,403,411,1030,10687
bueno brandao,9188,4360,229,85,500,4014
buenopolis,8387,3057,150,66,550,4564
bugre,3184,1558,25,18,179,1405
buritis,15801,5178,274,127,573,9649
buritizeiro,19913,6154,367,264,981,12147
cabeceira grande,4628,1643,40,31,172,2742
cabo verde,11194,5507,155,125,419,4988
cachoeira da prata,3190,1322,72,11,201,1583
cachoeira de minas,8729,4098,97,94,449,3991
cachoeira de pajeu,6645,1729,34,11,234,4637
cachoeira dourada,1945,830,19,24,97,974
caetanopolis,7000,2680,201,105,341,3672
caete,30066,12005,556,428,1779,15297
caiana,3527,1717,60,36,170,1544
cajuri,3445,1394,104,19,178,1750
caldas,10840,5129,271,165,687,4589
camacho,2936,1304,51,17,132,1432
camanducaia,16763,7408,262,343,824,7926
cambui,19266,8736,712,452,872,8494
cambuquira,10267,4030,296,225,609,5108
campanario,2671,933,41,23,112,1562
campanha,11417,4762,269,264,709,5413
campestre,16874,8967,273,157,798,6679
campina verde,16028,6949,326,246,789,7719
campo azul,2765,1259,18,21,162,1305
campo belo,41388,18647,1055,836,2656,18193
campo do meio,9328,4067,137,85,533,4506
campo florido,4359,1847,71,59,165,2217
campos altos,10297,4478,233,125,557,4904
campos gerais,21231,9811,574,148,1008,9689
cana verde,4766,2356,39,52,325,1994
canaa,3962,2016,38,15,184,1709
canapolis,8767,3628,203,142,403,4391
candeias,12199,5812,338,78,635,5336
cantagalo,3005,1216,55,14,196,1525
caparao,3898,1695,98,40,222,1843
capela nova,4182,1785,45,16,340,1997
capelinha,23579,8115,311,145,1171,13838
capetinga,6039,3075,92,103,308,2461
capim branco,6367,2622,79,92,382,3192
capinopolis,12019,4900,276,136,660,6047
capitao andrade,3513,1564,47,71,278,1553
capitao eneas,9809,3409,167,79,486,5668
capitolio,6494,3064,208,44,289,2888
caputira,7019,3506,29,30,346,3108
carai,16060,3920,123,0,665,11352
caranaiba,2859,1282,30,5,123,1418
carandai,17154,7759,351,125,1096,7823
carangola,26344,11165,624,659,1818,12077
caratinga,63595,28412,1078,904,3711,29490
carbonita,6996,2477,117,41,516,3846
careacu,4789,2348,112,67,185,2078
carlos chagas,17869,6116,352,278,854,10270
carmesia,1809,750,31,13,110,906
carmo da cachoeira,9091,3937,132,87,443,4491
carmo da mata,8603,3832,75,117,566,4012
carmo de minas,9901,4503,160,140,502,4596
carmo do cajuru,13928,6166,224,251,744,6543
carmo do paranaiba,24292,11471,522,285,1499,10514
carmo do rio claro,16280,7501,448,133,831,7367
carmopolis de minas,11702,5279,99,95,590,5640
carneirinho,7439,2981,213,109,351,3785
carrancas,3163,1285,19,15,148,1695
carvalhopolis,2567,1361,31,26,150,1000
carvalhos,3929,1588,63,58,271,1950
casa grande,1853,889,21,16,103,824
cascalho rico,2173,1157,23,20,96,877
cassia,14210,6003,407,280,713,6807
cataguases,53700,24027,1472,1127,3817,23256
catas altas,3369,1433,88,26,139,1682
catas altas da noruega,2628,1057,33,16,158,1363
catuji,5824,2271,54,67,287,3145
catuti,4079,1415,26,6,105,2528
caxambu,18380,7470,619,330,1077,8884
cedro do abaete,1075,473,33,0,80,489
central de minas,5490,2360,81,90,383,2576
centralina,8552,3124,160,111,440,4716
chacara,1897,707,57,49,111,973
chale,4573,2281,49,34,227,1983
chapada do norte,11436,4609,66,62,687,6013
chapada gaucha,5340,2165,43,66,126,2939
chiador,2511,913,43,31,160,1365
cipotanea,5176,2286,65,9,343,2473
claraval,3565,1614,72,69,142,1668
claro dos pocoes,6599,2555,83,43,353,3565
claudio,18257,7652,350,192,955,9108
coimbra,5420,2605,72,60,368,2316
coluna,7271,2516,98,43,317,4298
comendador gomes,2374,1237,61,20,74,983
comercinho,8139,2919,21,7,334,4857
conceicao da aparecida,7866,3954,111,70,435,3295
conceicao da barra de minas,3305,1475,23,13,151,1643
conceicao das alagoas,13898,5563,234,228,719,7154
conceicao das pedras,2258,1123,33,0,96,1006
conceicao de ipanema,3697,1729,94,31,193,1649
conceicao do mato dentro,14526,5205,142,66,804,8309
conceicao do para,3961,1663,73,35,193,1998
conceicao do rio verde,9824,3899,246,151,610,4918
conceicao dos ouros,7276,3499,157,47,393,3179
conego marinho,5012,2176,42,22,208,2564
confins,3894,1669,113,28,161,1923
congonhal,7294,3771,122,56,291,3055
congonhas,33483,14424,760,498,1725,16076
congonhas do norte,3774,1432,17,10,152,2163
conquista,5044,2318,155,83,203,2285
conselheiro lafaiete,85292,36372,2184,1424,4799,40514
conselheiro pena,17676,7449,311,417,1142,8358
consolacao,1408,706,4,11,91,595
contagem,441252,175640,9725,8553,18552,228783
coqueiral,7774,3893,124,65,332,3361
coracao de jesus,20103,7192,288,256,1258,11109
cordisburgo,7010,2669,102,59,332,3848
cordislandia,2691,1257,26,25,171,1211
corinto,19923,7059,591,296,1258,10719
coroaci,8569,3416,89,79,434,4551
coromandel,22617,9558,651,306,1143,10959
coronel fabriciano,79794,34156,1497,1384,4124,38634
coronel murta,7209,2519,66,33,405,4186
coronel pacheco,2436,1111,42,24,112,1147
coronel xavier chaves,2669,1170,27,11,93,1368
corrego danta,3111,1357,52,25,195,1482
corrego do bom jesus,3394,1741,43,19,185,1405
corrego fundo,4306,2212,80,8,216,1790
corrego novo,3002,1437,8,34,134,1388
couto de magalhaes de minas,3104,1102,66,2,199,1735
crisolita,4035,1080,38,37,126,2753
cristais,8004,3717,96,85,453,3653
cristalia,3998,1090,38,0,218,2652
cristiano otoni,4002,1884,33,46,218,1821
cristina,8489,3883,87,47,479,3994
crucilandia,3797,1611,40,50,277,1819
cruzeiro da fortaleza,2997,1463,4,11,139,1381
cruzilia,11050,4884,217,95,559,5294
cuparaque,3545,1583,62,38,242,1619
curral de dentro,4498,1744,25,16,114,2599
curvelo,54681,20563,1191,819,3292,28817
datas,3905,1479,41,35,250,2099
delfim moreira,6551,3349,72,46,304,2779
delfinopolis,5341,2367,76,68,306,2523
delta,4059,1703,53,44,210,2049
descoberto,3779,1642,80,71,265,1721
desterro de entre rios,5738,2813,79,13,335,2499
desterro do melo,2685,1168,5,10,188,1314
diamantina,35095,12556,444,537,1702,19856
diogo de vasconcelos,3167,1357,45,43,224,1498
dionisio,8344,3465,97,61,541,4181
divinesia,2586,1113,44,31,148,1251
divino,14750,6981,249,254,932,6334
divino das laranjeiras,4115,1702,83,36,283,2011
divinolandia de minas,4931,2208,32,36,275,2380
divinopolis,153522,67326,3594,2851,7109,72642
divisa alegre,3638,1278,31,49,153,2127
divisa nova,4447,2022,71,26,214,2113
divisopolis,5167,1863,34,39,277,2955
dom bosco,3183,1099,29,8,112,1935
dom cavati,4494,2081,74,46,327,1967
dom joaquim,3715,1401,48,50,300,1916
dom silverio,4416,1758,127,72,326,2133
dom vicoso,2616,1380,31,13,86,1106
dona eusebia,4355,2117,94,38,235,1870
dores de campos,6925,3256,184,73,442,2969
dores de guanhaes,4296,1992,30,19,233,2021
dores do indaia,11953,5077,361,190,778,5546
dores do turvo,4164,2015,33,25,221,1870
doresopolis,1134,530,11,4,63,527
douradoquara,1505,732,17,31,75,650
durande,5444,2557,55,46,266,2520
eloi mendes,17907,8993,466,218,881,7348
engenheiro caldas,7419,3452,188,87,440,3252
engenheiro navarro,5553,1843,49,20,374,3267
entre folhas,4125,1896,39,28,281,1881
entre rios de minas,10835,4718,192,138,590,5199
ervalia,14082,6444,209,174,660,6596
esmeraldas,36076,14862,533,531,1428,18722
espera feliz,16559,7502,395,274,937,7451
espinosa,24105,9243,272,198,920,13472
espirito santo do dourado,3489,1884,34,17,120,1434
estiva,8668,4128,128,69,430,3913
estrela dalva,2204,699,50,32,176,1247
estrela do indaia,3026,1401,84,28,182,1330
estrela do sul,5675,2276,114,79,321,2885
eugenopolis,8253,3774,243,128,404,3703
ewbank da camara,2913,1251,44,36,226,1355
extrema,15903,6794,449,337,795,7529
fama,1983,867,45,46,132,894
faria lemos,2898,1211,56,22,193,1416
felicio dos santos,4385,1893,65,16,215,2196
felisburgo,4909,1555,40,4,208,3103
felixlandia,10282,4060,133,85,562,5442
fernandes tourinho,2070,1050,11,0,130,878
ferros,10004,4437,85,55,640,4786
fervedouro,7629,3494,136,106,405,3488
florestal,4600,2011,95,62,226,2206
formiga,52877,23649,1430,660,2852,24286
formoso,4977,1368,57,5,134,3413
fortaleza de minas,3179,1511,53,29,170,1415
fortuna de minas,1966,685,16,36,132,1096
francisco badaro,8315,3008,48,48,576,4635
francisco dumont,3466,1226,10,27,162,2041
francisco sa,18619,6342,222,252,859,10944
franciscopolis,5568,1676,23,34,275,3560
frei gaspar,4711,1335,59,42,310,2966
frei inocencio,6376,2073,75,114,366,3749
frei lagonegro,2527,837,33,6,136,1514
fronteira,7412,2970,228,172,422,3620
fronteira dos vales,3893,1152,19,0,212,2511
fruta de leite,5102,2026,36,24,275,2741
frutal,38947,15953,1233,896,2153,18713
funilandia,2621,1080,44,30,98,1369
galileia,5790,2151,63,67,480,3028
gameleiras,4086,1720,10,5,219,2132
glaucilandia,2257,836,20,18,130,1254
goiabeira,2207,967,47,23,193,977
goiana,2762,1195,53,53,159,1302
goncalves,3404,1641,32,26,193,1512
gonzaga,4384,1844,41,10,247,2241
gouveia,9704,3774,114,68,612,5136
governador valadares,201702,80567,4524,4618,10687,101306
grao mogol,10586,3620,129,91,517,6229
grupiara,1200,496,33,17,54,601
guanhaes,21879,8916,430,268,1345,10920
guape,11075,5324,155,67,464,5065
guaraciaba,8624,3572,119,14,486,4433
guaraciama,3605,1573,11,25,162,1834
guaranesia,15127,7036,529,381,750,6432
guarani,7054,3008,95,70,474,3408
guarara,3392,1298,97,51,189,1756
guarda-mor,5313,2342,91,46,251,2583
guaxupe,38995,16930,633,730,2521,18182
guidoval,6170,3158,92,63,382,2474
guimarania,5231,2412,76,70,233,2440
guiricema,7880,4136,81,71,459,3133
gurinhata,5759,2532,102,85,190,2850
heliodora,4645,2219,46,61,267,2051
iapu,7829,3625,154,41,459,3550
ibertioga,4203,1847,63,43,275,1976
ibia,17294,7696,390,294,1017,7897
ibiai,5537,1704,46,42,287,3457
ibiracatu,4981,2142,52,14,224,2549
ibiraci,8196,3873,164,106,424,3629
ibirite,103137,43097,1737,1133,3828,53341
ibitiura de minas,2757,1453,70,24,134,1075
ibituruna,2208,953,29,11,131,1083
icarai de minas,7033,2611,25,45,268,4083
igarape,19580,7996,245,297,837,10205
igaratinga,5965,2777,99,75,279,2735
iguatama,6909,2939,181,72,397,3320
ijaci,4142,1935,63,23,187,1934
ilicinea,8469,4044,108,103,405,3809
imbe de minas,4660,2309,46,26,165,2114
inconfidentes,5432,2780,35,42,258,2317
indaiabira,5632,2513,10,14,242,2853
indianopolis,4276,1795,79,60,222,2120
ingai,2024,885,4,30,122,983
inhapim,20325,9980,308,159,998,8881
inhauma,4189,1687,104,49,194,2156
inimutaba,5034,2111,55,64,305,2501
ipaba,11279,4602,211,126,448,5892
ipanema,13513,5682,341,192,897,6401
ipatinga,174818,79097,3130,3250,6737,82604
ipiacu,3352,1175,79,37,150,1911
ipuiuna,7455,3642,183,81,368,3181
irai de minas,4774,2319,55,39,163,2199
itabira,80877,32409,1292,1173,4202,41801
itabirinha de mantena,8085,3320,237,57,583,3887
itabirito,31288,13571,573,324,1863,14956
itacambira,3603,1343,14,3,231,2012
itacarambi,12942,4405,98,65,536,7838
itaguara,9400,4380,135,107,559,4219
itaipe,8166,2856,89,59,399,4763
itajuba,69455,30583,1775,1313,3860,31923
itamarandiba,22489,8689,388,258,1249,11906
itamarati de minas,3142,1430,29,66,221,1396
itambacuri,17734,5602,197,193,1133,10609
itambe do mato dentro,2130,840,19,20,168,1084
itamogi,8807,3965,205,135,527,3975
itamonte,10077,4838,173,127,434,4504
itanhandu,10698,4668,279,190,548,5014
itanhomi,9469,4329,173,99,666,4203
itaobim,16728,5832,154,101,854,9787
itapagipe,9903,4489,448,135,543,4288
itapecerica,17846,8202,309,191,1134,8011
itapeva,6122,2834,192,120,280,2695
itatiaiucu,6830,2767,164,67,320,3511
itau de minas,11348,5924,188,142,467,4627
itauna,63670,28045,1408,1121,3486,29611
itaverava,5153,2289,30,15,268,2551
itinga,10831,3880,59,44,439,6409
itueta,4658,2365,41,23,281,1948
ituiutaba,74964,29831,2693,1717,4527,36196
itumirim,5226,2141,60,58,309,2658
iturama,23591,8328,598,373,1077,13215
itutinga,3395,1502,74,11,194,1615
jaboticatubas,11023,4236,202,151,702,5732
jacinto,9754,3453,175,84,486,5556
jacui,6115,3045,62,30,294,2684
jacutinga,15764,7175,381,352,864,6993
jaguaracu,2346,928,24,17,151,1226
jaiba,20442,7872,220,150,552,11648
jampruca,3708,1358,95,10,241,2003
janauba,48050,18479,400,450,2134,26587
januaria,49111,19633,628,387,2357,26106
japaraiba,2819,1392,19,43,92,1272
japonvar,6120,2495,42,34,257,3291
jeceaba,5120,2118,96,47,300,2558
jenipapo de minas,4918,1653,6,10,354,2894
jequeri,11126,5205,167,90,672,4991
jequitai,6848,2124,101,36,401,4186
jequitiba,4185,1738,88,19,242,2098
jequitinhonha,18384,6378,298,222,1143,10344
jesuania,3946,1793,95,53,204,1801
joaima,11302,3840,166,53,591,6652
joanesia,5594,2575,77,42,350,2549
joao monlevade,55517,22770,1107,916,3135,27590
joao pinheiro,32459,13080,453,225,1524,17177
joaquim felicio,3031,1004,40,18,170,1799
jordania,7729,2722,88,27,308,4583
jose goncalves de minas,3441,1250,84,13,235,1858
jose raydan,2899,1331,17,19,165,1367
josenopolis,3125,1172,18,19,158,1757
juatuba,12894,4778,276,157,653,7030
juiz de fora,384741,153163,13244,10095,22659,185580
juramento,3099,1206,28,29,139,1698
juruaia,6126,3369,28,27,233,2469
juvenilia,5469,2304,89,8,188,2880
ladainha,11952,3600,39,50,644,7619
lagamar,6438,2974,114,67,309,2974
lagoa da prata,31396,13053,814,551,1678,15299
lagoa dos patos,3463,1200,20,25,165,2053
lagoa dourada,9299,4181,81,55,377,4606
lagoa formosa,13743,6981,251,24,690,5798
lagoa grande,6049,2541,94,54,304,3056
lagoa santa,30760,12031,819,486,1403,16021
lajinha,15708,7000,276,125,852,7454
lambari,15115,6853,371,319,884,6689
lamim,2979,1337,44,11,169,1419
laranjal,5336,2530,127,48,331,2301
lassance,5045,1792,85,28,281,2860
lavras,65600,27921,1355,1309,3820,31196
leandro ferreira,2667,1103,42,71,94,1357
leme do prado,3663,1259,36,11,180,2177
leopoldina,41815,17107,1163,831,2787,19927
liberdade,4866,2120,93,78,273,2302
lima duarte,13037,5479,409,117,895,6137
limeira do oeste,5088,2067,102,39,136,2744
lontra,5935,2495,42,13,317,3068
luisburgo,4955,2606,46,20,223,2061
luislandia,4651,1801,21,4,255,2569
luminarias,4483,2094,92,65,219,2012
luz,13887,6095,305,111,726,6651
machacalis,5609,1230,70,29,192,4088
machado,28284,13637,516,337,1538,12255
madre de deus de minas,3841,1627,23,26,230,1934
malacacheta,15026,4382,113,72,827,9631
mamonas,5066,2612,35,38,264,2117
manga,16529,6167,157,57,578,9570
manhuacu,53859,23581,1046,890,2804,25538
manhumirim,16090,6963,297,339,1115,7376
mantena,22324,9573,314,549,1328,10559
mar de espanha,8765,3890,311,191,530,3843
maravilhas,4990,2142,92,60,245,2450
maria da fe,11668,6069,135,57,385,5022
mariana,37333,14800,631,465,1699,19739
marilac,3439,1253,58,79,263,1786
mario campos,8211,3152,173,140,398,4348
maripa de minas,2198,989,47,63,149,950
marlieria,3302,1362,69,46,172,1653
marmelopolis,2628,1279,11,11,91,1236
martinho campos,9590,4366,151,97,487,4490
martins soares,4525,2233,72,29,220,1971
mata verde,5474,1457,93,17,124,3783
materlandia,3782,1473,91,34,227,1957
mateus leme,19505,6769,418,505,960,10853
mathias lobato,2797,878,21,52,186,1661
matias barbosa,10213,4032,277,219,600,5086
matias cardoso,6289,2394,76,36,229,3553
matipo,12730,5729,66,134,667,6134
mato verde,10636,4549,81,73,520,5413
matozinhos,24318,9904,639,389,1014,12371
matutina,3247,1756,38,19,197,1238
medeiros,2472,1373,19,22,126,933
medina,17191,5120,210,126,858,10877
mendes pimentel,5174,2091,43,78,325,2637
merces,8339,3724,138,55,625,3798
mesquita,5543,2354,65,26,306,2792
minas novas,22881,7612,159,100,1141,13868
minduri,3116,1204,23,21,227,1641
mirabela,9768,3751,151,64,502,5299
miradouro,7953,3539,137,56,431,3790
mirai,10180,4605,163,227,581,4605
miravania,3333,1341,75,0,134,1783
moeda,3727,1539,26,55,214,1892
moema,5420,2451,62,45,308,2554
monjolos,2039,750,4,11,98,1175
monsenhor paulo,6261,2914,94,60,327,2866
montalvania,12473,4392,90,51,427,7514
monte alegre de minas,14870,6325,383,327,703,7131
monte azul,19329,8853,308,91,855,9222
monte belo,10804,5202,236,133,577,4656
monte carmelo,35856,14461,823,638,1690,18244
monte formoso,3232,1412,11,0,132,1677
monte santo de minas,17538,7928,529,285,1060,7736
monte siao,15127,6836,365,411,674,6841
montes claros,247666,94902,4835,3691,10046,134193
montezuma,4995,1998,29,11,195,2762
morada nova de minas,6102,2729,127,74,313,2860
morro da garca,2424,891,50,20,116,1348
morro do pilar,3045,1232,37,7,233,1536
munhoz,5339,2536,108,70,211,2414
muriae,76840,34150,1949,1341,4287,35112
mutum,21793,9503,298,237,1142,10612
muzambinho,17138,8174,335,220,965,7445
nacip raydan,2453,1209,42,0,149,1054
nanuque,34046,11322,613,459,1750,19902
naque,4368,1779,64,43,243,2239
natalandia,2573,1178,24,28,85,1258
natercia,3964,1957,45,42,211,1710
nazareno,5867,2551,106,48,343,2819
nepomuceno,20396,9054,396,199,1144,9602
ninheira,7304,3445,78,11,275,3496
nova belem,3486,1622,45,18,93,1708
nova era,14557,5348,281,120,974,7834
nova lima,53605,20893,1277,1208,3059,27168
nova modica,3268,1258,32,29,162,1788
nova ponte,7642,3351,144,122,380,3645
nova porteirinha,5687,2216,46,46,242,3137
nova resende,11464,6053,184,50,523,4655
nova serrana,30145,13410,603,384,935,14813
nova uniao,4419,1851,38,32,215,2283
novo cruzeiro,22963,5623,98,69,967,16206
novo oriente de minas,7765,2557,95,36,322,4755
novorizonte,3628,1429,23,11,218,1946
olaria,1911,766,27,21,139,959
olhos-d'agua,3290,1100,36,13,228,1912
olimpio noronha,1844,889,17,3,132,803
oliveira,30806,13906,564,221,1679,14436
oliveira fortes,1775,1037,0,17,109,613
onca de pitangui,2430,1117,14,30,81,1188
oratorios,3596,1605,29,27,226,1708
orizania,5021,2617,40,40,281,2042
ouro branco,24647,10768,525,230,888,12236
ouro fino,24621,11148,521,400,1546,11006
ouro preto,54066,21962,809,661,3072,27562
ouro verde de minas,4859,1423,36,47,219,3134
padre carvalho,3849,1223,11,4,217,2394
padre paraiso,13482,4745,117,39,632,7949
pai pedro,4453,1793,77,5,155,2424
paineiras,4089,1994,110,27,288,1670
pains,6510,2799,156,59,436,3060
paiva,1366,552,32,25,90,667
palma,5583,2394,111,54,372,2651
palmopolis,7008,2943,46,26,252,3741
papagaios,9653,3523,237,118,504,5271
para de minas,59495,24731,1306,1040,3087,29331
paracatu,58392,19773,845,594,2366,34814
paraguacu,15638,7633,376,137,767,6724
paraisopolis,14438,6860,271,183,786,6338
paraopeba,16231,5623,382,330,781,9114
passa quatro,12230,5300,316,140,694,5780
passa tempo,7165,3408,106,48,396,3206
passabem,1615,685,18,5,127,781
passa-vinte,1795,855,32,21,95,791
passos,80219,35104,2236,1424,4643,36812
patis,3913,1485,27,27,169,2204
patos de minas,102666,46534,2353,1290,5197,47291
patrocinio,59145,25729,1063,1035,2701,28618
patrocinio do muriae,4099,1863,89,46,287,1815
paula candido,7342,3241,48,36,499,3518
paulistas,3999,1465,25,11,222,2276
pavao,7111,2417,122,12,434,4127
pecanha,13349,5645,102,90,840,6671
pedra azul,18444,5805,291,121,698,11529
pedra bonita,5534,2515,10,0,180,2829
pedra do anta,3234,1548,50,13,181,1442
pedra do indaia,3230,1644,37,12,165,1371
pedra dourada,1445,615,29,5,116,680
pedralva,9578,4675,126,70,537,4170
pedras de maria da cruz,6672,2467,28,38,298,3841
pedrinopolis,2786,1274,17,64,199,1232
pedro leopoldo,44167,18279,1017,613,2007,22251
pedro teixeira,1481,624,40,15,101,700
pequeri,2490,1018,37,44,207,1184
pequi,3019,1189,63,56,154,1557
perdigao,4727,2195,92,0,263,2178
perdizes,10000,4425,175,81,451,4868
perdoes,15490,7118,380,139,913,6940
periquito,5747,2080,165,72,292,3138
pescador,3163,1152,84,63,157,1706
piau,2536,1119,66,10,146,1196
piedade de caratinga,4135,2032,36,29,173,1866
piedade de ponte nova,3193,1206,108,9,220,1650
piedade do rio grande,4258,1829,60,35,258,2076
piedade dos gerais,3560,1520,56,35,190,1759
pimenta,6446,2822,135,60,361,3068
pingo-d'agua,3102,1356,9,8,167,1561
pintopolis,5236,1405,63,16,147,3606
piracema,5382,2633,86,63,323,2278
pirajuba,2274,873,40,24,159,1178
piranga,13543,5953,55,71,747,6719
pirangucu,4099,1981,34,24,278,1783
piranguinho,5930,2810,112,80,342,2586
pirapetinga,8260,3447,185,207,465,3956
pirapora,40001,12781,644,708,2077,23791
pirauba,9355,4094,132,127,551,4450
pitangui,17994,7555,453,361,997,8629
piumhi,24064,10395,691,440,1495,11044
planura,6884,2394,200,136,337,3817
poco fundo,12822,6811,235,48,663,5065
pocos de caldas,114063,52283,3498,2769,6348,49164
pocrane,8220,3557,117,70,491,3984
pompeu,20599,7873,608,172,1093,10853
ponte nova,45915,17996,1192,751,3054,22922
ponto chique,2832,1029,47,6,85,1665
ponto dos volantes,7996,2619,55,33,399,4890
porteirinha,30393,11676,316,220,941,17240
porto firme,7882,3466,59,36,436,3886
pote,11618,3887,152,104,855,6621
pouso alegre,88108,39833,2111,1632,3935,40597
pouso alto,5643,2448,88,61,345,2700
prados,6408,2838,106,45,369,3049
prata,19348,7750,517,298,794,9989
pratapolis,7718,3832,193,112,494,3087
pratinha,2460,1277,22,24,123,1015
presidente bernardes,4707,2251,44,28,282,2101
presidente juscelino,3602,1480,52,21,181,1868
presidente kubitschek,2326,807,15,0,149,1354
presidente olegario,14462,6908,167,41,815,6532
prudente de morais,6543,2477,64,135,255,3612
quartel geral,2492,1177,39,49,251,977
queluzito,1508,763,28,16,80,620
raposos,11642,4220,150,247,705,6320
raul soares,20276,9281,264,133,1293,9305
recreio,8652,3645,166,123,699,4019
reduto,4712,2109,52,52,184,2315
resende costa,8562,3823,147,58,536,3999
resplendor,14077,6503,286,277,833,6179
ressaquinha,3665,1734,62,19,203,1647
riachinho,6139,1857,45,6,182,4048
riacho dos machados,7151,2842,93,10,370,3836
ribeirao das neves,193564,71493,3469,3206,6905,108491
ribeirao vermelho,3093,1276,65,48,242,1462
rio acima,6196,2436,87,102,340,3231
rio casca,12433,4858,190,163,872,6350
rio do prado,4265,1147,32,12,168,2906
rio doce,1897,866,41,0,138,851
rio espera,5644,2566,83,18,404,2573
rio manso,3878,1576,41,51,200,2010
rio novo,7067,2893,193,111,484,3387
rio paranaiba,9683,4404,203,52,417,4608
rio pardo de minas,20522,9950,100,66,977,9428
rio piracicaba,11599,4667,208,136,723,5865
rio pomba,13609,5976,312,173,899,6248
rio preto,4296,1712,115,51,246,2173
rio vermelho,11322,4729,67,29,590,5907
ritapolis,4468,1952,73,15,290,2138
rochedo de minas,1541,646,12,38,82,764
rodeiro,4417,2229,93,64,214,1817
romaria,3000,1271,50,41,169,1469
rosario da limeira,3103,1610,52,9,127,1305
rubelita,8124,3103,53,35,376,4557
rubim,7808,2112,143,13,282,5257
sabara,92547,35567,2221,1710,4435,48614
sabinopolis,12809,5408,186,89,709,6417
sacramento,17643,7759,281,281,997,8325
