city,total,has_children,children_born,children_borned_live,children_borned_dead
santana do garambeu,776,459,2013,1888,125
santana do jacare,1800,1127,4398,4077,321
santana do manhuacu,3247,2012,9188,8622,566
santana do paraiso,7083,4323,17333,16619,714
santana do riacho,1451,831,4570,4289,281
santana dos montes,1547,895,3955,3831,124
santo antonio do amparo,6528,3836,15314,14483,832
santo antonio do aventureiro,1518,942,3777,3564,213
santo antonio do grama,1771,1086,6055,5785,269
santo antonio do itambe,1676,956,5111,4969,142
santo antonio do jacinto,4734,2723,13994,13145,850
santo antonio do monte,9445,6012,19908,19120,788
santo antonio do retiro,2448,1391,7833,7053,780
santo antonio do rio abaixo,771,421,1812,1721,90
santo hipolito,1338,806,4145,3752,393
santos dumont,19842,12344,44439,41535,2904
sao bento abade,1386,872,3596,3432,164
sao bras do suacui,1380,782,3024,2828,196
sao domingos das dores,1887,1152,5405,5203,202
sao domingos do prata,7553,4306,20921,19419,1502
sao felix de minas,1327,854,4439,4301,138
sao francisco,19544,10905,57659,54509,3150
sao francisco de paula,2608,1517,6050,5758,292
sao francisco de sales,2086,1410,5115,4790,325
sao francisco do gloria,2227,1382,6179,5696,483
sao geraldo,3238,2022,7802,7425,377
sao geraldo da piedade,2024,1095,6399,5877,523
sao geraldo do baixio,1143,737,3478,3220,258
sao goncalo do abaete,2069,1305,5732,5441,291
sao goncalo do para,3368,1989,7610,7163,447
sao goncalo do rio abaixo,3439,1864,8362,7956,405
sao goncalo do rio preto,1189,655,3164,3062,102
sao goncalo do sapucai,9004,5413,19386,18301,1085
sao gotardo,11027,6927,24189,23144,1045
sao joao batista do gloria,2396,1624,5606,5427,179
sao joao da lagoa,1561,969,4999,4675,324
sao joao da mata,1097,712,2618,2448,171
sao joao da ponte,9363,5265,29141,27562,1579
sao joao das missoes,3518,1931,10723,10285,438
sao joao del rei,34626,21014,70216,66465,3751
sao joao do manhuacu,3332,2042,8525,8083,442
sao joao do manteninha,1847,1243,5621,5242,378
sao joao do oriente,3399,2198,10085,9496,588
sao joao do pacui,1343,799,3826,3623,203
sao joao do paraiso,8342,4562,21998,20847,1151
sao joao evangelista,6368,3593,16936,16014,922
sao joao nepomuceno,10188,6119,21639,20636,1003
sao joaquim de bicas,7052,4373,17957,16546,1411
sao jose da barra,2332,1473,5065,4998,67
sao jose da lapa,6033,3688,13167,12525,642
sao jose da safira,1427,882,4537,4131,407
sao jose da varginha,1218,745,2968,2728,239
sao jose do alegre,1518,910,3976,3711,265
sao jose do divino,1603,964,4443,4059,384
sao jose do goiabal,2516,1462,7142,6722,421
sao jose do jacuri,2557,1528,8158,7755,404
sao jose do mantimento,923,616,2786,2657,129
sao lourenco,16148,10030,31991,30295,1696
sao miguel do anta,2688,1646,7936,7513,423
sao pedro da uniao,2238,1398,4889,4627,263
sao pedro do suacui,2469,1459,8277,7611,666
sao pedro dos ferros,3780,2354,10817,10227,590
sao romao,2916,1690,7739,7539,200
sao roque de minas,2483,1590,5320,5048,272
sao sebastiao da bela vista,1668,1057,4164,3660,504
sao sebastiao da vargem alegre,1004,662,2487,2379,108
sao sebastiao do anta,1781,1018,4924,4704,220
sao sebastiao do maranhao,4328,2553,14979,14230,748
sao sebastiao do oeste,1887,1079,4635,4320,315
sao sebastiao do paraiso,24227,15177,50097,47512,2585
sao sebastiao do rio preto,745,436,2125,2071,54
sao sebastiao do rio verde,823,489,1972,1862,110
sao thome das letras,2291,1393,5364,5079,285
sao tiago,4209,2679,10782,9957,824
sao tomas de aquino,2904,1807,6579,6261,318
sao vicente de minas,2486,1611,6342,6129,213
sapucai-mirim,2053,1329,5250,4908,342
sardoa,1843,1032,5244,4960,284
sarzedo,6812,4101,15014,13946,1068
sem-peixe,1336,831,4260,4016,243
senador amaral,1879,1140,4903,4591,312
senador cortes,833,509,2022,1879,143
senador firmino,2661,1635,8035,7629,406
senador jose bento,972,585,2256,2138,118
senador modestino goncalves,1976,1153,6236,5820,416
senhora de oliveira,2251,1361,6181,5888,294
senhora do porto,1415,811,4026,3916,110
senhora dos remedios,4126,2271,10459,9760,699
sericita,2713,1590,7929,7218,711
seritinga,729,443,1665,1532,133
serra azul de minas,1489,785,4625,4426,200
serra da saudade,325,240,747,726,21
serra do salitre,3502,2229,7761,7251,510
serra dos aimores,3364,2162,10000,9433,567
serrania,2960,1810,7283,6947,336
serranopolis de minas,1573,918,4448,4177,272
serranos,841,492,2191,2004,187
serro,8010,4415,23562,22048,1513
sete lagoas,78302,45035,160586,151432,9154
setubinha,3386,1958,10403,9834,570
silveirania,805,460,2211,2147,64
silvianopolis,2363,1507,5656,5336,320
simao pereira,985,664,2250,2173,77
simonesia,6446,3777,18000,16811,1189
sobralia,2604,1572,7997,7431,566
soledade de minas,2142,1346,5018,4788,230
tabuleiro,1864,1133,4815,4589,226
taiobeiras,11056,6669,29256,28238,1019
taparuba,1294,811,3263,3131,132
tapira,1308,813,2921,2795,126
tapirai,732,465,1670,1635,35
taquaracu de minas,1304,756,3335,3159,176
tarumirim,6065,3630,19256,17914,1343
teixeiras,4586,2879,11674,10969,705
teofilo otoni,55566,33136,138690,130605,8085
timoteo,30498,17777,64575,61610,2965
tiradentes,2398,1464,4973,4633,340
tiros,3039,1900,7668,7271,398
tocantins,6111,3855,13883,13360,522
tocos do moji,1485,972,3476,3326,150
toledo,1989,1299,4823,4602,221
tombos,4837,3023,10648,10220,428
tres coracoes,26567,16242,56240,53462,2778
tres marias,9572,5770,21792,20484,1308
tres pontas,20619,12746,47582,45247,2335
tumiritinga,2297,1439,6764,6500,263
tupaciguara,9659,6527,20796,19687,1108
turmalina,5857,3486,15816,14957,859
turvolandia,1610,981,3626,3407,219
uba,35422,21910,74969,70777,4192
ubai,3940,2298,12038,11426,612
ubaporanga,4766,2806,13092,12422,670
uberaba,110680,68996,211651,202078,9573
uberlandia,214204,134407,403571,384887,18684
umburatiba,1043,675,3768,3315,454
unai,27472,17295,64113,61809,2304
uniao de minas,1736,1190,4515,4222,293
uruana de minas,1223,726,3122,3012,110
urucania,4153,2491,11331,10809,522
urucuia,3283,1955,9959,9253,706
vargem alegre,2598,1621,8107,7602,505
vargem bonita,904,548,1774,1712,63
vargem grande do rio pardo,1654,916,4618,4380,239
varginha,46024,28214,92995,88181,4814
varjao de minas,1710,1140,4459,4179,280
varzea da palma,12472,7627,30036,28504,1532
varzelandia,7035,3804,22254,21151,1103
vazante,7660,5054,17723,16676,1048
verdelandia,2495,1515,8486,7958,528
veredinha,1997,1120,5780,5381,399
verissimo,1107,804,2626,2388,238
vermelho novo,1762,1066,4659,4500,158
vespasiano,30617,18571,62488,59053,3434
vicosa,27797,15965,56485,53281,3203
vieiras,1581,963,4299,4090,210
virgem da lapa,5559,3093,15109,14372,737
virginia,3535,2069,9800,8772,1028
virginopolis,4312,2467,12889,12204,685
virgolandia,2455,1397,7680,7061,619
visconde do rio branco,13830,8667,31531,29345,2186
volta grande,1985,1272,5152,4821,331
wenceslau braz,1051,661,3096,2906,190
