city,quantity
adamantina,7917.43644921
adolfo,1069.10518529
aguai,8131.20407803
aguas da prata,1537.33384682
aguas de lindoia,3941.47716847
aguas de santa barbara,1524.88314012
aguas de sao pedro,692.67089571
agudos,10246.12429963
alambari,1275.22415837
alfredo marcondes,840.78754713
altair,944.46792331
altinopolis,4790.26526947
alto alegre,793.91342965
aluminio,5291.77369076
alvares florence,740.48511126
alvares machado,6233.3335614
alvaro de carvalho,1113.60533695
alvinlandia,918.89722295
americana,57874.83470795
americo brasiliense,9687.45897243
americo de campos,1335.43687986
amparo,15863.61307585
analandia,1146.14439274
andradina,14998.79189436
angatuba,7044.56413798
anhembi,1625.18398074
anhumas,1030.83093428
aparecida,10491.33175046
aparecida d'oeste,1047.27328383
apiai,7424.98965431
aracariguama,5183.45381642
aracatuba,50271.36283632
aracoiaba da serra,8158.54889287
aramina,1173.29414494
arandu,1545.16597191
arapei,622.63564303
araraquara,56154.94089395
araras,32528.74544941
arco-iris,442.79111924
arealva,1875.73716195
areias,1011.45840143
areiopolis,2904.41738861
ariranha,2169.09635045
artur nogueira,12310.51613718
aruja,24624.19385984
aspasia,473.84053723
assis,25209.41739304
atibaia,39790.50310527
auriflama,3263.71895021
avai,1382.96002109
avanhandava,2983.70718415
avare,21333.80063374
bady bassitt,4477.87957417
balbinos,393.24750003
balsamo,2442.13122235
bananal,2652.22484001
barao de antonina,831.12141925
barbosa,1736.95791495
bariri,8018.99295653
barra bonita,9335.0143252
barra do chapeu,1457.83158534
barra do turvo,2285.3670336
barretos,31072.67766757
barrinha,7974.53470267
barueri,81769.49071138
bastos,5370.62099405
batatais,14831.67325426
bauru,97504.44806974
bebedouro,21127.57658731
bento de abreu,659.72403813
bernardino de campos,2758.057461
bertioga,14240.53903345
bilac,1650.73541847
birigui,27018.22044356
biritiba-mirim,7786.0195201
boa esperanca do sul,3491.60451356
bocaina,2833.24013301
bofete,2488.38805088
boituva,13443.12324035
bom jesus dos perdoes,5310.53135464
bom sucesso de itarare,1173.66912575
bora,199.65739255
boraceia,1242.37659455
borborema,3180.83604453
borebi,648.61596254
botucatu,36775.74054908
braganca paulista,39926.96990775
brauna,1116.21204083
brejo alegre,635.80692742
brodowski,5499.13562641
brotas,5494.45639086
buri,5372.4059948
buritama,3512.4115169
buritizal,1082.32675458
cabralia paulista,1193.43769706
cabreuva,13104.05091088
cacapava,23607.02377519
cachoeira paulista,8467.41627207
caconde,4864.55864052
cafelandia,3790.31974328
caiabu,1099.03642385
caieiras,26161.57001122
caiua,1298.62546287
cajamar,21299.10642404
cajati,8778.7073894
cajobi,2353.69226045
cajuru,6530.06198938
campina do monte alegre,1443.20706916
campinas,324646.06454745
campo limpo paulista,22303.544336
campos do jordao,14197.72589486
campos novos paulista,1270.05452531
cananeia,3414.57282721
canas,1265.39927863
candido mota,7727.00267268
candido rodrigues,603.31179249
