city,total,main_regular,main_irregular,other_regular,other_irregular
encruzilhada do sul,11756.21006785,5158.78647967,6597.42358818,5191.69318901,6564.51687884
engenho velho,869.34127157,262.24124657,607.100025,262.24124657,607.100025
entre rios do sul,1634.7624161,921.57649122,713.18592488,929.76674631,704.99566978
entre-ijuis,4755.92065432,1891.18828082,2864.7323735,1891.18828082,2864.7323735
erebango,1442.97111132,820.94403768,622.02707364,820.94403768,622.02707364
erechim,51443.91574936,40175.26426193,11268.65148743,40182.43033444,11261.48541492
ernestina,1373.43024739,859.11247654,514.31777085,859.11247654,514.31777085
erval grande,3113.16108852,1781.68689312,1331.4741954,1820.09744941,1293.06363913
erval seco,4096.76063319,1159.43508983,2937.32554336,1173.92611424,2922.83451895
esmeralda,1714.27058412,727.99322556,986.27735856,730.10062463,984.1699595
esperanca do sul,2136.48100903,271.99119079,1864.48981824,279.41340543,1857.06760358
espumoso,8603.68370515,4736.85980141,3866.82390374,4747.70172506,3855.98198009
estacao,3320.21813447,2482.05242681,838.16570766,2485.40499328,834.81314119
estancia velha,24369.20679184,18195.13081033,6174.07598151,18195.13081033,6174.07598151
esteio,38898.54910864,30717.77099957,8180.77810907,30755.85428114,8142.69482751
estrela,18681.68775802,14586.98765447,4094.70010355,14599.08547614,4082.60228188
estrela velha,2082.06347267,564.57428846,1517.48918421,571.21470697,1510.84876571
eugenio de castro,1406.55282202,592.2032675,814.34955452,592.2032675,814.34955452
fagundes varela,1800.02437188,811.64042866,988.38394322,823.16097344,976.86339844
farroupilha,38528.98596741,31002.25551475,7526.73045266,31013.22769779,7515.75826962
faxinal do soturno,3830.09337066,1994.07799187,1836.01537879,2009.56826941,1820.52510125
faxinalzinho,1134.75240379,422.65895455,712.09344924,422.65895455,712.09344924
fazenda vilanova,2272.1669832,1270.73804996,1001.42893324,1277.24636499,994.92061821
feliz,7731.66265013,6153.8397151,1577.82293503,6162.42273194,1569.23991818
flores da cunha,17202.13128904,12611.29670636,4590.83458268,12628.99757373,4573.1337153
floriano peixoto,1422.16442052,420.92510609,1001.23931443,420.92510609,1001.23931443
fontoura xavier,5496.46569431,1982.4644154,3514.00127891,2006.53665941,3489.9290349
formigueiro,3290.55372017,1360.80440599,1929.74931418,1370.07533568,1920.47838449
forquetinha,1832.4734491,834.43005213,998.04339697,834.43005213,998.04339697
fortaleza dos valos,2315.09255093,1079.61062003,1235.4819309,1079.61062003,1235.4819309
frederico westphalen,16270.64074221,10742.97064266,5527.67009955,10784.23498648,5486.40575574
garibaldi,18977.91981494,14880.00485232,4097.91496262,14880.00485232,4097.91496262
garruchos,1651.36194656,600.44343216,1050.9185144,604.46439012,1046.89755643
gaurama,3554.13994637,1746.25950676,1807.88043961,1758.47451004,1795.66543633
general camara,3686.28388398,1820.84518474,1865.43869924,1820.84518474,1865.43869924
gentil,1116.84664839,354.2464819,762.60016649,354.2464819,762.60016649
getulio vargas,8858.26027226,5869.4729517,2988.78732056,5874.64028643,2983.61998583
girua,7848.34290253,4615.22642153,3233.116481,4615.22642153,3233.116481
glorinha,3430.89353942,2176.7392419,1254.15429752,2176.7392419,1254.15429752
gramado,19166.02716058,14925.90884398,4240.1183166,14945.6273471,4220.39981349
gramado dos loureiros,1186.06935521,534.44213068,651.62722453,538.13192836,647.93742685
gramado xavier,2395.24274273,676.42388741,1718.81885532,679.93089288,1715.31184984
gravatai,120128.26792104,87326.43701463,32801.83090641,87396.76044089,32731.50748013
guabiju,1075.61054922,553.27421002,522.3363392,553.27421002,522.3363392
guaiba,44911.01441559,32695.43101115,12215.58340444,32746.26200334,12164.75241225
guapore,14784.23436664,11728.36327081,3055.87109583,11742.9547812,3041.27958545
guarani das missoes,4495.5057987,2017.7636709,2477.7421278,2042.01730856,2453.48849013
harmonia,2615.11080687,2059.20309491,555.90771196,2072.8171397,542.29366715
herval,3251.4151113,1201.18759244,2050.22751886,1207.52378758,2043.89132374
herveiras,1699.17179672,1106.3300746,592.84172212,1106.3300746,592.84172212
horizontina,10796.1121594,6798.57814081,3997.53401859,6803.0251805,3993.08697889
hulha negra,3009.1395365,1297.96307758,1711.17645892,1300.87373877,1708.26579772
humaita,3035.89739023,1899.69343576,1136.20395447,1904.42834111,1131.46904912
ibarama,2784.30464781,2036.33222583,747.97242198,2042.14653456,742.15811326
ibiaca,3060.93407997,2144.39088099,916.54319898,2146.48525723,914.44882274
ibiraiaras,4588.24355338,1618.9789269,2969.26462648,1621.11613493,2967.12741844
ibirapuita,1494.19275292,730.79532064,763.39743228,730.79532064,763.39743228
ibiruba,11459.49846249,7907.53802911,3551.96043338,7943.83132041,3515.66714209
igrejinha,19797.74201584,14981.69253928,4816.04947656,15009.23180699,4788.51020886
ijui,40753.88528405,27191.34813032,13562.53715373,27262.27720137,13491.60808271
ilopolis,2859.25918742,815.32754934,2043.93163808,828.66634796,2030.59283946
imbe,7786.93453448,4330.62101642,3456.31351806,4354.94585342,3431.98868105
imigrante,2033.03451991,1181.48449817,851.55002174,1184.98230746,848.05221245
independencia,3845.93111535,2258.90591473,1587.02520062,2272.40803597,1573.52307937
inhacora,1224.40078526,425.40127651,798.99950875,425.40127651,798.99950875
