city,total,married,separated,divorced,widow,single
paco do lumiar,87272.51767475,21510.3484712,784.48198775,1263.32816164,2699.45688151,61014.90217265
palmeirandia,15004.27346399,2344.03278213,13.87111802,43.95312876,418.40744854,12184.00898654
paraibano,16543.58620957,5638.07434872,130.61063846,257.87657503,612.90895704,9904.11569032
parnarama,26981.84458228,9827.57677166,174.90769155,170.62868338,1047.84841837,15760.88301732
passagem franca,13958.82842464,4673.06962941,50.64862288,55.37521394,544.85576318,8634.87919523
pastos bons,14374.40373162,5314.49144642,104.97142886,169.42761439,653.55178852,8131.96145343
paulino neves,10883.90849852,2224.90074058,44.69389128,49.89338856,382.78683931,8181.63363879
paulo ramos,15736.51684932,5705.57537011,32.2973347,49.68257309,652.79792171,9296.16364971
pedreiras,32332.79808183,11261.53438263,348.7362509,429.86085678,1875.0153421,18417.65124942
pedro do rosario,16859.67673888,2870.92142336,46.58828312,49.67188025,472.39852352,13420.09662863
penalva,26530.40318256,5255.51142452,46.52777156,191.81783522,1085.69691539,19950.84923587
peri mirim,11287.07893641,1736.78521004,6.47519468,58.04964105,613.79285578,8871.97603486
peritoro,16485.58114376,4001.76066014,144.24201184,140.20840656,642.38500098,11556.98506424
pindare-mirim,24581.08356534,5638.21233534,186.31276947,257.78425595,1472.0786648,17026.69553978
pinheiro,63494.99416895,12575.83778652,370.36238438,545.10807963,2369.23288666,47634.45303176
pio xii,17390.76589209,4645.08389785,302.00564959,104.77833941,887.31073608,11451.58726916
pirapemas,13313.6041155,3220.26341286,15.85086207,89.98779727,521.32103699,9466.18100631
pocao de pedras,16086.42307678,5733.1537721,105.01295983,143.50494563,902.75807588,9201.99332334
porto franco,17517.88809778,5624.86785152,139.65061677,367.13295655,500.88673165,10885.34994129
porto rico do maranhao,4859.83851657,711.07651439,10.26748385,27.24715011,114.73733846,3996.51002976
presidente dutra,36650.17025492,13048.40583531,404.80724453,400.53477053,1700.54228215,21095.8801224
presidente juscelino,8633.33034663,1278.80969573,18.19423527,51.76943443,209.79795982,7074.75902138
presidente medici,5036.58200273,1188.51376132,24.55933307,21.73149526,241.36426861,3560.41314447
presidente sarney,13138.28407616,1700.26441841,99.0369131,76.66091237,270.35376847,10991.96806381
presidente vargas,8157.84284624,1946.39028919,50.14549831,63.96585902,164.37247207,5932.96872765
primeira cruz,10490.37214605,1913.82171391,51.93352221,3.32967128,383.21267439,8138.07456426
raposa,21039.65204725,3696.14568792,159.12731407,214.60329193,594.2046949,16375.57105843
riachao,16156.0605735,5624.36077952,83.154398,194.41561027,614.66023298,9639.46955273
ribamar fiquene,5759.71452997,1663.75149642,57.9140873,40.2970206,252.67077067,3745.08115498
rosario,31854.94362085,4929.2642685,143.97240136,223.954242,1052.94089081,25504.81181818
sambaiba,4381.94137885,1527.66989621,25.80262642,27.93878085,218.88559426,2581.64448111
santa filomena do maranhao,5515.77943053,1929.54989359,13.12364126,33.10465204,143.59384146,3396.40740218
santa helena,30699.5696035,4625.57887001,134.69950014,459.05641917,855.63730548,24624.5975087
santa ines,62334.59781384,18362.55460555,699.72744494,985.91887421,3538.99503513,38747.40185401
santa luzia,56592.85423801,18334.57178504,312.32581715,590.25208444,2624.02684327,34731.67770811
santa luzia do parua,17940.46216295,5584.22835827,100.26365965,111.87741692,664.60763497,11479.48509314
santa quiteria do maranhao,22263.80536047,7176.20219557,76.81226314,64.5158179,537.56395464,14408.71112922
santa rita,25973.6286414,3968.74280574,82.26983353,186.81832271,895.52782569,20840.26985373
santana do maranhao,9180.3334603,2104.07651018,44.27926035,16.84778882,247.22870519,6767.90119576
santo amaro do maranhao,10400.60488434,1911.64198845,5.08519717,110.61409954,270.41602051,8102.84757867
santo antonio dos lopes,11591.52737292,4559.36072988,84.72712038,90.24257134,534.38516526,6322.81178606
sao benedito do rio preto,13290.67818162,3314.19994282,21.64589293,91.00787088,374.15457629,9489.6698987
sao bento,33691.04779724,6924.83305304,123.41771166,232.20219439,1355.32159637,25055.27324178
sao bernardo,20628.93081927,4990.60696659,201.61704679,79.64474016,721.73476579,14635.32729994
sao domingos do azeitao,5442.47356301,1829.15613172,48.58532315,39.16268703,247.30023293,3278.26918818
sao domingos do maranhao,26844.18257863,10332.17749487,238.0412206,280.7539815,1223.53159556,14769.6782861
sao felix de balsas,3832.6683295,1469.1772452,16.47153717,8.61737557,205.23254143,2133.16963013
sao francisco do brejao,8024.59519049,2807.22926762,156.4354226,105.99794756,304.48650118,4650.44605153
sao francisco do maranhao,9890.3814591,3994.90974685,128.76533349,44.81715899,440.11162052,5281.77759925
sao joao batista,16048.34506377,3920.57945982,60.49525973,89.83375862,441.90099463,11535.53559097
sao joao do caru,9188.06282555,2809.39137247,33.7554142,46.82829748,359.05899346,5939.02874794
sao joao do paraiso,8628.86680564,2665.57611249,72.02523461,117.32466506,416.25614922,5357.68464426
sao joao do soter,13055.92281025,3278.68270725,89.37830767,78.95484344,534.46273379,9074.4442181
sao joao dos patos,20565.21549576,5901.98549578,178.11855909,189.3912201,920.23689082,13375.48332997
sao jose de ribamar,134473.623463,30609.20850299,1133.17282327,1600.29196069,3769.63723773,97361.31293832
sao jose dos basilios,6017.44402469,2056.89475455,25.66181122,45.13862587,287.35184101,3602.39699204
sao luis,862992.70609903,223560.68311208,11265.49872493,19639.71628766,30579.45711369,577947.35086067
sao luis gonzaga do maranhao,15927.4189405,5017.13225885,114.58611236,180.93442958,715.00062946,9899.76551025
sao mateus do maranhao,31064.89592015,8675.23390285,193.17393086,260.61121713,1476.41664198,20459.46022733
sao pedro da agua branca,9353.26104824,2519.94695101,56.37853764,86.45000199,415.02255331,6275.46300429
sao pedro dos crentes,3564.83298513,1383.470762,6.89356134,28.07419726,110.33084878,2036.06361575
sao raimundo das mangabeiras,14058.8939867,4577.66908422,71.24018275,234.4892143,597.70490719,8577.79059824
sao raimundo do doca bezerra,4774.29069261,1531.74907687,24.61872139,17.43302511,187.15276519,3013.33710405
sao roberto,4671.73659417,1590.57458211,-,19.26892775,146.06017797,2915.83290634
sao vicente ferrer,16768.53553812,3186.96927839,99.83250898,79.38158003,556.7354312,12845.61673952
satubinha,9107.00300933,1989.59617492,25.02606289,34.06602186,226.55745114,6831.75729852
senador alexandre costa,7998.46639015,2437.48329328,74.12464521,57.6899172,356.89083978,5072.27769468
senador la rocque,14121.99275602,4359.24871713,81.26167027,110.44210653,745.79853541,8825.24172668
serrano do maranhao,8302.781596,1083.63352554,14.94414374,33.70355866,197.42464751,6973.07572055
sitio novo,13605.0772161,4092.08115699,78.63490474,151.71331304,509.09973876,8773.54810257
sucupira do norte,8336.73743159,3196.11114956,53.24600887,44.10304928,423.28372096,4619.99350292
sucupira do riachao,3757.56809471,1368.29548079,51.31853843,3.70617088,157.73299588,2176.51490873
tasso fragoso,6016.15296475,1440.93947191,47.7183424,51.95660308,245.21820231,4230.32034505
timbiras,21973.89025203,6556.70640498,136.0343314,72.97592241,835.61712557,14372.55646767
timon,126617.58506142,39904.14279345,1831.21632355,2312.37277123,5608.36822735,76961.48494584
trizidela do vale,15334.50582082,4726.41551962,93.1553032,137.52380383,788.87773176,9588.53346241
tufilandia,4135.59080038,1156.5799518,2.69957656,14.00453126,212.65143675,2749.65530401
tuntum,31198.32492222,12297.45615598,348.73784486,236.45159099,1408.27822442,16907.40110597
turiacu,25653.70233185,3764.57056373,91.66603874,169.27647499,958.51341789,20669.6758365
turilandia,17123.8569412,2064.79487931,45.67890782,88.05106391,434.98563615,14490.34645401
tutoia,40746.4642505,7702.06881409,162.63890297,166.5102097,1430.98438241,31284.26194133
urbano santos,18589.89829317,4292.77291988,120.81461923,74.56694802,523.94449203,13577.79931401
vargem grande,38348.42506884,8527.21500588,64.83317153,178.93542508,1150.06729627,28427.37417008
viana,39136.5175495,8177.38579046,322.17511937,315.61156021,1661.29347102,28660.05160844
vila nova dos martirios,8722.32434826,2889.39753297,111.05517018,69.10345534,276.37675923,5376.39143054
vitoria do mearim,24664.29593141,6587.15133847,110.62705346,215.51058116,946.17087421,16804.83608411
vitorino freire,25448.83624923,8743.83061303,296.74563653,324.06158123,1394.40972332,14689.78869512
ze doca,39736.18163055,12886.57232034,199.68648674,343.52469953,1502.25592529,24804.14219865
