city,total,has_children,children_born,children_borned_live,children_borned_dead
gameleira,11339.93028807,6282.16604617,25235.77929015,23333.15564271,1902.62364737
garanhuns,57709.92810572,34912.45699689,126894.59314107,121150.27561624,5744.31752493
gloria do goita,12468.89757594,7433.19092124,32488.77872479,29765.61753601,2723.16118877
goiana,32836.10500576,21018.33385532,71438.37175832,68362.89867174,3075.47308661
granito,2761.79144278,1657.87165132,7358.26458619,7121.39971902,236.86486719
gravata,33804.10072473,21528.12843103,79031.93673923,73103.01861272,5928.91812651
iati,7354.86627874,4504.77306464,21198.0475217,20179.26426943,1018.78325231
ibimirim,11051.44330152,6388.54717006,29809.20620129,28248.6565331,1560.54966813
ibirajuba,3126.4575519,2003.6025528,9528.94649883,9093.57607091,435.37042798
igarassu,44834.7627857,28500.30664317,89896.49028491,85487.08121055,4409.40907431
iguaraci,4915.16576886,3195.06564658,13157.235036,12577.25578101,579.97925495
ilha de itamaraca,7773.60129189,5099.26965765,16716.52654378,15887.11758028,829.40896339
inaja,7338.744189,3900.15299149,17774.29523294,16893.15878974,881.13644317
ingazeira,1869.1986273,1165.31968113,5422.92365178,4981.91605815,441.00759363
ipojuca,33150.72982798,21388.65474324,75560.84267387,71163.62461466,4397.21805931
ipubi,11152.75072492,6916.85815605,31002.56195069,29303.2654658,1699.29648482
itacuruba,1780.86092797,1157.62965535,4095.10941348,3941.02668215,154.08273133
itaiba,10691.8146621,6499.0632563,32224.212796,29880.3373047,2343.87549129
itambe,14974.83899932,9613.4390831,40391.0371368,37662.69859185,2728.33854491
itapetim,6037.01809304,3920.68481198,17088.30992226,16492.84277347,595.46714878
itapissuma,9775.24748024,5890.75140575,20245.88293588,19024.49014274,1221.39279314
itaquitinga,6406.56777202,4059.69334698,16993.82571661,15823.10531449,1170.72040213
jaboatao dos guararapes,291928.36570252,181335.26420646,529483.34155558,500285.43045663,29197.91109902
jaqueira,4669.9324675,2894.52074775,13058.21070941,12035.1651324,1023.045577
jatauba,6517.58506689,4069.37228432,17723.21272074,16818.42148916,904.79123165
jatoba,5961.8032009,3511.99665379,14400.758316,13674.39734475,726.36097122
joao alfredo,13441.06969664,8220.67451948,38052.14814385,36024.92312736,2027.22501644
joaquim nabuco,6378.65817731,4214.52743328,17903.60642161,17077.16592661,826.44049499
