city,quantity
acailandia,37126.60842496
afonso cunha,2562.099047
agua doce do maranhao,4349.58973096
alcantara,6612.65578059
aldeias altas,8848.35805459
altamira do maranhao,4368.37461689
alto alegre do maranhao,9222.65565767
alto alegre do pindare,13120.43237837
alto parnaiba,3900.46529241
amapa do maranhao,2807.2207116
amarante do maranhao,15056.85605293
anajatuba,8552.16979127
anapurus,5831.97432965
apicum-acu,6305.90096934
araguana,6393.18376216
araioses,16813.44620853
arame,12374.7040055
arari,9750.85182593
axixa,4289.03106255
bacabal,34508.63428697
bacabeira,5046.41132325
bacuri,7054.53840741
bacurituba,1964.71608258
balsas,29726.69483544
barao de grajau,6061.20919352
barra do corda,30554.81904123
barreirinhas,23118.18012585
bela vista do maranhao,4867.94875394
belagua,3218.48753832
benedito leite,1940.28537623
bequimao,6505.67170229
bernardo do mearim,1986.66692375
boa vista do gurupi,3514.47172673
bom jardim,16468.05008644
bom jesus das selvas,10468.6442131
bom lugar,4882.96100666
brejo,13333.42736523
brejo de areia,2257.12097717
buriti,11053.91910317
buriti bravo,8842.04749405
buriticupu,24820.76067944
buritirana,5553.41855442
cachoeira grande,3708.14709903
cajapio,3674.29208042
cajari,6896.66419212
campestre do maranhao,5106.31202109
candido mendes,8091.01845135
cantanhede,7848.3203076
capinzal do norte,3804.01391687
carolina,8194.49235668
carutapera,8835.93675183
caxias,55953.06063217
cedral,3801.3500035
central do maranhao,3223.08162068
centro do guilherme,5459.89154914
centro novo do maranhao,7394.69416559
chapadinha,25341.67907636
cidelandia,5066.84403837
codo,42401.9826251
coelho neto,17070.10896696
colinas,13484.87378803
conceicao do lago-acu,6242.06811703
coroata,22531.68484774
cururupu,12081.94418834
davinopolis,4887.52884545
dom pedro,7673.74719062
duque bacelar,4875.16062361
esperantinopolis,6893.31126994
estreito,10946.44089052
feira nova do maranhao,2828.06823242
fernando falcao,3799.60754991
formosa da serra negra,7243.74291339
fortaleza dos nogueiras,4418.68242948
fortuna,5427.09655133
godofredo viana,3967.40004981
goncalves dias,6738.53218859
governador archer,3618.06513481
governador edison lobao,5411.91584836
governador eugenio barros,6086.17435412
governador luiz rocha,2815.75463481
governador newton bello,4582.01920569
governador nunes freire,11193.87564316
graca aranha,1892.09816989
grajau,25945.19247877
guimaraes,4282.11827565
humberto de campos,11434.80048004
icatu,11412.68840244
igarape do meio,5310.78011296
igarape grande,3773.90267704
imperatriz,89530.05746954
itaipava do grajau,6386.85016273
