city,total,main_regular,main_irregular,other_regular,other_irregular
canhotinho,8599.92647321,1942.10353659,6657.82293662,1942.10353659,6657.82293662
capoeiras,9212.84329971,1010.69399276,8202.14930695,1010.69399276,8202.14930695
carnaiba,6819.74871353,1597.16329275,5222.58542078,1597.16329275,5222.58542078
carnaubeira da penha,3690.97282555,650.63690926,3040.33591629,655.42675936,3035.54606619
carpina,26945.96167748,14373.73286019,12572.22881729,14373.73286019,12572.22881729
caruaru,146264.97823983,65525.83097333,80739.1472665,65698.82479926,80566.15344057
casinhas,4706.69927918,1201.37637204,3505.32290714,1208.10928052,3498.58999866
catende,9705.5240268,4694.59139606,5010.93263074,4707.62737691,4997.8966499
cedro,3989.79167317,1072.86835841,2916.92331476,1072.86835841,2916.92331476
cha de alegria,3533.58132919,1875.40869801,1658.17263118,1875.40869801,1658.17263118
cha grande,7281.2022929,1789.95456572,5491.24772718,1800.05491838,5481.14737453
condado,6853.00920778,3356.43742272,3496.57178506,3356.43742272,3496.57178506
correntes,5944.18162958,1226.36148618,4717.8201434,1232.08948813,4712.09214145
cortes,3223.99427568,1957.49364448,1266.5006312,1965.36634587,1258.62792981
cumaru,6514.43367725,1365.40259642,5149.03108083,1365.40259642,5149.03108083
cupira,9789.18345933,2061.73189282,7727.45156651,2079.8865359,7709.29692343
custodia,12252.00135344,4753.95950336,7498.04185008,4774.76604497,7477.23530848
dormentes,7692.27488446,1544.85726077,6147.41762369,1555.52480019,6136.75008427
escada,19706.50955783,13635.25594677,6071.25361106,13643.99933077,6062.51022706
exu,11117.75028071,1931.11853003,9186.63175068,1970.34978292,9147.40049779
feira nova,7665.73629803,2131.53443016,5534.20186787,2131.53443016,5534.20186787
fernando de noronha,1657.67178245,1105.12234292,552.54943953,1105.12234292,552.54943953
ferreiros,3949.56530457,1769.02435939,2180.54094518,1769.02435939,2180.54094518
flores,7474.16484557,1854.53999023,5619.62485534,1854.53999023,5619.62485534
floresta,12192.18850125,3628.15562243,8564.03287882,3645.82470359,8546.36379766
frei miguelinho,5712.28091595,966.4638618,4745.81705415,966.4638618,4745.81705415
gameleira,7084.21499954,4357.17708601,2727.03791353,4357.17708601,2727.03791353
garanhuns,49512.0070751,22413.5381219,27098.4689532,22442.48768272,27069.51939237
gloria do goita,12201.23444571,2555.27771191,9645.9567338,2555.27771191,9645.9567338
goiana,25225.12802217,13949.82319234,11275.30482983,13972.08159575,11253.04642642
granito,2112.28822417,620.11843491,1492.16978926,623.0925597,1489.19566448
gravata,29568.83474426,10122.27433178,19446.56041248,10145.72484181,19423.10990245
iati,6645.367783,955.8310548,5689.5367282,955.8310548,5689.5367282
ibimirim,9341.30600499,2546.50894261,6794.79706238,2557.98700184,6783.31900315
ibirajuba,3006.94158624,699.28414438,2307.65744186,699.28414438,2307.65744186
igarassu,36088.07255392,21777.26257881,14310.80997511,21777.26257881,14310.80997511
iguaraci,4343.93755989,801.41192402,3542.52563587,801.41192402,3542.52563587
ilha de itamaraca,7005.34962846,2719.90789558,4285.44173288,2730.43868281,4274.91094565
inaja,6302.96154524,756.25443439,5546.70711085,762.64194682,5540.31959841
ingazeira,1901.52853523,522.26167607,1379.26685916,525.07516676,1376.45336847
ipojuca,28128.21530619,18072.64031755,10055.57498864,18085.39002579,10042.8252804
ipubi,10719.12173671,1903.87620972,8815.24552699,1913.68031453,8805.44142218
itacuruba,1590.89204117,519.70654632,1071.18549485,528.99005043,1061.90199074
itaiba,10342.88000003,1099.27869194,9243.60130809,1110.47956349,9232.40043655
itambe,10605.97812764,5265.06148365,5340.91664399,5283.89124014,5322.0868875
itapetim,6126.99915245,1283.57311674,4843.42603571,1291.26484141,4835.73431106
itapissuma,7955.00031997,3801.84849266,4153.15182731,3815.0625889,4139.93773107
itaquitinga,4681.87965944,2819.98212319,1861.89753625,2819.98212319,1861.89753625
jaboatao dos guararapes,256042.45624839,159772.33415825,96270.12209014,159861.04873773,96181.40751067
jaqueira,2583.3883402,1417.66995683,1165.71838337,1422.40795957,1160.98038063
jatauba,7304.86199585,1027.45456142,6277.40743443,1042.3558532,6262.50614266
jatoba,5139.99643624,2229.15077759,2910.84565865,2229.15077759,2910.84565865
joao alfredo,11003.07654333,2952.80633677,8050.27020656,2952.80633677,8050.27020656
joaquim nabuco,4318.68806469,2523.16296214,1795.52510255,2533.72367496,1784.96438973
jucati,5821.76556553,354.93754111,5466.82802442,354.93754111,5466.82802442
jupi,6936.51874779,1012.98025431,5923.53849348,1012.98025431,5923.53849348
jurema,5705.82153274,567.10071877,5138.72081397,567.10071877,5138.72081397
lagoa de itaenga,7306.1154932,2930.50098338,4375.61450982,2930.50098338,4375.61450982
lagoa do carro,5783.03168422,2551.09550232,3231.9361819,2555.97965291,3227.0520313
lagoa do ouro,4977.26446889,757.60257637,4219.66189252,763.48692326,4213.77754563
lagoa dos gatos,6347.6831751,1117.67360391,5230.00957119,1136.86541327,5210.81776184
lagoa grande,8715.90826473,3673.41021468,5042.49805005,3681.93998169,5033.96828303
lajedo,15463.43252476,3455.54313706,12007.8893877,3465.57931964,11997.85320512
limoeiro,20926.41287928,8681.61370122,12244.79917806,8713.90831543,12212.50456386
macaparana,8055.22143005,2938.45378457,5116.76764548,2955.50395722,5099.71747283
