city,quantity
agua branca,8377
aguiar,5638
alagoa grande,29110
alagoa nova,18575
alagoinha,11827
alcantil,4958
algodao de jandaira,2209
alhandra,15910
amparo,1886
aparecida,5894
aracagi,18095
arara,11494
araruna,16586
areia,26082
areia de baraunas,2104
areial,6039
aroeiras,19506
assuncao,2960
baia da traicao,6443
bananeiras,21779
barauna,3169
barra de santa rosa,13127
barra de santana,8311
barra de sao miguel,5162
bayeux,87532
belem,16582
belem do brejo do cruz,7010
bernardino batista,2559
boa ventura,6588
boa vista,4983
bom jesus,2193
bom sucesso,5285
bonito de santa fe,9218
boqueirao,15856
borborema,4730
brejo do cruz,11865
brejo dos santos,5948
caapora,18421
cabaceiras,4286
cabedelo,42749
cachoeira dos indios,7834
cacimba de areia,3577
cacimba de dentro,16817
cacimbas,6979
caicara,7325
cajazeiras,54555
cajazeirinhas,2888
caldas brandao,5155
camalau,5516
campina grande,354145
campo de santana,9388
capim,4180
caraubas,3401
carrapateira,2153
casserengue,6568
catingueira,4748
catole do rocha,26591
caturite,4183
conceicao,17903
condado,6495
conde,16409
congo,4602
coremas,15123
coxixola,1422
cruz do espirito santo,14063
cubati,6374
cuite,19903
cuite de mamanguape,6124
cuitegi,7254
curral de cima,5323
curral velho,2558
damiao,3645
desterro,7678
diamante,6905
dona ines,10227
duas estradas,3818
emas,3061
esperanca,28156
fagundes,11873
frei martinho,2923
gado bravo,8521
guarabira,51257
gurinhem,13182
gurjao,2789
ibiara,6380
igaracy,6307
imaculada,11577
inga,17473
itabaiana,25198
itaporanga,21082
itapororoca,14626
itatuba,9374
jacarau,14106
jerico,7416
joao pessoa,595086
juarez tavora,7081
juazeirinho,14873
junco do serido,5968
juripiranga,9647
juru,10045
lagoa,4844
lagoa de dentro,7086
lagoa seca,24111
lastro,3118
livramento,7605
logradouro,3389
lucena,9755
mae d'agua,3459
malta,5692
mamanguape,38723
manaira,10473
marcacao,6203
mari,20654
marizopolis,5618
massaranduba,11697
mataraca,5500
matinhas,4086
mato grosso,2427
matureia,5032
mogeiro,13231
montadas,3969
monte horebe,4112
monteiro,27650
mulungu,9314
natuba,10562
nazarezinho,7272
nova floresta,9402
nova olinda,6457
nova palmeira,3573
olho d'agua,7831
olivedos,3194
ouro velho,2823
parari,1437
passagem,1979
patos,91592
paulista,11266
pedra branca,3692
pedra lavrada,6617
pedras de fogo,25861
pedro regis,4883
pianco,14852
picui,17862
pilar,10265
piloes,7792
piloezinhos,5430
pirpirituba,10198
pitimbu,13927
pocinhos,14880
poco dantas,3828
poco de jose de moura,3529
pombal,31822
prata,3425
princesa isabel,18185
puxinana,11981
queimadas,36032
quixaba,1308
remigio,14914
riachao,2793
riachao do bacamarte,3948
riachao do poco,3694
riacho de santo antonio,1334
riacho dos cavalos,8064
rio tinto,22311
salgadinho,2816
salgado de sao felix,12046
santa cecilia,6862
santa cruz,6463
santa helena,6170
santa ines,3548
santa luzia,13945
santa rita,115823
santa teresinha,4728
santana de mangueira,5930
santana dos garrotes,7966
santarem,2568
santo andre,2800
sao bentinho,3589
sao bento,26182
sao domingos de pombal,2498
sao domingos do cariri,2189
sao francisco,3464
sao joao do cariri,4700
sao joao do rio do peixe,17637
sao joao do tigre,4474
sao jose da lagoa tapada,7166
sao jose de caiana,5718
sao jose de espinharas,5109
sao jose de piranhas,18394
sao jose de princesa,4970
sao jose do bonfim,2838
sao jose do brejo do cruz,1532
sao jose do sabugi,3903
sao jose dos cordeiros,4136
sao jose dos ramos,4900
sao mamede,8018
sao miguel de taipu,6019
sao sebastiao de lagoa de roca,10055
sao sebastiao do umbuzeiro,2894
sape,47280
serido,9106
serra branca,12261
serra da raiz,3406
serra grande,2855
serra redonda,7307
serraria,6670
sertaozinho,3444
sobrado,6885
solanea,30616
soledade,12061
sossego,2598
sousa,62521
sume,15011
taperoa,13277
tavares,13572
teixeira,11951
tenorio,2473
triunfo,9053
uirauna,13623
umbuzeiro,9192
varzea,2051
vieiropolis,4672
vista serrana,3121
zabele,1853
