city,quantity
medeiros neto,6463.81291543
miguel calmon,8734.71161612
milagres,3352.60238923
mirangaba,6227.83701835
mirante,3922.24470416
monte santo,18230.18042241
morpara,2692.83193088
morro do chapeu,11892.94026649
mortugaba,3330.31065868
mucuge,3493.07717545
mucuri,11819.43993388
mulungu do morro,4177.40301538
mundo novo,8373.66588954
muniz ferreira,2213.57788381
muquem de sao francisco,4231.25002248
muritiba,9207.76537335
mutuipe,6965.4953836
nazare,9550.38104586
nilo pecanha,5146.92582021
nordestina,4573.51287141
nova canaa,5598.79528639
nova fatima,2429.3919089
nova ibia,2605.20926018
nova itarana,2548.09681332
nova redencao,2547.92533775
nova soure,8440.83344481
nova vicosa,12146.96801018
novo horizonte,2847.31674215
novo triunfo,4554.32003167
olindina,7848.68366937
oliveira dos brejinhos,7643.69707657
ouricangas,2676.92320002
ourolandia,5781.06991163
palmas de monte alto,7962.65973916
palmeiras,2694.87877215
paramirim,7100.68332664
paratinga,10435.59328882
paripiranga,8556.2746098
pau brasil,3960.31384591
paulo afonso,36320.61321663
pe de serra,4646.91285112
pedrao,2414.56663055
pedro alexandre,6839.8517791
piata,5518.65264881
pilao arcado,12303.01507537
pindai,4963.05485088
pindobacu,7217.330698
pintadas,3148.2687115
pirai do norte,4127.24964564
piripa,3358.07574056
piritiba,7055.89406116
planaltino,2756.97680354
planalto,7374.41956916
pocoes,14262.76762586
pojuca,10433.54535324
ponto novo,5800.49037074
porto seguro,42947.7002706
potiragua,3472.0850403
prado,10478.37489274
presidente dutra,4210.90690913
presidente janio quadros,4552.28838187
presidente tancredo neves,8378.2496787
queimadas,8083.00058829
quijingue,9568.76917075
quixabeira,3295.17504368
rafael jambeiro,8160.56209387
remanso,12832.56828466
retirolandia,3898.92192797
riachao das neves,8144.47355409
riachao do jacuipe,10426.93912293
riacho de santana,9069.30830005
ribeira do amparo,5881.93938514
ribeira do pombal,15269.66129109
ribeirao do largo,3156.16538315
rio de contas,3360.34692929
rio do antonio,3994.98138387
rio do pires,3700.10320297
rio real,13384.998306
rodelas,2646.03870774
ruy barbosa,10130.54474022
salinas da margarida,5204.72991673
salvador,849394.03911339
santa barbara,6644.66388216
santa brigida,5112.66977247
santa cruz cabralia,9370.04296872
santa cruz da vitoria,1876.85869292
santa ines,3430.83867809
santa luzia,4369.93616853
santa maria da vitoria,13643.20349447
santa rita de cassia,8918.02461603
santa teresinha,3263.42216741
santaluz,12240.64339273
santana,7770.23648977
santanopolis,3005.49352279
santo amaro,18374.50712449
santo antonio de jesus,29001.9644427
santo estevao,17013.58757757
sao desiderio,9415.22781142
sao domingos,2859.33733875
sao felipe,6683.07693117
sao felix,4482.97555769
sao felix do coribe,4397.61853843
sao francisco do conde,12717.50139537
sao gabriel,6082.0139828
sao goncalo dos campos,11210.83583138
sao jose da vitoria,2051.98560118
sao jose do jacuipe,3280.20228151
sao miguel das matas,3288.55497005
sao sebastiao do passe,14263.8320536
sapeacu,6895.05791123
satiro dias,6903.19625218
saubara,3445.01113328
saude,3797.02634388
seabra,13455.77584464
sebastiao laranjeiras,3358.74550541
senhor do bonfim,25470.91759978
sento se,14106.12942186
serra do ramalho,12196.79613324
serra dourada,6462.20338942
serra preta,5383.04791595
serrinha,25600.94696397
serrolandia,3668.81525203
simoes filho,38666.58714525
sitio do mato,4682.41850436
sitio do quinto,4235.07325409
sobradinho,8264.25895749
souto soares,5225.921549
tabocas do brejo velho,3454.24911312
tanhacu,6387.41546209
tanque novo,5295.95213784
tanquinho,2440.28095081
taperoa,7299.81588468
tapiramuta,5790.16270931
teixeira de freitas,41574.51843024
teodoro sampaio,2489.08273978
teofilandia,8562.20357224
teolandia,5155.05548904
terra nova,4605.95026158
tremedal,5405.71554761
tucano,19136.78423594
uaua,8985.70080183
ubaira,6780.4239524
ubaitaba,7016.21409213
ubata,8336.24700268
uibai,3813.80630961
umburanas,7304.78857959
una,8444.78142701
urandi,5490.14829804
urucuca,7017.10475333
utinga,6762.95808658
valenca,32062.25671343
valente,7090.59861908
varzea da roca,4518.56311984
varzea do poco,2757.63901804
varzea nova,4025.68789181
varzedo,3035.25238087
vera cruz,14805.12898683
vereda,2174.14244441
vitoria da conquista,100783.22126301
wagner,3171.05644715
wanderley,3857.41328926
wenceslau guimaraes,8918.71810093
xique-xique,17734.77743282
