city,total,has_children,children_born,children_borned_live,children_borned_dead
agua clara,5585.28387561,3812.18625431,11229.13959248,10733.75457383,495.38501869
alcinopolis,1802.45627566,1224.07652383,3696.23322052,3575.6248729,120.60834758
amambai,14066.61743977,9360.95959883,30070.84478912,28890.30322672,1180.54156246
anastacio,9972.75514368,6632.88166827,21111.35137691,20352.85910046,758.49227644
anaurilandia,3499.86002935,2326.17283176,8260.13823064,7749.09337276,511.04485798
angelica,3779.13045354,2624.32176594,8133.47396556,7792.99323234,340.4807332
antonio joao,3318.20687508,2240.31796204,7804.9790657,7551.31628182,253.66278386
aparecida do taboado,9607.64016723,6331.46643702,18480.01402638,17915.68379759,564.33022877
aquidauana,19010.1841434,12691.25581832,39994.9189768,37967.29773365,2027.62124318
aral moreira,3923.01740551,2457.05785014,8971.70400311,8771.17139861,200.53260453
bandeirantes,2679.64523205,1841.68347557,5864.00892978,5660.61606432,203.39286544
bataguassu,8158.96666593,5575.1158526,17055.0898437,16342.70448441,712.38535933
bataypora,4658.33383758,3110.62840454,11135.78625152,10715.68183028,420.10442126
bela vista,9361.97809076,6249.62696818,21626.48951555,20900.35850839,726.1310071
bodoquena,3230.97641722,2220.14489021,7710.56659174,7430.54561478,280.02097696
bonito,8089.06049211,5414.03823622,16676.43162769,16067.6484692,608.78315848
brasilandia,4817.8966634,3385.4903946,10358.00721245,9790.84649736,567.16071508
caarapo,10422.41767012,6831.44893165,22036.33809215,21211.60356451,824.73452763
camapua,5644.2302949,3960.19104244,12675.56775998,12182.92038348,492.64737652
campo grande,350018.8068773,224495.41256474,633015.48999015,610029.7967583,22985.69323188
caracol,2201.30355556,1367.14876057,4750.15793523,4679.22669066,70.93124456
cassilandia,9133.37464048,6579.08420503,18543.26276538,17671.98998741,871.27277793
chapadao do sul,7846.5133558,5260.56812601,13748.12876556,13201.03028994,547.09847567
corguinho,1880.05238157,1396.29695324,4599.69308866,4433.82432899,165.86875966
coronel sapucaia,5621.44274461,3569.78875289,13730.67859988,13132.40995563,598.26864422
corumba,42450.14238569,26872.5900872,89236.27891175,86521.58703112,2714.69188063
costa rica,8028.93506473,5540.00253264,16440.69519393,15617.92578297,822.76941094
coxim,13666.8709963,9310.65481625,29890.19586753,28441.86384562,1448.33202187
deodapolis,5134.14975308,3589.51971703,12245.57998497,11679.75723355,565.82275147
dois irmaos do buriti,3977.29789097,2634.01015561,9410.84523595,8931.25905732,479.5861787
douradina,2199.89689384,1484.16748336,5335.2712861,5104.84792924,230.42335687
dourados,84963.25712335,54611.88081516,161078.40392385,155716.95890171,5361.44502212
eldorado,4956.53767501,3378.87757757,11180.88293947,10680.58289308,500.30004637
fatima do sul,8460.42902425,5886.28312133,19567.20447154,18581.22626532,985.97820629
figueirao,1154.55706189,799.81037235,2538.20121849,2401.2888421,136.91237637
gloria de dourados,4382.0814479,2969.23165317,10007.73288264,9680.14765657,327.58522609
guia lopes da laguna,4352.33934875,3020.06086156,10365.60710611,10030.74059005,334.86651607
iguatemi,6232.53958266,4207.60975486,14152.59560986,13422.11842872,730.47718118
inocencia,3133.0603247,2191.07019618,6365.70874704,6016.96952692,348.73922013
itapora,8422.92969017,5673.25197637,18944.74266804,18345.34600683,599.39666122
itaquirai,7366.78219611,5019.30489843,18413.39429858,17649.86530386,763.52899473
ivinhema,9579.14622166,6551.28052611,21288.05842616,20557.17035364,730.88807252
japora,2754.58694354,1793.23600097,6610.78061533,6387.75833655,223.02227874
jaraguari,2494.47967955,1672.00260043,5608.92332096,5418.33587567,190.58744532
jardim,10273.13202293,6900.35006763,22127.00431789,21374.64075372,752.36356419
jatei,1620.4240299,1122.86494278,3606.23924606,3477.85366172,128.38558433
juti,2400.47682821,1571.12749618,5416.56562074,5262.10708654,154.45853415
ladario,7979.10149501,5010.14441903,17198.85788604,16600.79057132,598.06731476
laguna carapa,2571.63284441,1699.4695069,5607.04621633,5423.00919992,184.03701639
maracaju,15041.74218864,9494.76267822,28627.01190361,27678.05028934,948.96161424
miranda,10074.92401208,6733.28296227,22209.23730716,21295.29495016,913.94235702
mundo novo,7559.94247043,5137.57088353,17530.87818207,16801.42943189,729.44875018
navirai,19557.88238295,12963.4673627,39053.48179462,37085.23516988,1968.24662479
nioaque,5585.89342512,3793.42622981,13429.553225,12728.60539592,700.94782907
nova alvorada do sul,6499.06942385,4379.13232159,13231.91590318,12722.7492425,509.16666073
nova andradina,19255.34319668,12969.1231971,39629.08045895,37463.32849431,2165.75196462
novo horizonte do sul,2028.67836105,1364.99030848,4756.18974545,4655.76487425,100.42487122
paranaiba,17637.80877275,11808.5062491,34944.57350354,33081.54975711,1863.02374651
paranhos,4422.85384849,2802.54434873,10676.01704253,10183.11131574,492.90572681
pedro gomes,3292.11756303,2214.48035861,7589.26204578,7271.95914543,317.30290037
ponta pora,32329.28720737,21513.01726589,69291.28351065,66588.92482691,2702.35868373
porto murtinho,5755.33666037,3361.92508842,11360.35121172,10993.32694792,367.0242638
ribas do rio pardo,8129.42200476,4888.42399471,15151.60339486,14626.12891969,525.47447511
rio brilhante,12234.46119409,7884.63244708,22859.29922267,22006.0469633,853.25225928
rio negro,2066.060537,1444.30234539,5470.7040422,5059.14404131,411.56000082
rio verde de mato grosso,7950.02729844,5578.91848229,17546.64361714,17052.21372044,494.42989672
rochedo,1955.79095861,1425.20264385,4614.92034028,4470.4886169,144.43172345
santa rita do pardo,2892.62618736,1964.81865416,6204.93876938,5786.15508618,418.7836832
sao gabriel do oeste,9268.55991292,6157.73128798,17279.43522538,16614.69699691,664.7382285
selviria,2638.7162395,1758.55499947,5685.48687142,5459.61475019,225.87212122
sete quedas,4442.22014929,3103.2560132,11273.35443849,10752.61438665,520.74005186
sidrolandia,17013.199529,11314.85033645,36276.65743209,34829.62215521,1447.03527683
sonora,5781.57923821,3939.34493638,12305.48370964,11638.81178369,666.67192585
tacuru,3838.48062382,2544.93680685,9133.56659562,8846.31338717,287.25320845
taquarussu,1422.56049079,1007.69855262,3449.86159643,3255.90880258,193.95279385
terenos,6660.66836511,4471.42893682,14064.55874679,13558.63127542,505.92747133
tres lagoas,43653.30762636,28818.94298199,83894.07008926,80264.70581835,3629.36427086
vicentina,2571.90932791,1744.03069752,6487.99143975,6343.84116279,144.15027699
