city,total,married,separated,divorced,widow,single
bananal,7954,2979,178,240,510,4047
barao de antonina,2314,972,23,58,164,1096
barbosa,4684,1688,145,118,337,2395
bariri,23698,11538,725,466,1647,9322
barra bonita,30154,14211,684,693,1517,13049
barra do chapeu,3776,1609,28,29,192,1919
barra do turvo,6196,2383,49,52,248,3465
barretos,87724,35517,3358,2447,5496,40906
barrinha,19189,7339,491,358,844,10156
barueri,165921,66446,4391,3436,5535,86113
bastos,16896,8067,370,251,956,7252
batatais,42668,20009,1402,958,2396,17903
bauru,265225,110574,8481,7781,15189,123200
bebedouro,62226,27307,1924,1466,3389,28140
bento de abreu,1992,921,69,49,114,839
bernardino de campos,8959,3952,216,158,683,3951
bertioga,23756,7834,522,762,768,13870
bilac,5242,2504,154,123,277,2185
birigui,79770,36861,2472,1782,4133,34523
biritiba-mirim,19518,8040,398,383,867,9831
boa esperanca do sul,10047,3707,197,127,381,5635
bocaina,7891,3345,241,122,451,3732
bofete,5937,2449,162,140,351,2835
boituva,28264,13112,608,529,1278,12737
bom jesus dos perdoes,10720,4574,202,168,421,5354
bom sucesso de itarare,2365,907,30,14,102,1311
bora,587,348,20,0,43,176
boraceia,3107,1435,48,31,211,1382
borborema,11222,5216,314,210,660,4822
borebi,1534,485,45,24,130,851
botucatu,90677,38295,3194,1971,5654,41562
braganca paulista,104043,43436,3094,2365,5882,49266
brauna,3711,1794,68,62,150,1636
brejo alegre,1899,787,25,33,74,981
brodowski,14098,7136,263,223,775,5701
brotas,15546,6734,432,413,859,7107
buri,13828,5258,289,259,503,7519
buritama,11701,4810,451,328,646,5467
buritizal,3085,1395,81,56,174,1378
cabralia paulista,3714,1434,87,94,208,1891
cabreuva,26073,11440,549,283,868,12933
cacapava,62868,27344,1883,1258,3030,29353
cachoeira paulista,22573,9047,529,489,1415,11093
caconde,14635,6690,340,193,768,6645
cafelandia,13208,5685,330,133,879,6181
caiabu,3368,1623,110,29,161,1444
caieiras,57317,23443,1357,1362,2330,28825
caiua,3482,1436,90,73,150,1734
cajamar,40312,17421,1107,860,1345,19578
cajati,22535,8970,467,395,975,11728
cajobi,7707,3706,231,110,372,3288
cajuru,17189,7273,444,333,975,8165
campina do monte alegre,4198,1851,82,47,278,1940
campinas,818876,348483,23910,21093,40482,384908
campo limpo paulista,51812,21936,1503,1166,2339,24867
campos do jordao,35293,14148,967,840,1849,17488
campos novos paulista,3433,1446,103,43,248,1594
cananeia,9606,3057,202,96,489,5762
canas,2905,1247,65,59,147,1387
candido mota,24359,11724,527,444,1359,10306
candido rodrigues,2285,1133,64,40,125,923
canitar,2742,1100,47,47,173,1375
capao bonito,36931,15060,657,387,1913,18914
capela do alto,11302,4988,214,163,496,5442
capivari,33996,16439,688,610,1672,14588
caraguatatuba,63767,22455,2262,2089,2898,34063
carapicuiba,277766,111849,6923,5420,10517,143057
cardoso,9819,3989,319,303,611,4597
casa branca,22495,9245,624,395,1299,10931
cassia dos coqueiros,2352,1189,35,19,113,995
castilho,12353,5111,377,231,582,6053
catanduva,90162,41236,2854,2293,5556,38223
catigua,5510,2774,131,96,226,2283
cedral,5765,2773,194,55,360,2383
cerqueira cesar,12487,5031,453,285,774,5944
cerquilho,24738,12112,455,596,1329,10246
cesario lange,10633,5333,255,173,528,4343
charqueada,10655,5183,212,103,452,4704
chavantes,9991,4375,242,197,604,4572
clementina,4473,2206,95,41,210,1921
colina,13884,5948,499,209,862,6365
colombia,4815,1841,136,82,194,2562
conchal,18069,7670,300,248,894,8956
conchas,12448,5356,456,310,810,5517
cordeiropolis,14508,6938,284,286,795,6205
coroados,3658,1810,93,34,130,1591
coronel macedo,4462,1832,112,86,193,2239
corumbatai,3139,1356,49,35,197,1501
cosmopolis,36569,16110,1004,898,1873,16684
cosmorama,6340,3261,168,94,396,2422
cotia,120219,47162,3563,2253,4487,62754
cravinhos,23282,10259,593,434,1167,10829
cristais paulista,5354,2436,135,89,211,2483
cruzalia,2209,1210,80,0,128,792
cruzeiro,60702,24858,1891,1580,3779,28594
cubatao,87749,32981,2241,2166,3418,46943
cunha,18539,8439,380,317,777,8626
descalvado,24271,10450,811,473,1457,11081
diadema,289522,110815,7018,5201,10290,156199
dirce reis,1391,697,17,14,78,585
divinolandia,10048,5206,145,123,498,4076
dobrada,5661,2428,104,50,193,2886
dois corregos,18697,8421,473,265,1110,8428
dolcinopolis,1840,770,109,15,126,821
dourado,7256,3215,162,189,452,3238
dracena,34825,16615,1138,638,1952,14482
duartina,10537,4543,255,239,709,4791
dumont,5231,2490,114,75,196,2356
echapora,5568,2544,109,95,322,2498
eldorado,10693,4231,182,173,516,5591
elias fausto,11151,5105,209,185,530,5123
elisiario,2175,1279,49,12,74,760
embauba,2121,1037,67,5,99,914
embu,164535,60102,3475,2569,5299,93091
embu-guacu,45440,18346,708,643,1776,23967
emilianopolis,2462,1152,45,46,133,1085
engenheiro coelho,8103,3677,189,56,335,3847
espirito santo do pinhal,33990,15147,830,594,2169,15250
espirito santo do turvo,2929,1250,75,83,104,1417
estiva gerbi,7215,3479,214,31,309,3182
estrela do norte,2138,894,46,12,105,1081
estrela d'oeste,7062,3266,180,134,392,3090
euclides da cunha paulista,7981,3096,234,97,380,4173
fartura,12462,5784,221,229,755,5474
fernando prestes,4703,2338,131,66,267,1902
fernandopolis,52556,23652,1631,1196,3115,22961
fernao,1194,639,11,14,71,459
ferraz de vasconcelos,111579,43469,2417,2307,4174,59212
flora rica,1834,788,46,42,98,860
floreal,2792,1456,29,46,203,1058
florida paulista,9279,4407,216,90,520,4045
florinia,2569,1221,71,51,144,1082
franca,235562,107825,7695,5468,11963,102611
francisco morato,102693,36896,2053,1682,3298,58764
franco da rocha,87374,31725,2000,1506,3554,48589
gabriel monteiro,2354,1332,46,22,99,854
galia,6517,2902,193,135,332,2955
garca,36094,15871,1012,967,2153,16091
gastao vidigal,3068,1402,84,19,200,1363
gaviao peixoto,3354,1527,61,44,133,1588
general salgado,9186,4061,366,186,487,4086
getulina,8690,3520,253,157,488,4272
glicerio,3678,1530,73,70,154,1851
guaicara,7485,2992,250,267,356,3619
guaimbe,4234,1731,113,86,253,2051
guaira,28893,12714,843,608,1744,12985
guapiacu,11936,5757,298,173,595,5114
guapiara,15403,6038,146,71,590,8558
guara,15289,6501,357,343,888,7200
guaracai,7553,3467,128,138,338,3482
guaraci,7318,2763,222,164,434,3735
guarani d'oeste,1721,721,28,48,103,820
guaranta,5073,2110,102,128,260,2474
guararapes,24377,11327,850,464,1247,10489
guararema,17722,6708,487,368,1079,9080
guaratingueta,86870,36353,2879,2001,5063,40573
guarei,8200,3938,210,99,426,3527
guariba,25082,10281,793,399,1059,12550
guaruja,213022,72733,5388,4825,9135,120941
guarulhos,861868,337168,18801,15932,34490,455478
guatapara,5155,2192,45,43,257,2619
guzolandia,3550,1523,55,45,179,1748
herculandia,6527,3036,174,122,404,2792
holambra,5977,3027,170,100,147,2533
hortolandia,121597,54735,2864,2113,4266,57620
iacanga,6964,2943,210,170,398,3243
iacri,5692,2701,139,57,333,2463
iaras,2402,1028,18,48,79,1229
ibate,21299,9303,781,414,829,9973
ibira,8061,3745,264,175,494,3382
ibirarema,4677,2100,148,71,272,2087
ibitinga,39402,15936,1358,982,2278,18847
ibiuna,51402,22370,1168,754,2028,25082
icem,5624,2307,139,67,317,2794
iepe,6013,2674,138,148,343,2711
igaracu do tiete,18600,8203,414,309,920,8754
igarapava,21758,9024,799,434,1449,10053
igarata,6698,2751,168,162,249,3368
iguape,22170,7356,429,555,1229,12601
ilha comprida,5523,1900,166,203,332,2922
ilha solteira,20341,9570,487,550,739,8994
ilhabela,16808,5551,446,406,575,9830
indaiatuba,121747,55699,3252,2304,5100,55391
indiana,4129,1966,74,43,288,1758
indiapora,3493,1521,80,65,233,1595
inubia paulista,2793,1363,30,18,166,1217
ipaussu,10304,4718,205,208,703,4470
ipero,14914,5893,295,300,614,7811
ipeuna,3521,1582,131,52,182,1574
ipigua,2880,1412,88,54,107,1220
iporanga,3501,1181,81,56,193,1989
ipua,9782,4619,194,147,516,4305
iracemapolis,13057,6627,377,110,621,5321
irapua,5601,2487,106,154,273,2581
irapuru,6396,3290,166,100,367,2474
itabera,15031,6080,160,194,647,7950
itai,16996,7006,339,312,949,8390
itajobi,12277,6624,329,150,637,4538
itaju,2248,1250,43,22,102,831
itanhaem,58197,19648,2039,1684,3177,31649
itaoca,2524,901,42,34,190,1357
itapecerica da serra,102140,36848,1874,1991,3842,57586
itapetininga,102296,44376,2835,2325,5555,47205
itapeva,65424,25730,1187,1270,3634,33602
itapevi,125680,44764,3407,2416,4601,70492
itapira,53554,23587,1476,1115,3408,23968
itapirapua paulista,2745,1180,32,30,163,1341
itapolis,31940,14508,933,725,1668,14106
itaporanga,11766,4586,173,218,667,6122
itapui,8580,3747,323,119,475,3915
itapura,3110,1303,120,36,179,1473
itaquaquecetuba,210081,77904,4034,3837,7268,117039
itarare,36789,13834,953,736,2221,19045
itariri,10780,3617,252,169,515,6227
itatiba,67880,29044,1864,1374,3492,32106
itatinga,12178,4894,241,220,587,6237
itirapina,10726,4044,344,185,552,5601
itirapua,4340,1946,58,111,207,2018
itobi,6146,2690,185,66,344,2861
itu,110944,47807,3019,2614,5345,52159
itupeva,21284,9570,458,557,922,9778
ituverava,30474,13008,1073,578,1799,14016
jaborandi,5389,2546,115,44,383,2300
jaboticabal,56554,24965,1735,1367,3217,25271
jacarei,157459,65159,5277,3966,7936,75120
jaci,3541,1586,86,54,171,1644
jacupiranga,13438,5462,215,243,565,6953
jaguariuna,24609,11686,719,454,1050,10700
jales,39474,17465,1344,895,2258,17512
jambeiro,3254,1620,84,53,120,1377
jandira,72776,29074,1585,1478,2452,38186
jardinopolis,25035,11543,791,452,1329,10919
jarinu,13760,5878,346,280,514,6742
jau,94948,43748,2901,2149,5414,40736
jeriquara,2632,839,130,54,143,1467
joanopolis,8719,3774,367,112,540,3928
joao ramalho,3110,1448,60,31,123,1449
jose bonifacio,23869,11205,690,472,1370,10131
julio mesquita,3344,1452,92,42,197,1562
jumirim,1842,869,42,8,107,817
jundiai,275290,127050,7190,6092,14904,120055
junqueiropolis,14617,6663,384,270,887,6413
juquia,16073,5684,253,340,954,8842
juquitiba,20635,7314,378,254,898,11791
lagoinha,4081,1787,99,52,233,1909
laranjal paulista,18602,8590,396,378,1062,8175
lavinia,4277,1824,79,68,288,2020
lavrinhas,4765,1954,84,69,208,2448
leme,65885,28156,2216,1175,3527,30811
lencois paulista,45074,20477,1133,961,2464,20039
limeira,207656,93719,5978,4244,9949,93766
lindoia,4469,1889,115,86,254,2125
lins,55850,23606,1762,1528,3759,25196
lorena,64355,24677,1949,1849,4014,31866
lourdes,1623,907,54,15,66,581
louveira,19646,9085,454,319,877,8911
lucelia,15478,6623,447,326,956,7126
lucianopolis,1786,844,6,40,133,763
luis antonio,5622,2588,104,86,191,2654
luiziania,3561,1686,71,59,202,1543
lupercio,3408,1497,51,57,200,1603
lutecia,2409,1003,130,25,144,1107
macatuba,12786,5943,311,166,520,5846
macaubal,6406,3108,212,98,421,2568
macedonia,3257,1532,53,35,195,1442
magda,3013,1377,53,31,133,1418
mairinque,32165,13687,843,622,1503,15511
mairipora,48722,20256,1362,1240,1888,23977
manduri,6851,3000,160,135,413,3142
maraba paulista,3088,1366,88,73,112,1449
maracai,10813,4970,157,207,613,4866
marapoama,1891,1057,49,9,64,712
mariapolis,3228,1652,83,36,183,1275
marilia,164989,72102,5521,4896,8680,73790
marinopolis,1812,872,75,28,75,762
martinopolis,18681,7747,542,387,1192,8814
matao,59699,28618,1430,877,2818,25956
maua,293058,122543,6289,5792,11047,147387
mendonca,3257,1638,76,26,155,1361
meridiano,3408,1605,79,39,215,1470
mesopolis,1604,688,33,20,119,743
miguelopolis,15508,6181,335,326,977,7690
mineiros do tiete,9348,4316,195,144,535,4159
mira estrela,2227,966,62,20,110,1069
miracatu,17260,6097,306,322,576,9959
mirandopolis,22458,9203,589,524,1331,10811
mirante do paranapanema,13464,5298,357,302,697,6810
mirassol,40963,18451,1490,1160,2575,17287
mirassolandia,3133,1433,63,39,165,1433
mococa,54802,24254,1366,1073,2698,25411
mogi guacu,103177,47935,2921,2203,4941,45176
moji das cruzes,267553,104149,7276,6679,12813,136637
moji-mirim,68523,30967,2031,1353,3582,30591
mombuca,2480,1192,67,38,103,1081
moncoes,1788,889,58,19,93,730
mongagua,28521,10424,972,855,1471,14799
monte alegre do sul,5394,2968,82,54,273,2016
monte alto,36953,17834,1318,655,2114,15032
monte aprazivel,16029,7745,626,342,1111,6205
monte azul paulista,16185,6886,455,326,883,7635
monte castelo,3490,1489,127,67,228,1579
monte mor,29937,13626,460,500,1062,14289
monteiro lobato,2982,1267,41,107,139,1428
morro agudo,20524,8463,609,351,956,10146
morungaba,8138,3509,182,184,365,3898
motuca,3190,1417,72,18,143,1540
murutinga do sul,3421,1647,60,48,250,1415
nantes,1826,724,33,26,105,937
narandiba,3046,1327,45,91,118,1466
natividade da serra,5628,2584,152,78,305,2509
nazare paulista,11766,4953,268,114,601,5830
neves paulista,7748,3784,241,163,462,3098
nhandeara,8960,4228,340,205,606,3581
nipoa,2785,1166,64,36,155,1365
nova alianca,4062,1866,59,61,240,1837
nova campina,5423,2248,65,44,201,2864
nova canaa paulista,2143,1121,18,13,138,854
nova castilho,891,447,17,7,33,387
nova europa,6048,2722,185,76,312,2753
nova granada,14209,6328,489,163,963,6266
nova guataporanga,1793,864,19,48,71,790
nova independencia,1719,783,44,20,93,778
nova luzitania,2320,1037,90,0,135,1058
nova odessa,34969,16879,978,960,1573,14578
novais,2599,1253,48,52,139,1107
novo horizonte,27415,12445,998,500,1638,11834
nuporanga,5275,2633,131,85,286,2141
ocaucu,3439,1544,95,63,162,1574
oleo,2472,1179,52,42,146,1053
olimpia,38934,17149,1341,789,2295,17359
onda verde,2807,1335,55,102,115,1200
oriente,4998,2122,130,71,339,2335
orindiuva,3372,1557,56,61,146,1551
orlandia,29972,14053,718,656,1616,12930
osasco,536380,215588,13358,11077,23168,273188
oscar bressane,2194,1066,75,35,113,905
osvaldo cruz,25405,12440,840,517,1626,9983
ourinhos,77936,32787,2169,2292,4964,35724
ouro verde,5913,2355,95,154,301,3008
ouroeste,5320,2387,98,105,327,2403
pacaembu,10809,4902,270,151,662,4823
palestina,7895,3607,248,172,488,3380
palmares paulista,6741,2927,207,146,323,3138
palmeira d'oeste,8808,4373,248,156,531,3501
palmital,17446,7899,587,326,1281,7353
panorama,10971,4251,403,261,520,5536
paraguacu paulista,32420,13494,923,794,1691,15518
paraibuna,13719,5629,460,302,685,6643
paraiso,4499,2383,112,61,173,1770
paranapanema,12303,5750,279,128,592,5553
paranapua,3046,1335,65,10,235,1401
parapua,9385,4477,284,160,568,3896
pardinho,3770,1528,82,72,160,1927
pariquera-acu,14094,5095,275,319,584,7821
parisi,1674,827,11,57,96,684
patrocinio paulista,9265,4514,225,175,385,3966
pauliceia,4207,1851,89,71,200,1996
paulinia,42687,18500,1346,882,1509,20450
paulistania,1558,724,22,32,90,690
paulo de faria,6998,2741,190,126,471,3470
pederneiras,29784,13225,747,785,1599,13429
pedra bela,4656,2279,51,36,249,2041
pedranopolis,2386,1176,71,39,112,988
pedregulho,12267,4958,326,237,631,6116
pedreira,29607,13324,850,549,1627,13258
pedrinhas paulista,2351,1251,34,25,100,941
pedro de toledo,7191,2402,192,127,396,4074
penapolis,46043,19607,1522,1453,2823,20639
pereira barreto,20835,8674,529,480,1140,10013
pereiras,5194,2097,134,106,347,2510
peruibe,41373,14285,1340,1009,2129,22609
piacatu,3915,1934,190,39,179,1573
piedade,40839,18133,759,715,1988,19244
pilar do sul,19125,8805,420,357,719,8824
pindamonhangaba,102687,42594,3295,2578,4747,49473
pindorama,11280,5454,359,185,604,4678
pinhalzinho,9142,3956,309,227,569,4081
piquerobi,2939,1361,90,56,180,1252
piquete,12730,5154,250,291,809,6227
piracaia,19109,7721,331,311,1186,9560
piracicaba,275523,123048,7614,5996,14835,124030
piraju,23284,10344,566,456,1476,10442
pirajui,17228,6129,518,490,1087,9004
pirangi,8569,4336,214,120,454,3446
pirapora do bom jesus,9458,3531,244,178,410,5095
pirapozinho,18229,9102,423,188,1009,7507
pirassununga,54462,23942,1543,1568,2963,24446
piratininga,8942,3891,280,184,517,4070
pitangueiras,24771,10857,682,514,1082,11636
planalto,3025,1320,104,25,177,1399
platina,2342,944,86,85,142,1085
poa,77121,30903,1642,1953,3231,39393
poloni,4154,2032,102,58,335,1627
pompeia,15363,6980,520,374,760,6729
pongai,3209,1542,58,69,166,1373
pontal,23642,9618,636,483,1147,11757
pontalinda,2934,1219,35,48,131,1501
pontes gestal,2140,1018,56,55,132,879
populina,3768,1739,68,77,180,1704
porangaba,5542,2741,112,56,308,2325
porto feliz,37518,17549,953,702,1889,16425
porto ferreira,39542,16862,811,985,2173,18711
potim,10826,3810,408,236,468,5904
potirendaba,11824,6181,304,194,672,4473
pracinha,1188,408,37,26,84,633
pradopolis,10744,4979,290,101,484,4889
praia grande,157562,56223,4896,4746,8659,83037
pratania,3165,1149,121,61,205,1629
presidente alves,3631,1602,69,72,263,1624
presidente bernardes,12494,5908,232,182,633,5539
presidente epitacio,32379,12252,958,1166,1660,16344
presidente prudente,159344,72039,4890,4807,8126,69482
presidente venceslau,31813,12980,1033,1055,1846,14899
promissao,25820,11158,650,836,1504,11672
quadra,2231,1061,59,10,69,1032
quata,9623,4571,266,179,533,4074
queiroz,1752,632,50,42,126,902
queluz,7281,2724,189,112,401,3855
quintana,4553,2205,126,74,232,1916
rafard,6934,3380,158,98,337,2962
rancharia,23905,9705,768,541,1347,11544
redencao da serra,3310,1423,94,44,186,1563
regente feijo,14203,6413,566,302,616,6307
reginopolis,4024,1882,36,45,295,1767
registro,42923,15871,681,806,1785,23780
restinga,4448,1944,101,62,179,2163
ribeira,2800,1090,52,39,223,1396
ribeirao bonito,9218,3796,242,193,488,4498
ribeirao branco,15668,6191,105,124,597,8651
ribeirao corrente,3117,1336,71,17,148,1545
ribeirao do sul,3762,1691,65,66,263,1676
ribeirao dos indios,1872,964,27,34,90,757
ribeirao grande,5939,2675,88,56,248,2872
ribeirao pires,87010,37735,2517,1757,3920,41081
ribeirao preto,425822,176988,13295,11307,23357,200875
rifaina,2818,1260,55,41,175,1287
rincao,8333,3362,187,192,435,4156
rinopolis,8805,4229,180,116,531,3748
rio claro,141681,62043,4311,3547,8498,63282
rio das pedras,19305,9152,608,419,704,8422
rio grande da serra,29410,11567,791,559,1064,15429
riolandia,7236,2255,250,162,350,4219
riversul,5835,2471,68,63,311,2923
rosana,19058,8461,372,267,523,9436
roseira,6959,2796,147,143,308,3566
rubiacea,1949,828,65,42,117,898
rubineia,2232,1229,31,34,122,815
sabino,4173,1946,95,66,264,1802
sagres,2011,881,58,37,102,933
sales,3827,1652,60,47,205,1863
sales oliveira,7751,3815,154,180,410,3192
salesopolis,11627,4833,219,279,670,5626
salmourao,3653,1761,11,60,227,1594
saltinho,4997,2690,72,43,248,1942
salto,76285,34224,2342,1482,3496,34742
salto de pirapora,28234,11950,692,585,1199,13808
salto grande,6992,2850,192,165,429,3356
sandovalina,2429,1027,66,25,117,1195
santa adelia,11222,5253,323,200,701,4744
santa albertina,4836,2246,90,99,317,2084
santa barbara d'oeste,141961,68006,3344,2508,6342,61761
santa branca,10729,4297,274,129,730,5299
santa clara d'oeste,1792,924,43,15,107,702
santa cruz da conceicao,2965,1493,68,41,96,1268
santa cruz da esperanca,1448,685,29,11,61,662
santa cruz das palmeiras,20923,9137,390,352,1214,9830
santa cruz do rio pardo,33846,16155,909,619,1991,14174
santa ernestina,4697,2164,75,44,187,2227
santa fe do sul,22719,9789,697,510,1496,10226
santa gertrudes,12921,6107,357,140,595,5722
santa isabel,35357,13798,824,653,1918,18164
santa lucia,6309,2570,190,159,295,3095
santa maria da serra,3765,1726,101,47,160,1732
santa mercedes,2334,947,58,92,170,1067
santa rita do passa quatro,22553,10278,854,546,1356,9519
santa rita d'oeste,2346,1200,48,37,158,903
santa rosa de viterbo,17764,7966,576,353,1221,7648
santa salete,1216,623,0,5,80,507
santana da ponte pensa,1663,860,30,56,108,609
santana de parnaiba,59618,25171,955,1041,1704,30747
santo anastacio,17315,7750,589,391,988,7597
santo andre,552571,238326,14273,12595,30503,256873
santo antonio da alegria,4863,2207,79,85,263,2229
santo antonio de posse,14860,6403,510,198,700,7049
santo antonio do aracangua,5737,2596,107,74,271,2689
santo antonio do jardim,5160,2479,101,60,256,2264
santo antonio do pinhal,5071,2455,105,84,211,2216
santo expedito,2122,965,59,34,141,922
santopolis do aguapei,3149,1211,30,82,187,1639
santos,365696,140344,12895,12005,27608,172844
sao bento do sapucai,8609,3936,189,163,488,3833
sao bernardo do campo,584609,248922,14848,13491,24454,282894
sao caetano do sul,124792,54970,3526,3234,9171,53891
sao carlos,163203,73400,4733,4254,8481,72334
sao francisco,2428,1224,66,49,130,959
sao joao da boa vista,65859,29859,2154,1589,4314,27944
sao joao das duas pontes,2217,1085,86,24,102,919
sao joao de iracema,1425,759,10,6,62,588
sao joao do pau d'alho,1872,916,38,29,107,782
sao joaquim da barra,34829,14930,1215,861,1808,16014
sao jose da bela vista,6381,2552,194,54,363,3218
sao jose do barreiro,3390,1306,85,42,160,1797
sao jose do rio pardo,41724,19222,1143,914,2223,18221
sao jose do rio preto,306539,133178,11278,9497,16301,136285
sao jose dos campos,443184,189414,13274,10609,17404,212483
sao lourenco da serra,9675,3526,225,129,432,5363
sao luis do paraitinga,8573,3804,209,151,511,3898
sao manuel,30055,13121,697,447,1997,13793
sao miguel arcanjo,24354,11638,410,295,1021,10990
sao paulo,8727317,3364264,219096,201388,447448,4495121
sao pedro,23144,10144,707,498,1195,10600
sao pedro do turvo,5613,2399,39,74,358,2744
sao roque,55180,22814,1572,1011,2825,26958
sao sebastiao,46839,16327,1430,1099,1757,26226
sao sebastiao da grama,10353,4820,157,172,622,4582
sao simao,11396,4890,230,200,720,5356
sao vicente,248866,88089,8149,6928,13866,131834
sarapui,6268,2746,194,76,332,2920
sarutaia,3041,1176,86,30,201,1548
sebastianopolis do sul,2206,1141,81,48,111,825
serra azul,5877,2297,185,117,284,2993
serra negra,20297,9521,639,540,1104,8493
serrana,25903,10847,749,473,1140,12694
sertaozinho,78451,33957,2132,1205,3475,37682
sete barras,10935,3948,203,234,473,6077
severinia,10957,4863,278,132,408,5277
silveiras,4368,1991,86,34,195,2061
socorro,27904,13018,717,627,1698,11843
sorocaba,407720,175000,11959,9576,21064,190121
sud mennucci,6026,2547,177,129,314,2859
sumare,159425,71911,4029,3298,6157,74030
suzanapolis,2331,1120,45,32,114,1019
suzano,181903,71883,4518,4056,7720,93726
tabapua,8903,4676,152,93,490,3491
tabatinga,10753,4767,259,173,541,5012
taboao da serra,160209,60256,3899,3055,6085,86915
taciba,4266,1800,79,115,288,1983
taguai,6208,2960,104,72,286,2786
taiacu,4551,2023,115,68,235,2109
taiuva,4657,2226,130,48,316,1937
tambau,18365,8513,641,229,945,8037
tanabi,19502,9031,620,425,1167,8260
tapirai,6618,2833,124,79,303,3279
tapiratiba,10502,5001,307,115,531,4548
taquaral,2266,1075,69,18,170,934
taquaritinga,43430,19795,1239,918,2356,19122
taquarituba,17848,7179,399,368,1021,8881
taquarivai,3391,1323,34,33,120,1882
tarabai,4676,1955,158,82,221,2260
taruma,8745,3907,215,263,379,3981
tatui,76366,33296,2187,2069,4166,34647
taubate,202623,84172,6907,5285,10017,96243
tejupa,4214,1991,47,18,180,1977
teodoro sampaio,15981,6313,359,340,680,8288
terra roxa,6387,2904,131,70,358,2925
tiete,26535,11596,881,663,1310,12086
timburi,2294,992,82,75,176,969
torre de pedra,1771,786,44,21,112,808
torrinha,7440,3569,141,159,442,3130
trabiju,1116,451,6,12,29,618
tremembe,28924,11211,726,770,1478,14738
tres fronteiras,4406,2151,119,79,248,1810
tuiuti,4374,2002,77,41,257,1996
tupa,54269,23887,1666,1500,3330,23886
tupi paulista,11581,5542,433,257,719,4630
turiuba,1649,859,50,15,90,636
turmalina,2056,1086,35,27,98,810
ubarana,3354,1495,93,46,102,1618
ubatuba,52864,18307,1558,1228,2083,29688
ubirajara,3405,1502,84,58,233,1528
uchoa,7727,3675,171,153,512,3216
uniao paulista,1134,479,35,30,89,501
urania,7559,3567,206,156,427,3202
uru,1210,597,36,21,54,503
urupes,10198,5147,287,126,500,4137
valentim gentil,7308,3414,156,87,290,3361
valinhos,70721,34736,1878,1267,3154,29687
valparaiso,15386,6365,499,370,746,7407
vargem,5827,2666,121,118,354,2569
vargem grande do sul,30154,13074,1117,572,1760,13632
vargem grande paulista,26234,10768,609,481,962,13413
varzea paulista,74758,34016,2031,1650,2670,34391
vera cruz,9209,3957,184,135,604,4329
vinhedo,40058,18763,856,601,1752,18086
viradouro,13015,5727,435,323,630,5899
vista alegre do alto,4019,2241,76,46,149,1507
vitoria brasil,1436,708,31,27,42,628
votorantim,77705,35197,2214,1597,3654,35043
votuporanga,64952,30078,1983,1416,3658,27817
zacarias,1661,908,19,20,79,636
