city,quantity
agua clara,3957.30275184
alcinopolis,1216.53377206
amambai,10978.51410173
anastacio,8069.61782989
anaurilandia,2432.93760374
angelica,2501.37437125
antonio joao,2955.05529464
aparecida do taboado,5607.93526181
aquidauana,15610.74927172
aral moreira,3316.89839312
bandeirantes,1800.86305623
bataguassu,5736.39856722
bataypora,3697.21770124
bela vista,7118.94148234
bodoquena,2685.10555457
bonito,5666.53611187
brasilandia,3422.06543363
caarapo,7513.5135226
camapua,3638.48157899
campo grande,244567.21476671
caracol,1548.514177
cassilandia,6216.9942269
chapadao do sul,6330.07148558
corguinho,1353.91787947
coronel sapucaia,4736.08138289
corumba,34293.46841886
costa rica,5670.18412147
coxim,9270.10189972
deodapolis,3373.56765934
dois irmaos do buriti,3423.66476525
douradina,1679.34857177
dourados,60588.86916847
eldorado,3458.34449804
fatima do sul,5129.59106351
figueirao,718.53987576
gloria de dourados,2820.38698327
guia lopes da laguna,2965.76916676
iguatemi,4564.77741895
inocencia,1928.15825993
itapora,6749.47751425
itaquirai,5906.80650189
ivinhema,6562.84574341
japora,2563.35915911
jaraguari,1602.10205011
jardim,7281.87669799
jatei,1108.68965782
juti,1739.85147918
ladario,7093.39787654
laguna carapa,1883.96576414
maracaju,12042.44155031
miranda,7519.24692859
mundo novo,4845.51204627
navirai,13735.93799911
nioaque,4310.15114246
nova alvorada do sul,4427.59161824
nova andradina,14897.00768988
novo horizonte do sul,1336.81273411
paranaiba,11367.12083281
paranhos,4814.46605042
pedro gomes,2385.20963182
ponta pora,24827.4846962
porto murtinho,4910.06146286
ribas do rio pardo,5785.48362521
rio brilhante,9374.55624483
rio negro,1338.83798677
rio verde de mato grosso,5048.59444305
rochedo,1348.74939361
santa rita do pardo,1907.13029904
sao gabriel do oeste,6386.70087714
selviria,1644.30653786
sete quedas,3248.65571601
sidrolandia,13799.56193961
sonora,4523.12446432
tacuru,3642.82908948
taquarussu,1083.07826344
terenos,4709.16905718
tres lagoas,29655.71294439
vicentina,1607.95617333
