city,total,suitable,semi_suitable,inappropriate
ladainha,4269.99999999,650.34160813,2982.22630534,637.43208652
lagamar,2661.33273279,1771.11962653,829.9760967999997,60.23700946
lagoa da prata,14012.76115486,11949.69061437,2019.09830268,43.97223781
lagoa dos patos,1192.50000003,5.3969443,1138.87044549,48.23261024
lagoa dourada,3271.81603739,1735.41196677,1480.76914097,55.63492965
lagoa formosa,5608.31404913,3817.55965395,1689.94456081,100.80983437
lagoa grande,2712.17064336,903.99466004,1772.77651953,35.39946379
lagoa santa,15736.46843141,7225.97843725,8493.97297254,16.51702162
lajinha,6130.13798182,1993.19042731,3878.27255303,258.67500148
lambari,6421.06880971,4277.92741244,2097.72066505,45.42073222
lamim,1067.99999996,244.82745599,730.82758448,92.34495949
laranjal,2092.99999999,1412.00359546,652.0329337000003,28.96347083
lassance,1985.00000001,33.50929334,1902.02900399,49.46170268
lavras,28949.81894611,24167.29657919,4714.01362969,68.50873723
leandro ferreira,1005.40977359,567.3527185,417.27066633,20.78638876
leme do prado,1325.40768832,645.36534549,638.33117056,41.71117227
