city,total,has_children,children_born,children_borned_live,children_borned_dead
afonso claudio,13204.53946832,8946.69301637,30054.78617305,28919.71829323,1135.0678798
agua doce do norte,4946.0990162,3411.99760294,12904.65766011,12304.22039507,600.43726503
aguia branca,3914.71871666,2684.29314245,9063.66413888,8762.94229732,300.7218416
alegre,13566.65993565,8708.79552618,28931.02490737,27523.42419479,1407.60071254
alfredo chaves,5978.14751764,4011.1932999,11918.59206837,11538.52863722,380.06343109
alto rio novo,3096.58848539,2133.23314335,7624.00018371,7264.73823461,359.26194916
anchieta,10192.34729015,6355.27274066,19634.13664008,18765.18695934,868.94968083
apiaca,3249.6553922,2197.96339524,7130.6742827,6876.39131174,254.28297095
aracruz,34623.69283532,22360.16254146,71705.38902286,69101.23574036,2604.1532825
atilio vivacqua,4138.31167004,2674.13991713,8541.08655908,8217.9622346,323.12432452
baixo guandu,12858.39516224,8561.50967257,27068.16378551,25928.10401169,1140.05977383
barra de sao francisco,17399.43989608,11451.53364018,39879.26320229,38140.06769087,1739.19551139
boa esperanca,5886.09256706,3980.39468426,14384.17824221,13765.19258715,618.98565512
bom jesus do norte,4279.39589594,2747.87630973,7966.67740056,7591.65110762,375.02629293
brejetuba,4641.96884982,3057.37210193,10661.28783437,10185.56539649,475.72243787
cachoeiro de itapemirim,84326.21298539,52910.37175356,151419.95197532,146160.2860513,5259.66592404
cariacica,152397.55863848,95126.88719252,279691.26238568,268287.85817151,11403.40421418
castelo,15245.31314802,9752.81980777,30052.58090872,29132.37651332,920.20439538
colatina,50547.38361759,32588.7723365,97965.96227183,93534.74051753,4431.22175437
conceicao da barra,11829.60043338,7705.71741454,27831.04259439,26172.26977359,1658.77282074
conceicao do castelo,4923.86129578,3231.97673911,10995.3389182,10579.51707755,415.82184071
divino de sao lourenco,1816.52590039,1226.66050405,4307.42171393,4087.70513223,219.71658175
domingos martins,13635.56524262,8892.10301366,26614.18127499,25739.25298567,874.92828934
dores do rio preto,2668.61821025,1792.71769737,5902.26198892,5642.61575686,259.6462321
ecoporanga,9887.55502868,6603.44154087,24183.68446195,22972.02881685,1211.65564504
fundao,7300.16102063,4753.45828093,16015.36994691,15433.55578859,581.81415827
governador lindenberg,4449.46898156,2982.81946649,10291.93041759,9859.61457771,432.31583988
guacui,12131.83979114,8048.27548635,25338.43794428,23997.64781312,1340.79013112
guarapari,46091.24847288,29479.55976273,87543.43253849,83359.07465693,4184.35788158
ibatiba,9379.20965073,6275.82203687,22184.73032356,21348.0049513,836.72537223
ibiracu,4866.92071929,3177.9234878,10417.33174173,9790.23948609,627.09225565
ibitirama,3531.02279733,2376.91727575,9090.14333761,8718.46009242,371.6832452
iconha,5420.44363461,3515.11400176,9881.99193155,9637.42325666,244.56867489
irupi,4785.38149895,3144.38513469,11013.00900611,10650.8331512,362.17585492
itaguacu,6085.62800851,4275.68707549,13684.47396505,13029.77539093,654.69857414
itapemirim,12979.55359048,8824.17271195,28881.70850415,27544.83578966,1336.8727145
itarana,4769.7312577,3160.35638166,10099.82759004,9758.31679157,341.5107985
iuna,11482.68129093,7693.48747487,23521.54614149,22431.16491916,1090.3812224
jaguare,10083.62908266,6621.49567746,21904.06160279,20854.37612672,1049.68547606
jeronimo monteiro,4846.64991065,3189.58582323,10923.31195853,10438.34706642,484.96489212
joao neiva,7014.40202175,4452.59153744,14000.77316153,13459.91231412,540.86084736
laranja da terra,4701.46409816,3267.50066696,10307.30931478,9864.12069905,443.18861575
linhares,59488.05447416,38255.71149608,122693.80869625,118141.31121549,4552.49748089
mantenopolis,5831.89650186,3818.94741249,13497.19293523,12756.30662642,740.88630885
marataizes,14756.75363936,9557.81792523,29110.25438609,27904.84098907,1205.41339699
marechal floriano,5955.31849208,3971.98500922,11827.98493531,11362.45601514,465.52892016
marilandia,4858.10515638,3171.5104365,10230.70858587,9957.1512431,273.55734275
mimoso do sul,11176.48475393,7450.27831767,23263.86197148,22356.35445394,907.5075176
montanha,7580.39748194,5062.0533437,18813.82493341,17901.46255245,912.36238093
mucurici,2382.09515559,1621.01590719,6521.91607436,6328.31760278,193.59847157
muniz freire,7716.06968791,4890.49457887,18465.25059202,17683.3079784,781.94261361
muqui,6197.26800014,4045.49303764,13527.83004053,13065.95585602,461.87418445
nova venecia,19763.86014689,12848.41562923,44244.54923401,42209.47274564,2035.07648839
pancas,8958.25809024,5278.32194787,17773.09806051,16771.92684934,1001.17121118
pedro canario,9796.41293938,6042.94942316,21369.82356589,20132.98978036,1236.83378552
pinheiros,9892.11939009,6813.84680844,24241.69333495,22945.43203263,1296.26130225
piuma,7852.92988462,5193.01010393,15851.7470066,15206.0952739,645.65173272
ponto belo,2953.48113521,2033.29661713,7676.37066997,7282.56270226,393.80796771
presidente kennedy,4332.84111632,2830.37503023,10272.64068917,9842.77155353,429.86913562
rio bananal,7253.28869519,4823.53534167,15879.73087643,15405.91557686,473.81529956
rio novo do sul,4878.81272259,3281.76825835,10316.9133981,9949.06312865,367.85026944
santa leopoldina,4922.80229269,3323.00365257,10734.75223638,10397.45725804,337.29497828
santa maria de jetiba,14265.40877821,9286.60604597,28622.84929152,27713.8576684,908.99162308
santa teresa,9532.10800218,6077.13441845,18103.30792571,17462.60507413,640.70285159
sao domingos do norte,3302.15975622,2291.94463216,7484.59576196,7186.5624249,298.03333708
sao gabriel da palha,13825.63138284,8691.45674836,29692.35796884,28334.40019054,1357.95777828
sao jose do calcado,4534.70007148,3107.40049404,10098.16087316,9574.73643319,523.42443995
sao mateus,46541.30553564,28942.08049424,94918.27470479,91521.8680873,3396.40661751
