city,total,married,separated,divorced,widow,single
abdon batista,2298.23513906,1272.84876867,8.29956663,29.26859204,96.40966438,891.40854734
abelardo luz,14196.95575219,5267.50502361,225.94472787,426.7515912,646.56363658,7630.19077293
agrolandia,7993.57433246,3311.83023092,178.13335964,221.88037976,454.83875362,3826.89160852
agronomica,4191.49833662,2043.4505185,98.63813138,78.17252147,232.95642661,1738.28073866
agua doce,5868.23234296,2300.7600906,118.58716773,104.02033985,299.40318782,3045.46155696
aguas de chapeco,5309.51017108,2450.50757428,107.54526781,104.03826017,284.28361671,2363.13545211
aguas frias,2120.77439956,986.5596629,52.23894221,33.72690338,132.05269706,916.19619401
aguas mornas,4927.17725323,2410.14022552,53.97690588,85.29588868,256.09113441,2121.67309874
alfredo wagner,8067.09079367,4256.95771844,122.92027306,163.43115501,308.48489155,3215.29675561
alto bela vista,1776.80251144,946.82963163,18.00321805,16.44623127,136.16611517,659.35731532
anchieta,5490.05446243,2531.08993124,122.09390661,48.77167085,331.29441819,2456.80453554
angelina,4624.4498634,2318.57265621,74.20921726,56.06305952,289.43209695,1886.17283346
anita garibaldi,7436.92158775,3522.88983084,111.40665389,210.98469425,447.37379575,3144.26661302
anitapolis,2778.68924009,1190.78285365,50.74426625,80.43358181,206.27347413,1250.45506425
antonio carlos,6473.94183274,3597.83166219,60.92437795,88.30323181,253.21791226,2473.66464853
apiuna,8228.1780096,3121.10387558,196.96733591,191.23971023,401.80984956,4317.05723832
arabuta,3694.10139367,2162.58353674,34.39227265,43.01528587,185.21697663,1268.89332178
araquari,20213.50837282,6953.3566685,457.82544026,804.14259082,873.19122545,11124.99244779
ararangua,52530.04823198,19949.13264377,1109.16551031,2235.06992252,2842.56898686,26394.11116852
armazem,6737.64263623,3099.14293005,124.92728006,145.88998529,383.60297896,2984.07946187
arroio trinta,3151.8309241,1733.33597306,33.36440767,70.52273902,143.36785701,1171.23994734
arvoredo,1965.27527789,914.0327956,23.96387334,16.33954661,82.59674088,928.34232146
ascurra,6474.46499449,2700.29246192,217.15678204,178.91171668,376.15076475,3001.9532691
atalanta,2881.61661957,1475.71003514,52.30230944,76.70344775,151.33629148,1125.56453576
aurora,4804.21529612,2607.64653098,52.78711949,83.36038675,252.36347307,1808.05778583
balneario arroio do silva,8253.54894034,2717.39273999,290.14589909,519.5973639,639.10158835,4087.31134901
balneario barra do sul,7345.0934945,2961.74150829,276.15148781,386.92880888,622.64888462,3097.6228049
balneario camboriu,96124.16139357,31936.47521182,3107.13056373,5945.879398,4984.96991359,50149.70630643
balneario gaivota,7070.2814508,2377.78451558,201.84135689,385.5612054,477.15474204,3627.93963089
balneario picarras,14485.9732939,4935.07738081,470.71329347,800.32453537,789.77551949,7490.08256476
bandeirante,2550.18839902,1215.40299628,11.67718803,26.38083621,126.89034032,1169.83703818
barra bonita,1640.75124251,915.00160436,3.91190934,43.5916483,113.25839747,564.98768304
barra velha,19030.59280818,6952.15954223,453.17042664,857.53256305,1048.56904617,9719.16123009
bela vista do toldo,5055.4772023,2356.41155969,42.9886953,50.96241085,234.16946848,2370.94506798
belmonte,2268.18179586,1004.59791065,23.11686015,10.21072029,129.42287231,1100.83343246
benedito novo,8971.92230132,4079.44945538,227.01255044,177.7313293,610.74274121,3876.98622499
biguacu,49862.77018533,17040.28876849,1036.76290146,1471.66801917,2343.51095126,27970.53954495
blumenau,271114.52405364,108615.09099335,6950.54883929,11429.21663079,12176.42092464,131943.24666557
bocaina do sul,2835.46459942,1011.51639897,22.47810499,53.0629042,176.82229073,1571.58490053
bom jardim da serra,3794.8308483,1294.84272162,105.95356528,47.64834639,205.48572076,2140.90049425
bom jesus,2178.20933962,939.3663956,17.8497425,28.05298698,103.02310347,1089.91711107
bom jesus do oeste,1860.30886881,1056.51534307,8.955682,21.91609898,103.92383444,668.99791032
bom retiro,7479.21821754,2768.92547205,131.11113538,211.25106401,335.98711523,4031.94343087
bombinhas,12253.00173993,4938.8618188,237.99889705,471.74161493,487.74736963,6116.65203952
botuvera,3990.66288783,2054.59981265,73.98580047,49.3974589,194.25904378,1618.42077203
braco do norte,24899.32660409,10459.32296167,550.41154815,681.0854852,980.08000033,12228.42660874
braco do trombudo,2963.57161208,1343.32555337,64.95273985,89.05087834,197.71573682,1268.5267037
brunopolis,2444.29232657,1208.58370147,35.48905424,28.70758614,162.14380262,1009.3681821
brusque,92263.85454328,41129.10858967,2165.4744607,2901.37604713,3935.50582974,42132.38961604
cacador,59611.27387365,21376.70884812,1472.07743173,1842.85047478,2994.47011445,31925.16700457
