city,total,suitable,semi_suitable,inappropriate
irajuba,2112.2281555,42.19943944,1985.00392685,85.02478921
iramaia,3226.47045562,5.18756334,3008.02449746,213.25839482
iraquara,6112.24789694,182.78521499,5685.11656492,244.34611703
irara,7811.667098000001,132.52211048,7019.10802518,660.03696234
irece,19622.10481295,4739.90206929,14819.66306655,62.53967711
itabela,7901.94580569,173.60934604,7513.99951609,214.33694356
itaberaba,17774.00000002,9940.97196445,7444.24895096,388.77908461
itabuna,63044.73609773,41580.86359205,21003.959564400004,459.91294128
itacare,6680.61928698,1593.29159202,4257.47983434,829.84786062
itaete,4069.45474271,333.38035511,3510.13974933,225.93463827
itagi,3706.00000001,1695.12996328,1900.17783533,110.6922014
itagiba,4226.3596867,2102.56668599,1976.91104397,146.88195674
itagimirim,2170.00000001,1286.52930451,830.7713915,52.699304
itaguacu da bahia,3533.26382206,11.57609504,3289.93602868,231.75169834
itaju do colonia,2175.00000002,1169.27285737,901.89134027,103.83580238
itajuipe,6407.70351266,2955.83524911,3327.81093038,124.05733317
itamaraju,18643.08277407,8500.68960071,9724.86753183,417.52564153
itamari,2377.94231389,763.77439499,1543.01806318,71.14985572
itambe,6091.75744019,3819.8547198,2107.20381684,164.69890355
itanagra,2152.05710525,270.17667292,1726.18618448,155.69424785
itanhem,6250.0,3368.64190422,2711.54290408,169.8151917
itaparica,6333.87915763,2183.17664524,4029.35103305,121.35147934
itape,3332.56009276,1506.75684133,1702.36662656,123.43662487
itapebi,3013.43672488,72.39057194,2842.0339883,99.01216464
itapetinga,19282.39230223,14332.01416713,4843.1992951,107.17884
itapicuru,8988.01402654,599.15217018,7590.61034911,798.25150725
itapitanga,2738.43079318,1492.43217197,1160.33730211,85.6613191
itaquara,2226.91555311,1030.81635286,1104.64361351,91.45558674
itarantim,5330.68109376,3128.10023564,2145.732171,56.84868712
itatim,4174.11790529,48.11771275,4029.83982245,96.16037009
itirucu,3791.75861283,1460.83705568,2311.73217163,19.18938552
itiuba,9977.65980346,1491.19042305,7577.45368578,909.01569463
itororo,5949.69353225,3487.91318017,2399.25564547,62.52470661
ituacu,4969.79709107,299.86715075,4450.88471422,219.0452261
itubera,7354.76350895,2233.57018282,4687.16841474,434.02491139
iuiu,2767.00000001,291.68412929,2324.58538776,150.73048296
jaborandi,2648.0,730.71502997,1849.57857694,67.70639309
jacaraci,3675.35553652,189.81111462,3431.36530241,54.17911949
jacobina,24868.83598354,11503.24673404,12933.34751669,432.24173281
jaguaquara,14090.18270385,3528.50860409,10019.73224007,541.94185969
jaguarari,9097.99999999,4517.97809351,4395.76269983,184.25920665
jaguaripe,4578.70439813,149.41106241,4013.24244485,416.05089087
jandaira,2696.76564579,46.57188531,2445.90473387,204.28902661
jequie,45276.14065431,29290.13971734,15454.80534228,531.19559469
jeremoabo,10681.537356,3103.60305274,6931.35473824,646.57956502
jiquirica,3984.87031841,924.73868823,2657.36474961,402.76688057
jitauna,4079.60959863,1533.74441952,2353.89142543,191.97375368
joao dourado,6235.08981399,184.15784549,5900.068992,150.8629765
juazeiro,55005.41803277,26938.52153144,26899.12051946,1167.77598187
jucurucu,3003.8776,805.87738036,1971.22425958,226.77596006
jussara,4170.19092918,27.63585767,4034.35246407,108.20260744
jussari,2002.02711387,1134.43042532,824.64744265,42.9492459
jussiape,2381.99999999,294.67840849,2058.74321057,28.57838093
lafaiete coutinho,1241.31214345,394.07779066,839.66860274,7.56575005
lagoa real,3312.00000002,25.6520204,2985.03168362,301.316296
laje,6332.65599551,1171.45173105,4689.67720983,471.52705463
lajedao,1218.99999998,499.865454,704.18164471,14.95290127
lajedinho,1113.37152519,190.3033282,840.58054495,82.48765204
lajedo do tabocal,2440.00000001,8.77853981,2391.45261523,39.76884497
lamarao,2453.54780743,318.61694522,1752.25724678,382.67361543
lapao,7296.48681726,371.90654115,6760.47231566,164.10796045
lauro de freitas,49453.23647022,31595.8647325,17833.35004406,24.02169366
lencois,2989.65651557,1230.07913234,1636.56556417,123.01181906
licinio de almeida,3484.99999999,53.73261152,3342.09284505,89.17454342
livramento de nossa senhora,11394.21674493,2684.13480857,8253.89853703,456.18339933
luis eduardo magalhaes,17777.10872605,2060.02812569,15627.75867133,89.32192903
macajuba,3324.69298074,1227.12199751,1845.72901969,251.84196354
macarani,4966.95770052,3050.62248357,1883.94374189,32.39147506
macaubas,12094.44679804,2513.23084504,9291.20015001,290.01580299
macurure,2101.03673413,6.05762565,1892.30619764,202.67291084
madre de deus,5159.23767965,3902.43145661,1256.80622304,-
maetinga,1983.99999999,460.40443248,1369.81035727,153.78521024
maiquinique,2706.81251843,1643.76290041,1010.54767961,52.50193841
mairi,5808.53846288,2383.17978153,3127.08469992,298.27398143
malhada,3848.59615039,250.52060968,3364.63279692,233.44274379
malhada de pedras,2365.99999998,212.96285908,1920.57353964,232.46360126
manoel vitorino,3955.0,36.81393711,3737.80355324,180.38250965
mansidao,2814.105241,-,2550.50597872,263.59926228
maracas,7487.64064825,419.19041626,6881.90213046,186.54810153
maragogipe,12042.04121718,3891.63972544,7201.41292973,948.98856201
marau,5149.7051592,301.29834009,4123.549592,724.85722711
marcionilio souza,2902.05647463,120.04472359,2587.53555978,194.47619126
mascote,4102.9129778999995,1356.0627605,2571.50836035,175.34185705
mata de sao joao,11698.42491353,3328.88190377,8169.83067041,199.71233935
matina,2742.99999999,35.71714015,2531.51802011,175.76483973
medeiros neto,6859.99999999,1769.02199533,5007.3876904,83.59031426
miguel calmon,8105.126787,2546.81792105,5375.60049988,182.70836607
milagres,3131.0,120.63150103,2922.17410438,88.19439459
mirangaba,4651.338799600001,654.51866552,3724.631763699999,272.18837038
mirante,2783.06915213,466.98558776,1885.09208992,430.99147445
monte santo,14505.00000001,1105.85849971,11706.78275776,1692.35874254
morpara,2390.31245313,83.88379563,2202.01925383,104.40940367
morro do chapeu,9932.52306585,656.75174157,8769.18131468,506.5900096
mortugaba,3447.0,52.69411478,3306.36107799,87.94480723
mucuge,3062.08443594,806.15900753,2131.47562927,124.44979914
mucuri,10547.02699576,1616.20599517,8575.91677418,354.90422641
mulungu do morro,3300.52129583,4.15467924,2950.09667782,346.26993877
mundo novo,6724.99999998,1941.30357494,4401.89500036,381.80142468
muniz ferreira,2248.67588345,378.88720779,1774.07003311,95.71864255
muquem de sao francisco,2626.96517859,136.38642233,2304.78747227,185.79128399
muritiba,8313.0685614,968.79748146,6981.90801152,362.36306842
mutuipe,6486.71175788,2477.76615729,3538.88076832,470.06483227
nazare,7989.00000003,3485.4993737,4206.30524434,297.19538199
nilo pecanha,3546.17743234,806.52613815,2431.36424309,308.2870511
nordestina,3315.66087659,3.32900827,2937.80698906,374.52487926
nova canaa,4971.05331932,1911.16970641,2791.37714073,268.50647218
nova fatima,2401.71688798,1315.63511761,1046.89423263,39.18753774
nova ibia,2011.79728014,575.83644486,1224.23122065,211.72961463
nova itarana,2093.17606015,55.8866293,1963.54302002,73.74641083
nova redencao,2125.0,145.17056518,1817.78761758,162.04181724
nova soure,6891.30913469,27.40903287,6602.99370834,260.90639348
nova vicosa,11181.38398658,1056.42902971,9726.01374018,398.94121669
novo horizonte,3065.36979373,19.49107561,3006.54147492,39.3372432
novo triunfo,3648.99999999,1602.62842912,1899.68765043,146.68392044
olindina,7099.29216141,2876.15356557,3939.51225916,283.62633668
oliveira dos brejinhos,6115.50756176,203.68560362,5756.55058269,155.27137545
ouricangas,2424.99999998,294.17273174,2092.93972749,37.88754075
ourolandia,4672.92476105,209.19861145,4272.06140877,191.66474083
palmas de monte alto,5495.59343227,299.00672823,4948.60806405,247.97863999
palmeiras,2423.07522168,551.81004927,1836.33655737,34.92861504
paramirim,5621.0822898999995,1399.65759502,4120.82603587,100.59865901
paratinga,7211.21488266,78.78850946,6781.22791112,351.19846208
paripiranga,8034.47645833,1127.65206992,6285.93206521,620.8923232
pau brasil,3160.65826972,1585.01569557,1349.85455222,225.78802193
paulo afonso,31182.67320536,20673.50788444,9787.39312409,721.77219683
pe de serra,4066.53543682,97.55442263,3741.72035452,227.26065967
pedrao,1876.97833667,20.3524754,1689.93086896,166.69499231
pedro alexandre,4260.85346666,60.25139105,3368.38602383,832.21605178
piata,4855.56022294,208.28290268,4529.61208254,117.66523772
pilao arcado,8218.00000004,28.87782634,7087.14580628,1101.97636742
pindai,4156.97844167,30.17389532,3865.26788601,261.53666034
pindobacu,6080.43747806,1155.5590946,4752.70705421,172.17132925
pintadas,2867.88058581,1081.79096875,1620.20250494,165.88711212
pirai do norte,2624.52910389,395.56309493,1781.87135039,447.09465857
piripa,3344.51899917,100.75524756,3095.87640284,147.88734877
piritiba,6676.0,1964.82963973,4517.18215735,193.98820292
planaltino,2536.21567864,5.88213316,2381.41950943,148.91403605
planalto,6896.00000001,57.06853787,6511.60831279,327.32314935
pocoes,12896.82757527,7020.94084593,5638.43795005,237.44877929
pojuca,9605.00000002,6525.94641394,2963.42305424,115.63053184
ponto novo,4507.47170384,397.99029945,3887.24273145,222.23867294
porto seguro,38366.63013766,14883.51555746,22539.47158344,943.64299676
potiragua,2796.23802894,1724.90361323,1026.55470885,44.77970686
prado,7626.13828461,713.6467347,6351.49836476,560.99318515
presidente dutra,4031.36285056,222.75036004,3770.81018494,37.80230558
presidente janio quadros,3795.00000002,775.70047913,2815.28925905,204.01026184
presidente tancredo neves,6471.23415847,1574.19740251,4134.99795447,762.03880149
queimadas,6992.00000001,2017.69996655,4534.86680197,439.43323149
quijingue,7197.09119942,606.11574375,5898.76623085,692.20922482
quixabeira,3035.84765531,29.24959177,2914.97402062,91.62404292
rafael jambeiro,6259.8575273999995,587.34723721,5150.4261252999995,522.08416489
remanso,10603.23986953,4434.29745321,5249.39719051,919.54522581
retirolandia,3672.85085963,551.11782521,3040.82163823,80.91139619
riachao das neves,5887.00663961,138.20073885,5274.01416583,474.79173493
riachao do jacuipe,10156.22223044,5270.48336795,4759.4267298,126.31213269
riacho de santana,7999.99999999,390.98745216,7202.47310922,406.53943861
ribeira do amparo,3939.53354016,21.65619413,3684.5869284999994,233.29041753
ribeira do pombal,13839.35904457,2726.80552661,10838.66083495,273.89268301
ribeirao do largo,2434.06734332,634.32834672,1630.36749746,169.37149914
rio de contas,3722.00000002,647.72581373,3016.44041357,57.83377272
rio do antonio,4013.0,228.91036087,3628.46298568,155.62665345
rio do pires,3252.99999998,10.27736287,3128.73361547,113.98902164
rio real,10644.59358045,598.25832885,9463.63514807,582.70010353
rodelas,2092.40997436,1309.37515164,760.21154118,22.82328154
ruy barbosa,8759.73482447,3722.74914109,4730.40589365,306.57978973
salinas da margarida,3841.99999997,345.11283672,3483.90385282,12.98331043
salvador,858496.26447687,647879.58724841,210342.65777656,274.0194519
santa barbara,5423.0,289.28512378,4853.81843734,279.89643888
santa brigida,4187.62069906,1125.23956081,2671.13883598,391.24230227
santa cruz cabralia,7788.72367416,2490.98155423,4958.87547921,338.86664072
santa cruz da vitoria,1764.00000001,998.65769456,719.78561201,45.55669344
santa ines,3235.2979799000004,1805.6834484,1408.49377574,21.12075576
santa luzia,3965.76835691,1277.79632992,2378.90271078,309.06931621
santa maria da vitoria,11116.8523543,1034.40925343,9763.05383691,319.38926396
santa rita de cassia,7234.10988313,869.07854694,5998.40676364,366.62457255
santa teresinha,2885.29489201,102.33127356,2683.18502274,99.77859571
santaluz,9480.95717774,4154.01081139,4905.34868823,421.59767812
santana,6947.65823023,413.87645966,6405.64736271,128.13440786
santanopolis,2485.77579599,6.72261867,2278.02479698,201.02838034
santo amaro,17031.06196313,7576.5089972,9122.27310347,332.27986246
santo antonio de jesus,27449.21256434,14939.00096954,11965.43792906,544.77366574
santo estevao,13140.09999962,669.17970755,12026.75550025,444.16479182
sao desiderio,7005.10167958,347.2590247,6291.81399148,366.0286634
sao domingos,2917.0,1659.31302639,1226.24852292,31.43845069
sao felipe,5948.99999999,297.08513138,5284.43467971,367.4801889
sao felix,3704.00000001,1641.95718585,1885.93215492,176.11065924
sao felix do coribe,3688.10795196,51.89094605,3590.10166287,46.11534304
sao francisco do conde,9436.17570368,4474.75518291,4930.43226191,30.98825886
sao gabriel,5108.28443677,360.04732477,4593.31815308,154.91895892
sao goncalo dos campos,9008.5312486,421.54361091,8150.60879985,436.37883784
sao jose da vitoria,1712.31191481,919.50665875,766.34171516,26.4635409
sao jose do jacuipe,3146.88041633,873.38149099,2138.79234609,134.70657925
sao miguel das matas,3080.76423674,399.65421599,2428.91169143,252.19832932
sao sebastiao do passe,12334.19505371,5404.21711926,6631.88673306,298.09120139
sapeacu,4772.48568805,139.57519582,4321.7777463,311.13274593
satiro dias,5170.25730934,1024.94209622,3952.43853059,192.87668253
saubara,3525.55531203,807.28674646,2693.78870432,24.47986125
saude,3542.90417257,589.32470326,2863.42107374,90.15839557
seabra,11474.27341767,288.5612887,10596.81156255,588.90056642
sebastiao laranjeiras,2632.08310687,234.84324492,2222.6366285,174.60323345
senhor do bonfim,22085.48016812,10659.29526173,11171.89889941,254.28600698
sento se,9184.18949301,1958.76927061,6786.18249719,439.23772521
serra do ramalho,8260.12935035,36.14619612,7968.48115594,255.50199829
serra dourada,4989.06581313,29.9731716,4727.28562168,231.80701985
serra preta,4312.51683949,354.84104005,3638.79691543,318.87888401
serrinha,21778.28512227,9031.31886995,11963.0663293,783.89992302
serrolandia,4050.5094865,114.15675587,3890.18802208,46.16470855
simoes filho,34982.73654589,16298.93002666,18342.44479782,341.36172141
sitio do mato,2967.00000002,308.19450301,2425.25900102,233.54649599
sitio do quinto,3780.2038602,581.21096376,2988.16908579,210.82381065
sobradinho,6082.31527566,3671.64964503,2311.27200882,99.39362181
souto soares,4171.03516635,45.63932147,4004.38220697,121.01363791
tabocas do brejo velho,3098.0,-,3077.47527011,20.52472989
tanhacu,5691.00000002,618.2025053,4750.69755075,322.09994397
tanque novo,4373.83843295,39.80376101,4101.83158226,232.20308968
tanquinho,2220.78003858,792.67251058,1375.86585013,52.24167787
taperoa,5124.20692199,1271.0869378,3347.57942486,505.54055933
tapiramuta,3998.55472922,16.44569282,3780.87831453,201.23072187
teixeira de freitas,40960.80235579,22127.15893984,18666.14650148,167.49691447
teodoro sampaio,2446.2492313000002,368.61092543,2037.27854817,40.3597577
teofilandia,5531.26017371,1028.72223364,4115.39909571,387.13884436
teolandia,3623.56793442,677.34006122,2312.90991563,633.31795757
terra nova,3614.00000001,1555.58286223,1984.23826144,74.17887634
tremedal,4833.99999999,272.78832636,4359.25350371,201.95816992
tucano,14897.29010854,5212.7066851,9018.7471088,665.83631464
uaua,7066.00000001,139.26259043,6577.57253475,349.16487483
ubaira,5910.00817431,1829.91833328,3700.31527267,379.77456836
ubaitaba,5994.82431952,3010.49257462,2830.81422322,153.51752168
ubata,6741.40088918,2949.64763317,3330.81596231,460.9372937
uibai,4182.5577268,127.2731696,4026.93466516,28.34989204
umburanas,3975.28093558,34.73954623,3523.03049765,417.5108917
una,7178.31459667,1418.28710927,5370.68692423,389.34056317
urandi,4482.28903092,328.27616211,4002.70312191,151.3097469
urucuca,6030.50832403,2994.26920548,2787.40243885,248.8366797
utinga,5088.99999999,68.75753948,4849.71464344,170.52781707
valenca,26309.72966005,12732.22561235,12153.71396806,1423.79007964
valente,7530.0,3055.34033637,4400.74875858,73.91090505
varzea da roca,4238.00000001,661.92731718,3428.85514688,147.21753595
varzea do poco,2813.0,518.43252275,2266.97573352,27.59174373
varzea nova,3927.64828665,1167.6142101,2578.2366511,181.79742545
varzedo,2718.99999999,425.42689525,2195.69831472,97.87479002
vera cruz,11698.47372151,1842.62375712,9708.23363368,147.61633071
vereda,2088.19845102,482.8939181,1491.82700744,113.47752548
vitoria da conquista,86425.56616355,43667.57232292,41622.38243393,1135.6114067
wagner,2466.46100401,18.94238364,2374.129896300001,73.38872407
wanderley,3503.00000002,25.97492788,3315.69566412,161.32940802
wenceslau guimaraes,5980.93327266,1270.78320884,3872.9125251999994,837.23753862
xique-xique,11597.91288549,3189.03913356,7849.47005775,559.40369418
