city,total,has_children,children_born,children_borned_live,children_borned_dead
abreulandia,873.11184818,613.04999573,2231.86542879,2055.12708679,176.73834199
aguiarnopolis,1963.46902847,1291.7057176,4582.74367234,4304.37374995,278.36992235
alianca do tocantins,2312.68859949,1550.64078525,6140.61941639,5843.4540819,297.16533448
almas,2875.18259233,1942.20483289,8525.65823095,8182.69854948,342.95968146
alvorada,3451.98468321,2349.70365535,7809.03489552,7449.58152237,359.45337314
ananas,3925.82998129,2591.30009355,10375.1889569,9931.15354375,444.0354132
angico,1224.45925452,794.90853066,3052.54789568,2970.35643428,82.19146142
aparecida do rio negro,1614.06458913,1039.99369213,3914.65234748,3696.78802228,217.86432523
aragominas,2213.01917013,1484.50892309,6345.70378455,6016.32898021,329.37480427
araguacema,2399.85758755,1632.82361363,7020.02877459,6552.33473108,467.69404351
araguacu,3638.16616989,2528.072712,8669.86549804,8205.73768976,464.12780821
araguaina,64149.42616942,39351.88451197,124870.47333028,119899.29356382,4971.17976639
araguana,1957.64155255,1331.98908157,5392.05744819,5121.29444576,270.76300249
araguatins,12061.92423507,7543.5373697,29453.54006828,27307.42587578,2146.11419252
arapoema,2723.86369805,1755.23738952,6581.6994011,6255.64648,326.05292113
arraias,4329.21243486,2667.94388944,10784.8474187,10111.16767707,673.67974162
augustinopolis,6439.54139652,4117.05435952,16640.19868422,15709.07261679,931.12606748
aurora do tocantins,1366.75956391,988.82351443,3734.52180742,3582.06549714,152.45631026
axixa do tocantins,3678.71023239,2417.00345261,10268.63520161,9577.57749886,691.0577028
babaculandia,4047.98229375,2446.15438551,9849.45310345,9364.98568866,484.4674148
bandeirantes do tocantins,1145.10998118,799.69774205,2911.31802427,2804.02289573,107.29512854
barra do ouro,1495.85365162,967.66648635,4325.21311624,4172.18538333,153.02773291
barrolandia,2126.43104028,1467.38623028,5232.15652932,5051.83999256,180.31653677
bernardo sayao,1734.15379805,1189.1907788,4169.71118429,3957.31492083,212.39626342
bom jesus do tocantins,1404.76248617,905.24480897,3500.30563134,3300.76527589,199.54035545
brasilandia do tocantins,804.63667518,555.75799501,2084.26971537,1996.47085937,87.79885606
brejinho de nazare,2081.995366,1375.95187802,5623.52281191,5391.63578305,231.8870289
buriti do tocantins,3930.74701569,2506.88277443,10607.60661894,9940.52691179,667.07970707
cachoeirinha,792.13313508,535.55009468,2432.07021196,2205.12581702,226.94439494
campos lindos,2859.56336848,1739.97143925,8101.72131113,7476.98460221,624.73670896
cariri do tocantins,1349.34648788,921.04958057,3245.34986701,3138.52904842,106.82081861
carmolandia,900.14585606,616.0173104,2385.23474991,2215.34681307,169.88793683
carrasco bonito,1352.76957782,917.56803768,4093.92761177,3926.0251093,167.90250251
caseara,1736.19978554,1191.07547887,4705.13650606,4455.8331669,249.3033392
centenario,962.09104011,597.65294927,2680.07049379,2486.48355171,193.58694212
chapada da natividade,1171.13913447,809.2160598,3663.71658024,3351.3113719,312.4052083
chapada de areia,523.1613829,363.68550051,1440.10762035,1391.87501377,48.2326066
colinas do tocantins,12827.77433404,8412.73522021,29419.77233465,27266.57114957,2153.20118503
colmeia,3573.70391512,2419.76856073,9036.62318184,8513.11450899,523.50867286
