city,total,has_children,children_born,children_borned_live,children_borned_dead
abadia dos dourados,2906.9619081,1972.09967378,5619.79320457,5424.43480507,195.3583995
abaete,10040.76943995,6460.99378424,19358.39025471,18676.3458557,682.04439901
abre campo,5682.38961547,3512.03574046,12875.24665529,12449.93441841,425.3122369
acaiaca,1763.40635247,1118.36059849,4393.11665267,4061.90554239,331.21111022
acucena,4363.80199109,2721.14236311,11688.80691319,10919.6518015,769.15511178
agua boa,6130.18213676,3652.95298687,16904.72456054,15757.83619352,1146.88836708
agua comprida,845.35172726,566.49760024,1686.23036518,1613.00908593,73.22127927
aguanil,1732.76562498,1164.06396639,3734.25564231,3472.37263475,261.88300755
aguas formosas,7682.46529734,5000.68395507,21047.48449289,20278.86697113,768.6175217
aguas vermelhas,5167.38000504,3356.83495414,13795.57939863,13143.83906463,651.74033398
aimores,11206.19378872,7282.63538183,25172.43583665,23835.1785954,1337.25724126
aiuruoca,2613.99857989,1630.07252308,5446.83512164,5107.66574638,339.16937527
alagoa,1136.21209604,667.0383521,2416.40307566,2251.62740294,164.77567268
albertina,1252.71683881,821.22816475,2610.30718293,2527.00955618,83.29762677
alem paraiba,15590.30163981,10038.17092325,28553.26013127,27630.74989262,922.51023867
alfenas,33024.82544403,20555.32153806,61138.53664608,58758.86587109,2379.670775
alfredo vasconcelos,2581.91477724,1643.86494884,5523.04136309,5270.04473014,252.99663302
almenara,16234.68796873,10038.70971324,37787.78757042,35979.41422381,1808.37334663
alpercata,3092.62593782,1995.26704204,7599.5642017,7115.75453698,483.80966473
alpinopolis,7756.3789924,4895.18593419,16311.52399072,15777.50958664,534.01440408
alterosa,5805.6460577,3841.83960282,12353.73549968,11800.67250773,553.06299192
alto caparao,2188.66962537,1473.58408999,4622.093725,4402.76837106,219.32535399
alto jequitiba,3517.38165227,2364.87866384,7728.72747287,7399.47239896,329.25507391
alto rio doce,5317.72957,3237.68989547,12899.09663209,12238.18658941,660.91004267
alvarenga,1885.12388959,1246.44364187,5247.52012546,4990.2353154,257.28481008
alvinopolis,6772.47883242,4229.55357973,15493.45581206,14904.01843666,589.43737543
alvorada de minas,1431.31512435,723.57056105,2807.36828794,2721.58418397,85.78410396
amparo do serra,2242.31281972,1408.756809,5482.27336651,5243.92560192,238.3477646
andradas,16265.25314322,10895.06356884,29034.33459865,27828.94640365,1205.388195
andrelandia,5323.73064265,3363.12152787,11517.53544055,10826.32205274,691.2133878
angelandia,3266.64074145,1960.01491363,8781.55380705,8234.70174791,546.85205915
antonio carlos,4900.69747041,3034.55607581,9995.29584582,9480.55060655,514.74523923
antonio dias,4047.49438342,2507.35483414,9509.00539262,8910.22672106,598.77867157
antonio prado de minas,722.88253272,498.53541284,1505.89852844,1463.91113698,41.98739146
aracai,1011.60843512,593.74006136,1997.32826168,1937.42131229,59.9069494
aracitaba,894.11778198,596.31880288,2067.85258034,1976.36787479,91.48470559
aracuai,15428.81041064,9332.3149276,37196.01666067,35393.29778372,1802.71887696
araguari,48719.46449947,32156.08741583,89109.42244886,85815.08191118,3294.34053763
arantina,1212.05516761,810.23299898,2660.23179775,2578.82743867,81.4043591
araponga,3311.26071416,2155.43089192,9034.21088074,8483.39843052,550.81245022
arapora,2582.32210395,1767.22517501,4905.34678552,4790.98264723,114.36413826
arapua,1210.25884926,809.6606383,2490.76906937,2354.99874833,135.77032101
araujos,3283.33668043,2048.61972235,6180.31275788,6053.95752573,126.35523212
araxa,41607.63048529,25948.58386281,71240.96316106,68711.03336191,2529.92979925
arceburgo,3953.03000837,2573.96085633,7969.1615752,7675.51053343,293.6510418
arcos,16253.0995721,10209.71146394,29711.37528418,28745.99035419,965.38493003
areado,5898.19574212,3935.00633325,12187.76240502,11701.81373626,485.94866879
argirita,1272.60846447,837.28595883,3058.29452591,2950.27514613,108.01937978
aricanduva,1897.20837362,1176.09637198,5537.70311824,5352.07252311,185.63059513
arinos,7019.43512817,4388.56441425,17802.25862442,17084.34654433,717.91208015
astolfo dutra,5747.56612634,3625.12462292,11500.36380211,11036.15626983,464.20753229
ataleia,6059.47472393,3849.89081543,16552.29335964,15527.99095252,1024.30240706
augusto de lima,2046.76570924,1345.8611203,5464.93332986,5200.08298829,264.85034154
baependi,7964.40418264,4994.86001038,16052.91729504,15451.21764563,601.69964943
baldim,3442.47681696,2229.47083899,8417.66257437,7930.33043874,487.33213558
bambui,10314.7963762,6345.22783877,17568.37817212,16753.85110995,814.52706221
bandeira,2084.24137563,1123.8780773,4702.97094988,4463.51417436,239.45677551
bandeira do sul,2263.16137105,1493.32238508,4440.76474878,4327.37239313,113.39235563
barao de cocais,12329.47064067,7288.79609124,23348.57464967,21961.31595554,1387.2586941
barao de monte alto,2529.66675116,1615.7723534,6159.31601855,5711.97482035,447.34119824
barbacena,58409.49891373,35517.93388526,100389.18435971,96278.7794016,4110.40495811
barra longa,2771.04309359,1756.57651376,7092.86081911,6647.25709815,445.60372091
barroso,8677.88487638,5562.4223298,17100.09059876,16320.9246003,779.16599849
bela vista de minas,4441.10624376,2786.42479559,10544.25661032,10072.43512107,471.82148922
belmiro braga,1444.65010948,915.57742775,3106.0067718,2974.22092639,131.78584546
belo horizonte,1125045.58097446,636293.37164448,1776488.49147755,1705555.36194963,70933.12952786
belo oriente,9885.41610301,6119.9653306,22222.69651429,21239.74130979,982.95520452
belo vale,3317.14828475,1992.03926986,7086.88368102,6871.843273,215.04040801
berilo,5144.84291997,3064.70710108,13202.75010361,12511.56483721,691.18526635
berizal,1809.05552157,1183.89819814,4691.27779947,4361.20592381,330.07187563
bertopolis,1710.60360569,1152.8264388,5103.86564811,4804.97395579,298.8916923
betim,163264.94237535,99504.90584169,291155.4012685,278623.86291432,12531.53835425
bias fortes,1602.67474836,1022.20027594,3861.90361362,3681.45912571,180.44448796
bicas,6288.72552053,4026.71542874,11276.20747784,10952.61270006,323.5947778
biquinhas,1177.13633404,778.8175489,2552.93195444,2478.10484981,74.82710463
boa esperanca,16620.57034331,10590.98626971,33980.89643911,32263.27047527,1717.62596388
bocaina de minas,2067.20306461,1388.24613748,4807.14882618,4573.26802504,233.88080113
bocaiuva,19662.79019965,12145.57273252,44660.76522932,42423.76445068,2237.00077866
bom despacho,19882.63224846,12842.83757832,39624.53321215,38383.93477957,1240.59843255
bom jardim de minas,2847.30228944,1857.84873887,5718.57126685,5506.97144421,211.59982267
bom jesus da penha,1635.55956895,1081.33068613,3410.17578859,3254.28911752,155.88667107
bom jesus do amparo,2410.34150634,1494.58568344,5725.04830218,5429.20297259,295.84532961
bom jesus do galho,6488.47253944,4169.52845966,16964.08323182,16071.88772072,892.19551106
bom repouso,4330.51351329,2840.31719498,9213.77704702,8746.44748253,467.3295645
bom sucesso,7578.25196728,4738.79537421,15896.66816456,15008.2715974,888.39656716
bonfim,3067.79806824,1869.71711732,6447.83635813,6107.58278435,340.25357379
bonfinopolis de minas,2468.17389434,1604.60769555,6706.84956159,6351.99911783,354.85044366
bonito de minas,3754.97199924,2108.56260438,10431.91236893,9969.9034185,462.00895045
borda da mata,7412.32525633,4842.78054769,14858.83601267,14248.11514553,610.72086712
botelhos,6517.58120464,4243.14536388,13929.73927003,13027.92764817,901.81162192
botumirim,2567.97302784,1588.37431051,7253.86372281,6892.31599141,361.54773141
bras pires,1985.37470678,1299.91923136,5532.23789733,5249.20857836,283.02931895
brasilandia de minas,5545.90486046,3467.6755989,12451.35063835,12054.00322765,397.34741067
brasilia de minas,13219.14080753,7861.54467915,32119.41171554,30862.00321024,1257.40850534
brasopolis,6368.32529435,4068.52550097,15237.15587387,14396.43561092,840.72026297
braunas,2218.59542897,1381.33705527,5855.58182738,5598.80175614,256.78007126
brumadinho,14665.73139989,8831.2248327,26769.25392625,25816.793059,952.46086728
bueno brandao,4603.98359118,3000.75401031,9566.84502399,8999.51188272,567.33314127
buenopolis,4401.49638392,2599.69076695,11268.36281959,10531.59476068,736.76805892
bugre,1643.53177379,1056.931392,4151.103106,3943.84711995,207.25598608
buritis,9172.42696538,5878.41264079,21548.18570817,20544.68740853,1003.49829966
buritizeiro,10922.97030051,6960.20948236,25370.41457762,24086.41705122,1283.99752641
cabeceira grande,2532.68089276,1761.43698428,6684.52686465,6322.78872238,361.73814222
cabo verde,5508.50015026,3525.74195994,10905.30197948,10575.89020955,329.41176995
cachoeira da prata,1737.43771815,988.6547721,2893.51382725,2797.92726725,95.58656002
cachoeira de minas,4560.56660731,2874.28315912,9950.38829207,9692.53647323,257.85181887
cachoeira de pajeu,3682.52528462,2217.72613885,9167.87765095,8871.34957571,296.52807526
cachoeira dourada,1094.47186238,764.86427396,2515.11337304,2342.29593928,172.81743373
caetanopolis,4509.5783473,2657.31250842,9300.30160953,8726.38272994,573.91887957
caete,18242.23261074,10949.80007119,34695.43347347,33245.50150678,1449.9319667
caiana,2029.49040002,1358.5476382,4402.61591977,4249.56198837,153.0539314
cajuri,1692.33626036,1086.81259765,4012.50170604,3818.00303169,194.49867433
caldas,5848.77602642,4028.37491685,11595.19436507,11304.28822367,290.90614142
camacho,1300.45781959,834.12722943,2928.01855314,2834.75659692,93.26195621
camanducaia,8774.96715775,5870.31161678,17840.2284554,16919.49544235,920.73301307
cambui,11695.01412748,7494.71479645,21593.15954717,20593.95868384,999.20086337
cambuquira,5575.24906006,3523.45280915,11320.97273481,10969.26710119,351.70563356
campanario,1557.27149782,955.54272845,4045.4995302,3829.30820607,216.19132416
campanha,6643.75651628,4075.30596568,12918.75457043,12410.76483324,507.98973721
campestre,8667.42561942,5825.38811058,16898.236626,16272.14829527,626.08833071
campina verde,8347.77877158,5250.31362105,15609.85010772,15055.50931394,554.34079382
campo azul,1469.65872882,945.22272515,4324.88900286,4080.76965453,244.11934832
campo belo,23286.3517421,15216.28515362,43532.99393394,41894.12223925,1638.87169471
campo do meio,4905.47659786,3247.30450247,10683.18504214,10310.86539138,372.3196507
campo florido,2667.52900425,1815.99153424,5359.99774835,5202.41814998,157.57959836
campos altos,5767.84073846,3868.71138897,12072.00146036,11618.97355219,453.02790819
campos gerais,11543.37373406,7021.61686398,23893.17196949,22944.30246338,948.86950604
cana verde,2351.50229931,1588.93718835,5248.56638029,5031.81783095,216.74854933
canaa,1968.41232669,1299.52751284,5073.92955648,4765.19994876,308.72960771
canapolis,4677.20330905,3239.15561353,9554.28971809,9150.98802741,403.30169065
candeias,6348.76434644,4049.97936648,12176.66096505,11569.00235667,607.65860838
cantagalo,1795.83613676,1078.77460926,5126.03522959,4726.13138615,399.90384349
caparao,2067.78292387,1315.71031222,4196.40623598,3966.25862704,230.14760891
capela nova,2124.09026514,1323.95182778,4923.37308087,4661.94618078,261.42690011
capelinha,14566.50227172,8696.08857168,33433.26930177,31930.79487788,1502.47442388
capetinga,2868.69373718,1749.59152143,5823.41780888,5605.69956158,217.71824731
capim branco,3899.39450544,2441.28789244,7629.58948734,7347.7615983,281.82788904
capinopolis,6428.76725567,4459.93052241,14085.31305888,13296.56130524,788.75175364
capitao andrade,2099.98873818,1435.12339464,5322.62532901,5085.40866434,237.2166647
capitao eneas,5728.24067082,3555.4403419,14470.50447698,13764.27052357,706.23395342
capitolio,3512.81727427,2235.58840765,6342.68909932,6184.74619933,157.94290001
caputira,3713.34914446,2340.98832749,8888.27781362,8333.93417896,554.3436347
carai,8927.11205726,5498.37195659,24304.45719854,23043.31998515,1261.13721333
caranaiba,1406.32814592,895.61001764,3349.96077949,3133.22174434,216.73903513
carandai,10226.94480509,6499.76033065,21291.68637686,20356.03208237,935.65429446
carangola,14487.25228862,9492.60587398,28329.86660373,26968.26377158,1361.60283217
caratinga,37466.78283169,23252.01886589,78586.74919205,74288.55081067,4298.1983813
carbonita,3783.21612556,2344.94676765,9390.02255281,8965.35689698,424.66565583
careacu,2582.25775274,1724.15564332,5890.51706368,5638.5049401,252.0121236
carlos chagas,8800.26215842,5457.44773841,20090.85695183,18719.04012267,1371.81682915
carmesia,1051.67763039,647.96670789,2849.25749189,2613.55246662,235.70502529
carmo da cachoeira,4972.50607009,3196.92500406,10371.8219326,9840.18379724,531.63813535
carmo da mata,4746.96926386,3041.12694763,9515.32975405,9143.28523755,372.04451651
carmo de minas,5828.00410443,3534.19838294,11742.09887333,11305.24965212,436.84922114
carmo do cajuru,8681.47541021,5517.74135424,17651.3784107,16905.63182316,745.74658756
carmo do paranaiba,12799.15424917,8377.89304754,25155.33021122,24201.78500104,953.54521012
carmo do rio claro,8632.28691508,5358.36621738,16118.40034184,15649.04565382,469.35468806
carmopolis de minas,7154.53476715,4419.13458307,14710.62898326,14203.74477297,506.88421031
carneirinho,3971.08926428,2692.43866892,8576.98670388,8173.99694449,402.98975934
carrancas,1677.04316677,1031.06641682,3721.20144745,3520.05177293,201.14967452
carvalhopolis,1428.47334593,934.37452921,2763.38733472,2671.20999367,92.17734108
carvalhos,1978.9399131,1244.68035676,4590.22234709,4385.13087501,205.0914721
casa grande,948.12601731,382.59450987,1340.19371768,1277.58917298,62.6045447
cascalho rico,1151.34968358,828.19585099,2397.03195378,2325.98885292,71.04310084
cassia,7478.28418583,4970.38975546,14803.6903578,14374.01057607,429.67978169
cataguases,31465.39514148,19814.99016309,56055.64301911,53731.82492849,2323.81809063
catas altas,2098.5939233,1240.53730093,4236.38571501,4027.70200161,208.6837134
catas altas da noruega,1458.74543536,838.95579782,3469.25078102,3387.36991139,81.88086964
catuji,2721.1896388,1712.62793337,7662.03178677,7286.59990417,375.43188261
catuti,2121.66971222,1390.03134281,5767.21303421,5476.56738139,290.64565284
caxambu,9845.79608615,6395.15388577,19345.32060018,18510.7289281,834.59167208
cedro do abaete,510.03789391,362.64787948,1301.64016786,1247.17656379,54.46360407
central de minas,3023.39993626,2074.72113657,7503.04327588,7193.91450601,309.12876978
centralina,4354.33132634,2941.82191608,8723.02864854,8160.20050139,562.8281472
chacara,1226.99137267,768.19870707,2652.84206033,2515.95374619,136.88831412
chale,2416.96805107,1551.63144069,5789.54278648,5517.85692699,271.68585949
chapada do norte,6402.00641435,3209.50332136,14371.23057867,13633.43001095,737.80056773
chapada gaucha,4068.81083902,2384.2664523,10422.66477847,9725.28919948,697.37557895
chiador,1228.38755462,787.58312955,2540.92241101,2466.38075273,74.5416583
cipotanea,2813.45879443,1720.37165991,7028.57431652,6789.6781227,238.8961938
claraval,1810.20669857,1163.44520749,3811.98621811,3643.67378735,168.31243069
claro dos pocoes,3324.53635305,2199.82299799,9020.63226744,8664.4670863,356.16518113
claudio,10888.70718044,6616.59658069,20797.78495183,19807.49320779,990.29174408
coimbra,3061.33375092,2008.5856029,6688.24076798,6373.58000656,314.66076143
coluna,3812.17306464,2252.81765541,10030.47077354,9561.08126283,469.38951068
comendador gomes,1131.95607898,787.55064234,2193.18876854,2055.45845352,137.73031505
comercinho,3438.15262918,2172.01787956,10158.09687142,9755.33942765,402.75744375
conceicao da aparecida,4096.10618302,2713.46616765,8571.60363332,8341.87427157,229.72936176
conceicao da barra de minas,1644.68872891,1074.23141936,3652.6978247,3393.97124031,258.72658443
conceicao das alagoas,9209.49884083,5904.36171476,16177.15109978,15329.86519367,847.28590607
conceicao das pedras,1134.08559121,735.25730018,2605.34983542,2411.72292744,193.62690795
conceicao de ipanema,1907.08279778,1311.30380496,4754.43996767,4531.19834755,223.24162009
conceicao do mato dentro,7473.9270173,4460.72001977,19544.25683568,18704.38955415,839.86728155
conceicao do para,2161.08297932,1380.14581712,4745.78427939,4587.60844974,158.17582964
conceicao do rio verde,5468.28843298,3589.93539163,12040.95181689,11663.08229395,377.86952292
conceicao dos ouros,4320.39582987,2746.40868584,8764.99379823,8422.27700891,342.71678933
conego marinho,2917.90491582,1703.90403446,8270.67717143,7737.67958279,532.99758864
confins,2656.45258048,1564.91035171,5006.48746177,4824.57921535,181.90824634
congonhal,4497.37243573,2844.82777974,8560.47094816,8313.02444603,247.44650212
congonhas,21360.36536806,12839.10766075,38881.36087752,37043.80035208,1837.56052545
congonhas do norte,2095.84710138,1271.63846321,5503.69286689,5375.42737751,128.26548939
