pct_pol_neg_rel;education_var_01_quantity_pct;family_var_01_suitable_pct;family_var_01_semi_suitable_pct;family_var_01_inappropriate_pct;fertility_var_01_has_children_pct;fertility_var_01_children_born_pct;fertility_var_01_children_borned_live_pct;fertility_var_01_children_borned_dead_pct;fertility_var_02_married_pct;fertility_var_02_separated_pct;fertility_var_02_divorced_pct;fertility_var_02_widow_pct;fertility_var_02_single_pct;fertility_var_03_total_pct;work_var_01_regular_pct;work_var_01_irregular_pct;social_indicator_var_01_15_to_24_years_pct;social_indicator_var_01_25_to_59_years_pct;social_indicator_var_01_60_to_more_years_pct;social_indicator_var_02_suitable_pct;social_indicator_var_02_semi_suitable_pct;social_indicator_var_02_inappropriate_pct;social_indicator_var_03_responsable_illiterate_pct;social_indicator_var_03_inappropriate_residence_pct;social_indicator_var_03_responsable_illiterate_and_inappropriate_residence_pct;enem_var_01_enem_score_mean_pct;enem_var_01_enem_score_std_pct;enem_var_01_enem_score_median_pct;state_ac;state_al;state_ba;state_ce;state_es;state_go;state_ma;state_mg;state_ms;state_mt;state_pa;state_pb;state_pe;state_pi;state_pr;state_rj;state_rn;state_ro;state_rr;state_rs;state_sc;state_se;state_sp;state_to
0.3507751937984496;1.1170525647392546;0.0;0.9934138576452588;1.66729988092648;0.9461100402554772;1.0593959879764625;1.0348592428441779;1.7471314005231375;1.0323819718359544;1.10426998548739;0.4135940827871766;0.9693113813949334;0.9818686215124626;0.909068022471619;0.7058567272670638;0.4075669321982974;2.0889830508474576;1.6545189504373177;1.3453931500241196;0.0;0.33903188628505565;1.9635193133047208;1.81687898089172;1.922879177377892;3.5519713261648747;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0.2678454485920105;1.1148022050665851;0.9529573103858568;1.169540286420648;47.418209641341704;1.0019195212216805;1.1501786419172384;1.1389414299171658;1.5316619610133753;1.1384128212448568;1.1089775487112328;0.6250326821775766;0.99101027492942;0.9471772184668138;0.9444866107907364;0.5156425829422484;0.4472310640463064;1.6935483870967742;1.9554140127388533;1.8392857142857144;1.0079914122137406;0.935483870967742;10.25;2.213793103448276;11.875;28.000000000000004;0.10210266719703004;0.16398491183249198;0.10398681258921898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0.4088159031979255;1.0356976730507426;0.616752066959022;1.1707728229326195;2.452725155455814;0.9699642550585718;1.330318803300556;1.3173757247666782;1.5710405274308796;1.042141555257282;0.7135183879661013;0.4440930837491153;0.9222273748991202;1.010771365868455;0.9202514846041108;0.5387947397726432;0.4714068786318432;2.884726224783861;1.7060027285129604;1.2284547603696538;0.7012275317843051;1.1939148854226844;2.457142857142857;1.884911644766652;2.9851301115241635;4.757009345794391;0.09101436065856898;0.18012394032393453;0.09297177107501932;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.4143356643356644;0.9700311285557824;0.8769190154129506;1.2287487568564408;2.848914262158378;0.9629173997424784;1.129890848190252;1.1235529070802674;1.2584814641875577;1.0750631661136745;0.8724754664684392;0.4567796116496824;0.9150103253757846;0.9950045687477383;0.9493859990724364;0.4796035859509207;0.5317058227674687;1.4473684210526316;1.363934426229508;1.1340528259017324;0.9453903392609408;0.9376391982182628;1.4168797953964194;1.6908893709327548;1.355844155844156;2.2796610169491527;0.097927221642114;0.14927373248155065;0.09623498415505934;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.3590504451038576;1.0099073000162735;0.7348071876732022;1.6172795345627664;9.239345963185107;0.9550904868612372;1.1594405058064483;1.1801073773134092;0.8039600485320151;1.0467535394702938;1.3319790534305604;0.3074916675454914;0.7860745743307486;1.033670514850833;0.855419439325071;0.4348513625789767;0.6088507202822933;3.5851063829787235;2.2432432432432434;1.8995290423861853;0.8525867315885576;1.5506993006993006;1.7386644682605108;3.5077605321507765;1.9176954732510287;5.6571428571428575;0.08619810940705831;0.07481157945089016;0.08494982635890948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
0.3834988540870894;0.9705241878618194;0.4092402270495046;1.0343967518267867;2.2980762220624187;0.9532666549395008;1.0102224813024625;1.0080317229874698;1.0581080475522395;1.10431815198976;1.857169462039896;0.19226656597511246;0.7895227037000482;0.9727952653360704;0.9000457619385042;0.4590267237097218;0.5690692500856198;2.3;1.775716694772344;1.222182596291013;0.3797216699801193;1.0099917875718587;1.3264218009478674;2.050578034682081;1.5592766242464835;4.042553191489361;0.09449312447455104;0.1953300553301137;0.09846079380445304;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.40536358947911294;1.0622651129667335;0.552717136111875;1.1136597009470106;1.4091520582179478;0.9315669729979296;1.0280696985397406;1.0070623970853272;1.3355511846684394;0.9095264206943342;1.0686931057030709;0.2699518890378242;0.4998228859811909;1.1074165128825049;0.8943154578567808;0.5947359708945251;0.4619479335852539;2.6482889733840307;1.5271542360608257;1.0360458765701803;0.5712193335774441;1.0291064981949458;1.367641875220303;1.5694073678590497;1.2862733293196869;2.1638198757763973;0.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.2757731958762886;1.0019693544113468;0.5380243078964733;1.0551426957192744;4.6084302709964975;1.0400521694455125;1.130975109725472;1.1130882377691906;1.5489275508149565;1.1870926856054305;1.1525643095473035;0.3592919839691799;0.9435123980713536;0.9442578189067896;0.9247749625354584;0.5183510072501933;0.4796726492630109;1.4191919191919191;1.5158636897767332;1.3103073157465324;0.6307237813884786;0.9865224330555064;2.3586065573770494;1.58309591642925;2.962529274004684;3.3689839572192515;0.10830897692768483;0.1714609842196946;0.1049365479789713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
0.4565217391304349;1.0365500387250106;0.6917124627815104;1.392211541673004;9.258065820356405;0.8985581095948687;0.9977063316010188;0.9887032394065532;1.354335081223923;1.2166123659044037;0.5078145941225449;0.21888836961098487;0.9026338802679806;0.9399542806129108;0.917188579700384;0.4758257169270476;0.5206317094212544;1.8496732026143792;1.4916286149162865;1.6237974683544305;0.6995126408772464;1.4886685552407932;1.7127659574468084;1.2214212152420183;2.52575315840622;5.947368421052633;0.07442078430370631;0.0949499257234358;0.07817771810232044;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.3308494783904621;0.8879704408078446;0.8074243446169707;1.3404522034067243;2.270948520525001;1.0108229306078635;1.25469831828798;1.2380359913078445;1.6412789631581084;1.0842640356377935;1.3869281618760714;0.7908505070725695;1.064641100693831;0.9441180882262866;0.9763952474362556;0.4399102889174036;0.619560953218787;3.018518518518518;2.041666666666667;1.646511627906977;0.8911877394636015;1.2825709322524608;1.8175675675675675;2.1591422121896158;1.8313043478260869;2.352112676056338;0.08626946298916931;0.15312234386394635;0.08370378500997021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
