pct_pol_neg;pct_pol_pos;pct_pol_neu;state;education_var_01_qt_pct;family_var_01_adequada_pct;family_var_01_semi_adequada_pct;family_var_01_inadequada_pct;fertility_var_01_has_children_pct;fertility_var_01_children_born_pct;fertility_var_01_children_borned_live_pct;fertility_var_01_children_borned_dead_pct;fertility_var_02_married_pct;fertility_var_02_separated_pct;fertility_var_02_divorced_pct;fertility_var_02_widow_pct;fertility_var_02_single_pct;fertility_var_03_total_pct;work_var_01_regular_pct;work_var_01_irregular_pct;social_indicator_var_01_15_to_24_years_pct;social_indicator_var_01_25_to_59_years_pct;social_indicator_var_01_60_to_more_years_pct;social_indicator_var_02_suitable_pct;social_indicator_var_02_semi_suitable_pct;social_indicator_var_02_inappropriate_pct;social_indicator_var_03_responsable_illiterate_pct;social_indicator_var_03_inappropriate_residence_pct;social_indicator_var_03_responsable_illiterate_and_inappropriate_residence_pct
0.018575851393188854;0.02936992720274453;0.9533093464982008;sp;0.9751461663262754;0.7713456970160273;1.1008519048931626;3.460447688557735;0.991619478205512;1.116080016999387;1.0969234338821707;1.6032243229678496;1.0858355640097972;0.9108320595901209;0.6950641938784535;1.0057254965002822;0.9684378590931177;0.9487196996551103;0.49400764564519783;0.513034749591781;1.9914529914529917;1.98471615720524;1.4789710085749286;0.8216625716625716;1.1378763866877972;3.573529411764706;2.017543859649123;3.9066666666666667;7.727272727272727
0.014563211685140772;0.0280136557118472;0.9591949180009074;pe;0.9779670335691552;0.15615262528593898;1.3018592110063998;8.095947652546426;0.8992783267009471;1.1559761110352276;1.1521840923907496;1.2029086860191402;1.0118878851567943;1.042100971777428;0.48429443524708904;0.7844348209897412;1.0206159360129101;0.8379527519699782;0.5620501165903314;0.4161512007467119;2.3630490956072348;1.4904831625183015;1.1371731108615433;0.21357580883907804;1.2793395805444;4.126742712294043;1.5781455214079327;4.522595596755504;6.335555555555556
0.023637254619353724;0.035859444812775636;0.9433282407540862;sp;1.0452550270665173;0.813103888366095;1.349589378084751;4.570161388387137;0.9579216806838732;1.0690603051554102;1.0709868652767367;1.0368802077763881;1.1664872800433883;0.7257299095435696;0.43460967682151136;0.9219670145670824;0.9298980127738827;0.9685562295014033;0.45340591672924274;0.6062551428060422;2.3298969072164946;1.5849056603773586;1.4203791469194311;0.926862696237229;0.3308321964529331;4.094674556213018;2.217081850533808;3.8252730109204367;7.467741935483871
0.013637533236126596;0.02633158933013124;0.960974354575864;ce;1.0235277414595603;0.05328313715230367;0.898974798412842;2.6135561238855676;0.9761043836399368;1.1561154745651407;1.1576914080871321;1.1127121802749838;1.1011994804993712;0.4352124798422258;0.3156766680428251;1.0059901087600687;0.9550552845115663;0.9645681885640599;0.3777038210657372;0.5520079098054899;2.685006877579092;1.4265463917525774;1.1423076923076925;0.13039117352056168;0.6644725137875823;1.8137196924896513;1.2817890092258324;1.9791547687035977;2.094925634295713
0.016828148903620603;0.04538500764915858;0.9393166751657318;sp;0.785903127589596;0.49967675160132213;1.2763352634916028;8.326532014341666;1.060697791515122;1.1368905760922132;1.1128829291411366;1.6129231851181025;0.9665501822574921;1.980450984715327;0.4120645035111732;1.0587465602730757;1.023301459179807;0.9120660352242648;0.6471277039891722;0.34963641213921637;2.5511363636363638;1.1931372549019608;1.3513445589344057;0.8245697896749522;0.36402569593147754;8.006607929515418;1.3561461794019933;19.19254658385093;5.54320987654321
0.01711519621967383;0.02650838471733994;0.9581244357363761;ro;0.9406420712059802;0.24261578856347102;0.8636682347897001;2.7897673196012422;0.9732708322079083;1.0133837435880053;1.024474010403815;0.8144436137738144;1.11354664384088;1.3609476610907254;0.28095876082077276;0.8750972661991893;0.9641599062459772;0.9442015762510763;0.4751756676059703;0.5178338644102217;2.208588957055215;1.59645852749301;1.228705882352941;0.37037037037037035;0.6406970784213224;1.5217391304347827;1.5226928895612706;1.599478919943155;2.954792043399638
0.015075376884422115;0.0280071687106863;0.9586042098604912;sc;1.1695281086230818;1.0969907700888835;0.905359221009953;3.5297001107662194;0.9964852509553941;1.1913946628789618;1.195416344621103;1.0682178462291074;1.1572142502644216;1.1970976867119423;0.12651664737090967;0.9915670995798503;0.8780001985480305;0.8784913731863578;0.5668450739011797;0.40489206998985083;1.7538461538461536;1.563953488372093;1.3304597701149425;1.1211031175059953;0.5833049403747871;2.317762753534112;1.5043029259896732;2.369349503858875;2.3121693121693125
0.02146586069515043;0.02977744195631268;0.9512639098777304;ba;0.9110895194281705;0.14632343764313463;0.930813548384642;2.9148866843657353;0.9854677646650976;1.1763892301020387;1.1971570592206733;0.877420536914932;1.2174299690449726;0.7341738571009266;0.0708236791002508;0.8632774113519422;0.9079051987295492;0.9359214595477513;0.6103474512687601;0.4722995239476473;2.588709677419355;1.168951336531871;1.0096153846153846;0.3409090909090909;0.9256514758552551;1.3890457368718239;1.33843797856049;1.7055460263007434;2.4831460674157304
0.01844660194174757;0.029066772340003964;0.954309490786606;pi;0.9816062430764735;1.5340593531777273;0.8503209888457961;1.9436957420720757;0.9552089982034953;1.0966160370314346;1.051998253924765;1.8225938455249786;0.776082839673782;0.7480772708189732;0.3035269584145253;0.8003947305868722;1.1665137859355517;0.881298435314613;0.5754773307119811;0.459628124182705;3.277448071216617;1.372891942535915;1.030978413232408;1.8803339517625233;0.7334210959354944;1.2358523725834798;1.3971280602636535;1.2272024729520865;1.5448239060832445
0.01560232220609579;0.02458272859216256;0.9612663280116108;rs;1.0390316593304074;1.462733305129855;0.8359877519993512;5.118509297041386;0.9784521280382907;1.0923136234065185;1.0870170987575867;1.2653504592960607;1.026446921302067;0.8246214751388334;0.28922295085807476;0.9902131756980364;1.0081948892054817;0.9118288652615264;0.5913782466551463;0.4346448410923758;2.1353383458646613;1.353356890459364;1.2260136491368927;1.449748743718593;0.4953732264034546;2.3284823284823286;2.4209919261822375;2.2775142314990515;3.3445121951219514
