city,quantity
agua branca,6556.48274394
anadia,6011.62100496
arapiraca,70413.67588127
atalaia,15384.14669398
barra de santo antonio,5035.50288769
barra de sao miguel,2668.21138632
batalha,6093.60937591
belem,1549.04973036
belo monte,2706.56709172
boca da mata,9252.64489301
branquinha,4134.79718482
cacimbinhas,3467.34690336
cajueiro,7311.4177588
campestre,2421.54504287
campo alegre,17331.35241261
campo grande,3243.03883334
canapi,6790.40233538
capela,6014.99442374
carneiros,3137.09901629
cha preta,2550.53100261
coite do noia,3604.78530182
colonia leopoldina,6803.64479812
coqueiro seco,1800.12555365
coruripe,19171.26169075
craibas,7775.70570585
delmiro gouveia,15607.00826658
dois riachos,3894.38350728
estrela de alagoas,5684.35038309
feira grande,7162.73419761
feliz deserto,1485.55440103
flexeiras,4703.40972324
girau do ponciano,14228.92066178
ibateguara,5237.77007164
igaci,8197.46333764
igreja nova,9804.54959503
inhapi,6205.50313874
jacare dos homens,2022.39785048
jacuipe,2985.6445251
japaratinga,2901.08530201
jaramataia,1989.49719392
jequia da praia,4610.68398232
joaquim gomes,8125.03801644
jundia,1673.05073872
junqueiro,9517.44949713
lagoa da canoa,6059.46131384
limoeiro de anadia,10076.43372165
maceio,311475.69237344
major isidoro,6654.44171421
mar vermelho,1247.36627885
maragogi,10718.45883743
maravilha,4061.96215265
marechal deodoro,14851.63633319
maribondo,4493.92473429
mata grande,9032.96352904
matriz de camaragibe,8761.24642659
messias,5741.9200992
minador do negrao,1661.14174915
monteiropolis,2627.31776414
murici,9279.13933682
novo lino,4081.82919702
olho d'agua das flores,7031.52063672
olho d'agua do casado,3174.86250395
olho d'agua grande,1757.52538602
olivenca,3911.07273752
ouro branco,3977.48878828
palestina,1968.46203531
palmeira dos indios,24609.2357901
pao de acucar,8874.011328
pariconha,3581.57150408
paripueira,3944.33145661
passo de camaragibe,5397.5815198
paulo jacinto,2526.5354424
penedo,20251.20127696
piacabucu,5829.87077073
pilar,11995.34289645
pindoba,1113.96632471
piranhas,8839.35106545
poco das trincheiras,5873.45846835
porto calvo,9244.40764749
porto de pedras,3078.63630101
porto real do colegio,6734.43616199
quebrangulo,3963.74881347
rio largo,22856.00743822
roteiro,2471.15784489
santa luzia do norte,2467.84663373
santana do ipanema,16205.96403021
santana do mundau,3486.27608124
sao bras,2247.64387899
sao jose da laje,7785.60106263
sao jose da tapera,12006.51395305
sao luis do quitunde,11324.24410005
sao miguel dos campos,19364.97099774
sao miguel dos milagres,2595.71908926
sao sebastiao,11049.13267081
satuba,5013.57475127
senador rui palmeira,4930.56246294
tanque d'arca,2123.40914495
taquarana,6457.02655768
teotonio vilela,16233.98835999
traipu,9763.46170868
uniao dos palmares,23687.18641217
vicosa,9378.68692566
