city,quantity
abadia de goias,6853.65164999
abadiania,15246.47704903
acreuna,19976.83608585
adelandia,2465.0
agua fria de goias,5026.98094331
agua limpa,2005.44208816
aguas lindas de goias,158518.87637812
alexania,23715.68457787
aloandia,2048.0
alto horizonte,4500.0
alto paraiso de goias,6792.05375307
alvorada do norte,8079.54119896
amaralina,3434.0
americano do brasil,5487.3010139
amorinopolis,3543.84193446
anapolis,333263.98798586
anhanguera,1020.0
anicuns,20130.0
aparecida de goiania,452562.01061211
aparecida do rio doce,2421.0
apore,3772.3544738000014
aracu,3793.93679826
aragarcas,17845.76070983
aragoiania,8354.05466421
araguapaz,7467.65127017
arenopolis,3272.0
aruana,7471.92571761
aurilandia,3623.0
avelinopolis,2446.0
baliza,3701.47119085
barro alto,8628.37486187
bela vista de goias,24321.96506883
bom jardim de goias,8260.59937287
bom jesus de goias,20520.66706274
bonfinopolis,7514.42410729
bonopolis,3140.19693888
brazabrantes,3223.75671009
britania,5486.0
buriti alegre,8948.46519833
buriti de goias,2553.64163004
buritinopolis,3308.6566141999997
cabeceiras,7333.77717287
cachoeira alta,10344.59426397
cachoeira de goias,1417.0
cachoeira dourada,8247.06912193
cacu,12998.57878634
caiaponia,16452.52808814
caldas novas,69931.30865744
caldazinha,3325.0
campestre de goias,3385.0
campinacu,3656.0
campinorte,10993.75744053
campo alegre de goias,6014.89938861
campo limpo de goias,6234.92699252
campos belos,18345.83516266
campos verdes,4991.59567661
carmo do rio verde,8860.0766199
castelandia,3631.0
catalao,86345.58976277
caturai,4667.09256833
cavalcante,9335.82124749
ceres,20660.46264409
cezarina,7514.2050278
chapadao do ceu,7001.0
cidade ocidental,55814.97287724
cocalzinho de goias,17139.63388374
colinas do sul,3433.8876399000005
corrego do ouro,2614.11582918
corumba de goias,10199.99449886
corumbaiba,8089.75256385
cristalina,45773.28271632
cristianopolis,2915.5991258999998
crixas,15618.92420164
crominia,3543.0
cumari,2933.0
damianopolis,3242.62229016
damolandia,2744.15479701
davinopolis,2048.95326321
diorama,2475.0
divinopolis de goias,4959.19472015
doverlandia,7635.49735692
edealina,3722.0
edeia,11213.0
estrela do norte,3298.0
faina,6860.55404263
fazenda nova,6204.97581437
firminopolis,11529.49010059
flores de goias,10504.53622381
formosa,99100.27758231
formoso,4854.3913793
gameleira de goias,3275.0
goianapolis,10644.8790254
goiandira,5214.82163294
goianesia,59163.77031175
goiania,1299616.4529304
goianira,33837.68727914
goias,24563.63625246
goiatuba,32180.80841042
gouvelandia,4932.1890524
guapo,13925.86801594
guaraita,2376.0
guarani de goias,4239.85263356
guarinos,2281.32296495
heitorai,3550.69702043
hidrolandia,17277.71222692
hidrolina,4023.0
iaciara,12363.46992264
inaciolandia,5699.0
indiara,13645.05264281
inhumas,47731.88844779
ipameri,24572.97029439
ipiranga de goias,2826.63376659
ipora,31000.64227664
israelandia,2871.46765094
itaberai,35259.78765480001
itaguari,4513.0
itaguaru,5417.0
itaja,4998.04337019
itapaci,18373.04610571
itapirapua,7795.30960996
itapuranga,26002.68484688
itaruma,6208.13347195
itaucu,8569.0
itumbiara,92298.16834427
ivolandia,2657.6140265
jandaia,6154.77089439
jaragua,41761.19404728
jatai,87235.71377586
jaupaci,2961.92967707
jesupolis,2285.93385258
joviania,7061.66169223
jussara,18993.84606442
lagoa santa,1243.73071947
leopoldo de bulhoes,7874.0
luziania,173607.1926656
mairipotaba,2363.39187229
mambai,6820.24738165
mara rosa,10621.0
marzagao,2062.30930159
matrincha,4350.80986263
maurilandia,11398.56557878
mimoso de goias,2682.0
minacu,30938.47270693
mineiros,52641.62535109
moipora,1749.0
monte alegre de goias,7709.23290239
montes claros de goias,7914.17489938
montividiu,10483.0
montividiu do norte,3967.35814323
morrinhos,41233.78171589
morro agudo de goias,2345.16445544
mossamedes,5007.0
mozarlandia,13327.97745955
mundo novo,6389.80738797
mutunopolis,3849.0
nazario,7851.40291661
neropolis,24094.89891969
niquelandia,41591.87983907
nova america,2252.0
nova aurora,2053.0
nova crixas,11852.34416064
nova gloria,8466.53126557
nova iguacu de goias,2818.88894116
nova roma,3460.0
nova veneza,8097.0
novo brasil,3502.0
novo gama,94903.57796588
novo planalto,3944.50116622
orizona,14265.19811451
ouro verde de goias,4034.0
ouvidor,5457.0
padre bernardo,27439.59103137
palestina de goias,3318.53685055
palmeiras de goias,23236.88737318
palmelo,2279.0
palminopolis,3532.90678006
panama,2633.19556578
paranaiguara,9004.6807499
parauna,10701.19802206
perolandia,2914.20963798
petrolina de goias,10185.48542101
pilar de goias,2729.04385995
piracanjuba,23921.81127034
piranhas,11099.27422947
pirenopolis,22815.73738275
pires do rio,28634.74471668
planaltina,81342.14989686
pontalina,17028.93388818
porangatu,42193.36574947
porteirao,3332.92195867
portelandia,3835.48206989
posse,31259.21882447
professor jamil,3222.48056935
quirinopolis,42735.35469815
rialma,10450.1735379
rianapolis,4515.06668789
rio quente,3259.0
rio verde,175725.67030049
rubiataba,18795.43957155
sanclerlandia,7505.94576456
santa barbara de goias,5747.53496195
santa cruz de goias,3136.32185295
santa fe de goias,4745.0
santa helena de goias,36229.95835405
santa isabel,3686.0
santa rita do araguaia,6902.0
santa rita do novo destino,3146.70174207
santa rosa de goias,2893.56251611
santa tereza de goias,3977.0
santa terezinha de goias,10227.79191867
santo antonio da barra,4416.0
santo antonio de goias,4696.59463045
santo antonio do descoberto,63063.41829869
sao domingos,11112.4282298
sao francisco de goias,6086.6671451
sao joao da parauna,1689.0
sao joao d'alianca,10198.33715821
sao luis de montes belos,29833.0
sao luiz do norte,4616.0
sao miguel do araguaia,22153.908036599998
sao miguel do passa quatro,3706.38391515
sao patricio,1989.1672419
sao simao,16869.41437128
senador canedo,84308.55884823
serranopolis,7407.15969845
silvania,18947.18873319
simolandia,6464.940609800001
sitio d'abadia,2774.87329492
taquaral de goias,3523.10294779
teresina de goias,2974.00546679
terezopolis de goias,6523.90674157
tres ranchos,2807.32321179
trindade,103652.44018888
trombas,3444.10148216
turvania,4812.0
turvelandia,4393.0
uirapuru,2914.25275937
uruacu,36559.18087045
uruana,13725.68980346
urutai,3067.0
valparaiso de goias,132757.43650685
varjao,3427.93816834
vianopolis,12501.0
vicentinopolis,7291.71570064
vila boa,4696.61313208
vila propicio,4738.6224522
