city,total,adequada,semi_adequada,inadequada
sao pedro,10384.99999997,7419.76914981,2914.1439416,51.08690856
sao pedro do turvo,2335.65214057,1496.08874135,801.82854928,37.73484994
sao roque,23727.89538698,12826.51984427,10781.89598066,119.47956205
sao sebastiao,23605.00503743,11991.50058508,11613.50445235,-
sao sebastiao da grama,3696.39670505,2287.51526771,1370.59972725,38.28171009
sao simao,4420.23479495,3506.51704761,907.01491037,6.70283697
sao vicente,101670.90816995,69535.61265517,32113.3131354,21.98237938
sarapui,2834.99999998,1338.91734993,1463.78095543,32.30169462
sarutaia,1145,845.72364998,296.97204956,2.30430046
sebastianopolis do sul,1054.99999999,773.48493886,280.51506113,1
serra azul,2576,1722.23150095,825.53795055,28.2305485
serra negra,8679,5418.1135611,3177.64826437,83.23817453
serrana,11146.36360674,8726.1969781,2420.16662864,-
sertaozinho,33063.02661824,27101.814835,5961.21178324,-
sete barras,3967.00000003,1725.32828341,2191.1008248,50.57089182
severinia,4651.00000003,3537.34550289,1109.06533491,4.58916223
silveiras,1787.99999999,752.10061962,1015.34038058,20.55899979
socorro,12142.99999999,6168.34473612,5869.33847621,105.31678766
sorocaba,178733.2991565,142375.45477898,36335.93712405,21.90725347
sud mennucci,2420.99999997,1874.39777663,546.60222334,-
sumare,73514.6202968,56958.58785285,16504.80568389,51.22676006
suzanapolis,1094.99999999,671.99032678,387.43361886,35.57605435
suzano,74746.73696558,46128.91320254,28469.60669084,148.2170722
tabapua,3750.03815974,3109.06262048,634.71251092,6.26302834
tabatinga,4600.83953568,3462.53331172,1126.14679613,12.15942783
taboao da serra,72316.05886525,49994.14306048,22321.91580477,-
taciba,1800.15093911,1336.93866625,450.0247194,13.18755346
taguai,3138.25335763,2248.82598925,875.52677701,13.90059137
taiacu,1826,1338.37525616,472.89018708,14.73455676
taiuva,1774.11670466,1449.1113785,319.11342055,5.89190561
tambau,6849.0323533,5200.70682568,1611.61946909,36.70605853
tanabi,8104.96975535,5895.06569882,2171.55954537,38.34451116
tapirai,2347.74926805,1087.64069355,1202.13731776,57.97125674
tapiratiba,3815.51581149,2837.6736896,958.94873076,18.89339113
taquaral,848.41572867,692.04227565,155.37345302,1
taquaritinga,17417.49153436,14207.83350438,3134.92775343,74.73027655
taquarituba,6866.67500122,5117.94029677,1695.21098881,53.52371564
taquarivai,1422.12242947,588.25710953,807.52368626,26.34163368
tarabai,2023,1628.13740514,379.59837731,15.26421755
taruma,3973.99999997,3212.10558822,746.50710734,15.38730441
tatui,32506.59119437,23987.17341969,8458.92530007,60.49247461
taubate,83755.84929962,67724.33908989,16023.52442506,7.98578467
tejupa,1389.07287028,666.07483122,658.82403998,64.17399908
teodoro sampaio,6625.69767357,4599.25831284,1898.13611731,128.30324342
terra roxa,2698.00410903,2045.01651955,652.98758948,-
tiete,11486.00000002,8764.84484353,2696.83535187,24.31980462
timburi,876.99999998,563.07516034,308.83307969,5.09175995
torre de pedra,782.61651477,413.66539034,363.73742007,5.21370436
torrinha,2941.37049143,2137.32970612,793.1367616,10.90402371
trabiju,463.99999999,326.9949635,131.1052717,5.89976479
tremembe,10655.30253797,7518.11492788,3102.86457555,34.32303454
tres fronteiras,1861.49755579,1398.88844501,438.77518756,23.83392322
tuiuti,1895.48615063,551.709345,1329.35903742,14.41776821
tupa,20819.22263164,17823.76205808,2933.15382981,62.30674375
tupi paulista,4569,3667.7495228,874.55015478,26.70032242
turiuba,702.99999999,537.5102101,158.62017283,6.86961706
turmalina,712.40178836,493.97737969,213.839973,4.58443567
ubarana,1602.01597283,1177.893596,420.57408284,3.54829399
ubatuba,25103.03826076,10637.87893439,14440.72205718,24.43726919
ubirajara,1443.05556017,875.04768387,548.34931709,19.65855921
uchoa,3113,2558.45230286,548.59253754,5.9551596
uniao paulista,508.99999999,367.18388578,136.18425401,5.6318602
urania,3022.1675285,2397.539878,605.77299152,18.85465898
uru,438,351.37305834,82.17939013,4.44755153
urupes,4242.99999999,3378.97617256,859.62602017,4.39780726
valentim gentil,3549.45307298,2880.95581253,658.35505133,10.14220912
valinhos,33635.00000002,26535.23825997,7077.90510166,21.85663839
valparaiso,6163.80505166,4829.82482384,1305.30928094,28.67094688
vargem,2779.37524677,826.53653386,1949.60898247,3.22973044
vargem grande do sul,12359.97348428,9911.2450355,2303.3746376,145.35381118
vargem grande paulista,12535.96588026,7184.08650801,5333.01775734,18.86161491
varzea paulista,31592.73435245,20933.46048608,10659.27386637,-
vera cruz,3296.75834863,2405.40928103,851.51713194,39.83193566
vinhedo,19350.37016009,15106.48235053,4199.46893198,44.41887758
viradouro,5385.80690789,4310.52954088,1069.98335857,5.29400844
vista alegre do alto,2085.53316463,1592.7640771,489.41930082,3.34978671
vitoria brasil,558.00000001,428.00069019,129.99930982,-
votorantim,31957.28794037,23525.69490265,8407.92440865,23.66862907
votuporanga,29161.00000001,25968.22226927,3174.17509009,18.60264065
zacarias,799.00000002,586.69008955,205.8099883,6.49992217
