city,total,has_children,children_born,children_borned_live,children_borned_dead
alvaraes,4540.40406059,1975.36918384,8967.02128946,8647.38486738,319.6364221
amatura,3391.96205113,1929.56747497,7980.97707594,7713.6375751,267.33950085
anama,3542.33524272,2102.30855255,9672.52727175,9209.53213677,462.99513499
anori,5894.75998596,3555.70903365,15467.88298788,15173.9297907,293.95319715
apui,6705.41492121,3945.63100887,13488.7993684,13102.52537209,386.27399629
atalaia do norte,5251.60984594,2990.39584264,11606.73673409,11384.93878132,221.79795279
autazes,11001.40539804,7247.93704926,31675.09356313,30302.02375481,1373.06980838
barcelos,9170.34644889,4423.48641904,19646.8976803,18364.93068991,1281.96699048
barreirinha,9040.23497182,5090.8764696,24594.03787461,23767.18238743,826.85548717
benjamin constant,11469.05106034,6974.07878673,30261.92641826,29208.52163884,1053.40477936
beruri,5041.5854921,2970.6334146,14890.99016728,14435.15133623,455.83883102
boa vista do ramos,5042.75983351,3036.83963382,13903.26917317,13283.93459464,619.33457852
boca do acre,11163.21440345,7198.80841832,30229.57058172,28843.91703503,1385.65354668
borba,12062.61255948,6948.16900026,29776.91087703,28802.52167048,974.38920655
caapiranga,3782.97498736,2336.28372842,9902.12831661,9503.01865301,399.1096636
canutama,4579.09224279,2724.20496457,10502.82656316,10176.54705698,326.27950616
carauari,9129.15826436,5485.53459119,26928.16917146,25778.82764198,1149.3415294
careiro,11944.34859513,6639.49028306,24652.56245179,23928.95864142,723.60381037
careiro da varzea,8794.2249009,5387.18840646,21697.02285736,20787.50465183,909.51820551
coari,27700.12640431,14989.89737455,64087.89918419,61769.44019315,2318.45899102
codajas,8383.99456655,4879.03647629,21016.30851473,20432.46730976,583.841205
eirunepe,10719.47847724,6742.46529334,30579.5631325,29608.57373995,970.98939251
envira,5759.46147516,3405.55675076,15806.57028895,15193.28567371,613.28461528
fonte boa,7902.27489161,4768.91285031,21363.68533733,20731.90656677,631.77877053
guajara,4830.67642809,2738.23598033,12954.4080923,12571.18831276,383.21977954
humaita,16226.19098133,9645.86849396,41961.99545332,40042.85763966,1919.13781365
ipixuna,7362.26896145,4144.59044619,17857.78615926,17357.45320974,500.33294952
iranduba,14874.10979315,9600.48892614,39224.00126166,37715.78097265,1508.220289
itacoatiara,32560.79648978,20038.06651435,80863.52126062,77417.57733858,3445.94392204
itamarati,2729.80018704,1387.09493749,6119.82792446,5924.39634191,195.43158255
itapiranga,2960.98800378,1859.54852975,7944.84453265,7669.11807144,275.7264612
japura,2512.00159529,1119.00439944,4875.85770113,4766.06339329,109.79430789
jurua,3735.67926319,2124.12058836,10423.8234306,9931.42884978,492.39458079
jutai,5746.8416191,3671.58971948,17539.16382534,17110.04927645,429.11454888
labrea,13336.68356587,8239.63127477,35336.86359669,33655.94927255,1680.91432408
manacapuru,31815.60886723,19052.84709083,84022.67119725,80001.09671583,4021.57448132
manaquiri,8112.09634117,4842.26145919,19923.1631243,19447.27517682,475.88794745
manaus,761057.69157538,451890.36069555,1359873.05855099,1312544.20680187,47328.85174918
manicore,16836.98696159,9234.63160975,41458.12184569,40356.09398629,1102.02785942
maraa,5679.23940247,2992.56542307,14170.79132755,13676.34232594,494.44900162
maues,17964.4672927,11112.88618046,50127.85305815,48593.2748718,1534.57818639
nhamunda,6560.63849853,3949.88975632,17604.37612217,17089.44118271,514.93493946
nova olinda do norte,11280.12828895,5922.27302042,27736.06060837,26843.03689888,893.02370954
novo airao,5357.87785769,3249.80177976,13556.04452503,12655.86582191,900.17870307
novo aripuana,7556.53967336,4682.1214124,20647.67593083,19804.95115936,842.72477149
parintins,37754.09888982,22179.62424092,95913.38560108,92714.12961421,3199.25598693
pauini,6141.72583364,3403.86332384,16352.11889658,15779.7508287,572.36806789
presidente figueiredo,9836.76254639,5979.04904007,21320.79162398,20580.57587128,740.21575269
rio preto da eva,9514.90980072,5552.29256504,20059.85437795,19220.01579824,839.83857967
santa isabel do rio negro,5994.99745466,2544.23179534,10777.20554016,10554.54860392,222.65693623
santo antonio do ica,8399.61729217,4547.48350357,19184.96644566,18883.63814671,301.32829899
sao gabriel da cachoeira,13665.96671232,6595.42391936,25416.69709625,24726.99450931,689.70258694
sao paulo de olivenca,10861.06078896,6253.16857544,26164.52026861,25484.93479861,679.58546999
sao sebastiao do uatuma,3678.56860985,2238.9683109,9962.63182241,9753.43924769,209.19257471
silves,2844.74127074,1933.0098049,9015.98129962,8744.29217002,271.68912965
tabatinga,18984.15931227,11727.45700279,44487.7746606,43031.96508049,1455.80958021
tapaua,6563.36683314,4119.47194933,19010.58057568,18057.09287229,953.48770338
tefe,22078.11080666,13626.80557282,56925.279159,54830.53551191,2094.74364706
tonantins,5840.7339787,3381.2024179,14738.89926869,14350.42680006,388.47246865
uarini,3872.08778437,2356.38847455,10390.98337128,10019.00548551,371.97788579
urucara,5983.97457702,3842.78617648,17921.40564459,17379.34138972,542.06425483
urucurituba,6194.24996158,3525.34156308,17603.76972545,16655.07634208,948.69338338
