city,quantity
schroeder,15275.68858535
seara,16926.0
serra alta,3259.00637987
sideropolis,12975.49639408
sombrio,26609.0
sul brasil,2766.0
taio,17080.29915821
tangara,8659.1583454
tigrinhos,1751.76068527
tijucas,30730.02258341
timbe do sul,5301.90234995
timbo,36735.0
timbo grande,7146.15812561
tres barras,18100.95679276
treviso,3527.0
treze de maio,6865.65556452
treze tilias,6334.18797973
trombudo central,6506.0
tubarao,96895.33558301
tunapolis,4633.0
turvo,11812.80638693
uniao do oeste,2910.0
urubici,10689.0
urupema,2482.0
urussanga,20206.0
vargeao,3532.0
vargem,2804.72845984
vargem bonita,4775.65238732
vidal ramos,6205.37598326
videira,46883.19367333
vitor meireles,5207.0
witmarsum,3579.2838206
xanxere,43716.02086735
xavantina,4142.0
xaxim,25713.0
zortea,2984.23640475
