city,total,adequada,semi_adequada,inadequada
esmeralda,1092.99999999,455.10036977,631.18073189,6.71889833
esperanca do sul,1138.18636009,13.99636132,1109.81955663,14.37044214
espumoso,5098.6048186,2297.83672347,2795.19708386,5.57101127
estacao,2022,1044.68049686,977.31950314,-
estancia velha,13913.44336327,7918.55273929,5984.86434228,10.0262817
esteio,26413.42956837,20444.51506961,5968.91449876,-
estrela,10465.76388705,8206.51482167,2259.24906538,-
estrela velha,1136.00000001,72.79716265,1044.87976124,18.32307612
eugenio de castro,1024.00000001,27.95827002,985.04630538,10.99542461
fagundes varela,762.99999999,339.97830918,416.98961728,6.03207353
farroupilha,20573.31821185,16060.27610895,4495.11412431,17.92797859
faxinal do soturno,2159.00000001,1242.50459106,883.74364218,32.75176677
faxinalzinho,853,236.68744073,605.83143192,10.48112735
fazenda vilanova,1270.99999998,393.0827135,873.97288682,3.94439966
feliz,4181.79510944,2391.09449229,1790.70061715,-
flores da cunha,8798.6523652,5695.89644483,3102.75592037,-
floriano peixoto,651.95583725,57.7323945,590.00554133,4.21790142
fontoura xavier,3371.78600249,37.42932585,3141.64802926,192.70864738
formigueiro,2348.28058956,344.22479221,1964.49839668,39.55740067
forquetinha,886.00000002,261.32767081,611.33017302,13.34215619
fortaleza dos valos,1561.00000002,167.94063848,1390.27960757,2.77975397
frederico westphalen,9521.59058172,5757.19427723,3672.55882226,91.83748223
garibaldi,10117.60323903,7610.97630741,2502.2155596,4.41137202
garruchos,1091,14.79579875,1068.62267982,7.58152143
gaurama,1994.99999998,748.87839217,1243.26174745,2.85986036
general camara,3012.00000001,1333.65346548,1607.77279176,70.57374277
gentil,545,98.35051884,444.94542614,1.70405502
getulio vargas,5632.00066042,2977.20926222,2624.12316656,30.66823164
girua,5763.58705491,732.19126781,5000.50278234,30.89300476
glorinha,2393.00000001,928.26547376,1464.73452625,-
gramado,11132,8470.44588505,2661.55411495,-
gramado dos loureiros,721.26890231,296.1620926,423.47926815,1.62754156
gramado xavier,1210.29015038,104.0514061,998.85018247,107.38856181
gravatai,82372.76893387,50322.91702114,31981.3588728,68.49303993
guabiju,530.99999999,222.99391623,308.00608376,-
guaiba,31236.97624494,23226.89946414,7997.42542303,12.65135777
guapore,7628.99999999,6539.80809173,1074.95354169,14.23836657
guarani das missoes,2694.19138692,90.60572298,2581.99361842,21.59204552
harmonia,1418.89116891,409.26441786,1009.62675105,-
herval,2586.00000001,1106.97415279,1398.16052423,80.86532299
herveiras,919,7.33600278,862.83866735,48.82532987
horizontina,6580.96352772,2750.42545307,3830.53807465,-
hulha negra,1942.44090819,645.12735472,1166.34383592,130.96971755
humaita,1720.63424118,327.96485071,1389.42833018,3.24106029
ibarama,1369.2695722,228.79340522,1101.66827497,38.80789201
ibiaca,1648,452.90271473,1182.83323747,12.2640478
ibiraiaras,2201.13979361,934.2938641,1255.78811257,11.05781694
ibirapuita,1395.56496838,94.57203179,1300.99293659,-
ibiruba,6748.52888679,1234.74628256,5458.02381424,55.75878999
igrejinha,10594.08775238,6099.45712403,4494.63062835,-
ijui,26763.77129997,14289.57112738,12456.08283355,18.11733904
ilopolis,1267.23605307,499.42472329,764.62737661,3.18395317
imbe,6011.37521046,4385.61980077,1621.07157896,4.68383073
imigrante,1063.99999999,274.55259743,785.6067656,3.84063696
independencia,2260.66570028,113.09554941,2137.37527493,10.19487594
inhacora,756.00000001,181.31788628,572.11723268,2.56488105
ipe,1992.99999998,1032.32679131,955.49928213,5.17392654
ipiranga do sul,649.00000002,193.50647894,452.38760456,3.10591652
irai,2645,521.66838343,2028.04377963,95.28783694
itaara,1663,611.64032583,1051.35967417,-
itacurubi,1185.91461175,123.38608788,1013.15134093,49.37718294
itapuca,716.00000001,14.5118383,672.56426179,28.92389992
itaqui,11618.04340103,5869.85114408,5569.99194472,178.20031223
itati,914.23881963,34.53939114,876.5262206,3.17320789
itatiba do sul,1350.61123414,341.03972297,982.23406876,27.33744241
ivora,685.35984516,262.99606255,418.26456409,4.09921852
ivoti,6689.00000001,4223.71893265,2465.28106736,-
jaboticaba,1342.99999999,75.74756394,1240.98442286,26.26801319
jacuizinho,815.97972385,18.48825566,775.4623057,22.02916249
jacutinga,1221.34403815,616.67644033,603.03551519,1.63208263
jaguarao,9934.00000001,5525.73415618,4399.77557739,8.49026644
jaguari,3979.23230138,1104.89057592,2828.40968364,45.93204182
jaquirana,1374.99999999,474.40162197,877.73146805,22.86690997
jari,1210.99999999,17.45114483,1162.57791355,30.97094161
joia,2697.24088557,484.24723603,2134.24028936,78.75336018
julio de castilhos,6335.40069709,2666.51567136,3609.99435649,58.89066924
lagoa bonita do sul,849.56901709,102.66658851,716.69312062,30.20930796
lagoa dos tres cantos,557.99999999,107.87456712,450.12543287,-
lagoa vermelha,9449.31139962,6973.03451188,2464.83107208,11.44581566
lagoao,1935.44063205,131.75384099,1673.11943673,130.56735433
lajeado,24956.39603945,18201.66060038,6754.73543907,-
lajeado do bugre,802,-,786.39926212,15.60073788
lavras do sul,2638.00000001,1417.31212021,1190.68705808,30.00082172
liberato salzano,1825.97486878,85.84821895,1718.91317548,21.21347435
lindolfo collor,1745.63039372,1000.75062205,744.87977167,-
linha nova,547.00000001,208.54880216,336.41765357,2.03354428
macambara,1491.86613257,319.69345238,1094.57776571,77.59491448
machadinho,1903.38178298,1010.47104515,883.85071884,9.06001899
mampituba,1013,169.48944734,843.51055266,-
manoel viana,2503.29160349,174.11117364,2309.86951132,19.31091853
maquine,2323.31027018,759.93592893,1556.64430301,6.73003824
marata,839.51108068,480.53502525,358.97605543,-
marau,12164.02243024,8816.18508258,3347.83734766,-
marcelino ramos,1754.48405767,729.34803078,1011.62241939,13.5136075
mariana pimentel,1385.65161548,292.18060492,1080.44516926,13.0258413
mariano moro,758.99999998,398.22333969,358.32414125,2.45251904
marques de souza,1431.1910656,539.27951705,878.98394455,12.927604
mata,1842.20786606,568.55292449,1248.99157517,24.6633664
mato castelhano,811.79624281,225.78179533,582.61293871,3.40150877
mato leitao,1328.00000001,995.93184858,332.06815143,-
mato queimado,620.00000001,93.76938445,526.23061556,-
maximiliano de almeida,1620.99999999,597.72724414,1016.1358089,7.13694695
minas do leao,2471.99999998,1498.73465928,973.2653407,-
miraguai,1625.99999999,347.31676111,1247.48078347,31.20245541
montauri,466.82856086,144.43479774,322.39376312,-
monte alegre dos campos,986.89026236,26.59822681,939.88902492,20.40301063
monte belo do sul,823.67828364,38.15050582,785.52777782,-
montenegro,19952.99999999,13564.64096933,6388.35903066,-
mormaco,879.84974156,167.06434713,712.78539443,-
morrinhos do sul,1159.00000001,123.19076309,1033.98744059,1.82179633
morro redondo,2300.59267906,659.99159553,1598.75065154,41.85043199
morro reuter,1926.18802225,1210.9995734,712.92526778,2.26318107
mostardas,4124.35787754,941.36533082,3177.00070031,5.99184641
mucum,1680,885.55678783,790.88424524,3.55896693
muitos capoes,983.00000001,71.15370544,907.25977598,4.58651859
muliterno,544,141.11684717,389.1002312,13.78292163
nao-me-toque,5500.12620981,2297.29330267,3202.83290714,-
nicolau vergueiro,618,55.73970502,562.26029498,-
nonoai,3942.57657466,822.206208,3051.03106261,69.33930405
nova alvorada,983.0744925,52.12374557,930.95074693,-
nova araca,1296.00000002,744.6255385,551.37446152,-
nova bassano,2652,1311.64724685,1340.35275315,-
nova boa vista,667,158.30380935,508.69619065,-
nova brescia,1049.99999998,154.80695142,895.19304856,-
nova candelaria,914,527.04543049,386.95456951,-
nova esperanca do sul,1586.9469262,170.92429586,1411.49897182,4.52365852
nova hartz,5915.42764799,265.33532398,5650.09232401,-
nova padua,729.00000001,345.33994191,383.6600581,-
nova palma,1901.47366835,886.04097941,997.53652052,17.89616842
nova petropolis,6625.37852933,4192.89347353,2425.40830602,7.07674978
nova prata,7605,5417.11071928,2187.88928072,-
nova ramada,849.00000001,21.21748759,822.60566032,5.1768521
nova roma do sul,1040,345.08297865,694.91702135,-
nova santa rita,7226,1546.62489999,5640.08910555,39.28599446
novo barreiro,1317,36.17318222,1280.82681778,-
novo cabrais,1345.69401494,463.9191178,870.13581447,11.63908267
novo hamburgo,80776.87759797,52796.4540287,27980.42356927,-
novo machado,1413.94113731,71.63152894,1340.67338195,1.63622642
novo tiradentes,721.00000002,43.21984004,677.78015998,-
novo xingu,575,115.50993789,459.49006211,-
osorio,14064.38516965,7105.18050362,6959.20466603,-
paim filho,1362.12761142,331.46115492,1030.6664565,-
palmares do sul,3912.10868334,1637.22488426,2260.14969054,14.73410854
palmeira das missoes,11063.91072875,3277.42747659,7700.3060667,86.17718546
palmitinho,2289.61394207,667.82518342,1586.41093351,35.37782514
panambi,12981.80328475,7168.12394234,5793.6824629,19.99687951
pantano grande,3372.00436212,2284.79644907,1080.14486418,7.06304887
parai,2145.00000001,1022.83928255,1119.21027615,2.95044131
paraiso do sul,2522.60163721,696.09098358,1783.98990947,42.52074416
pareci novo,1177,565.72654599,611.27345401,-
parobe,16814.61290885,6257.28732479,10549.80110012,7.52448394
passa sete,1618.99999999,102.28314757,1419.82980933,96.88704309
passo do sobrado,2074.10538818,755.0358129,1296.46891641,22.60065887
passo fundo,61753.81209044,31511.04474511,30210.4507635,32.31658183
paulo bento,699.00000001,114.23550535,577.68930454,7.07519012
paverama,2878.54606195,721.65447623,2153.79877735,3.09280837
pedras altas,758.00000001,260.18645019,470.28691769,27.52663213
pedro osorio,2829.10321121,866.21445718,1962.88875403,-
pejucara,1271.00000001,77.86612384,1178.36175214,14.77212403
pelotas,113976.21682595,83786.44717819,29886.28870278,303.48094498
picada cafe,1734.70978924,1167.41902806,567.29076118,-
pinhal,818.00000001,399.8179865,418.18201351,-
pinhal da serra,745,11.72107638,723.15238325,10.12654037
pinhal grande,1393.27037749,462.95461779,909.8978764,20.4178833
pinheirinho do vale,1433.50598266,93.42383952,1310.68232734,29.3998158
pinheiro machado,4717.90604747,2989.27506504,1662.25015579,66.38082664
pirapo,960.24315929,263.33112294,690.48956938,6.42246697
piratini,7252.00000001,2813.05523204,4247.44091033,191.50385764
planalto,3450.21048513,832.35862728,2484.86350544,132.98835241
poco das antas,690.00000001,615.73999586,74.26000415,-
pontao,1270.73907009,86.37969059,1178.72939481,5.62998469
ponte preta,546,87.11103193,456.23599512,2.65297295
portao,10138.00000003,2511.08530577,7616.97888636,9.9358079
porto alegre,508097.516894,430386.12465581,77607.28802719,104.104211
porto lucena,1978.83063515,221.91473592,1753.92814811,2.98775112
porto maua,830.74773442,322.67122457,508.07650985,-
porto vera cruz,683.15626269,162.8628845,520.29337819,-
porto xavier,3614.6917204,1518.87054845,2085.08100371,10.74016824
pouso novo,624.50000002,65.95282778,545.85853708,12.68863516
presidente lucena,787.51658812,515.17003612,272.346552,-
progresso,2010.03247986,325.23592694,1570.68918089,114.10737203
protasio alves,627,283.16796797,339.08999335,4.74203868
putinga,1329.99999999,514.97549849,799.81468064,15.20982086
quarai,7575,5404.6111675,2088.56451954,81.82431296
quatro irmaos,570.99999997,208.03513581,349.94457643,13.02028773
quevedos,910.25665544,92.10533612,773.74972706,44.40159226
quinze de novembro,1270.85821733,173.22851964,1097.62969769,-
redentora,2758.00000003,87.88858988,2404.33401146,265.77739869
relvado,721.99999999,278.21652086,442.18267917,1.60079996
restinga seca,5340.47523305,1812.34456851,3497.9460896,30.18457494
rio dos indios,1168.3380189,11.67150203,1071.43968602,85.22683085
rio grande,66554.18874652,48145.90201361,18377.53846277,30.74827014
rio pardo,12722.46248883,7139.49438583,5505.98899139,76.97911161
riozinho,1449,391.68803413,1052.55898042,4.75298545
roca sales,3553.26517043,2461.82890296,1091.43626747,-
rodeio bonito,2010.84106254,372.18485854,1619.71410417,18.94209983
rolador,873,172.00080144,700.99919856,-
rolante,6676.0900972,2746.2650231,3925.76085737,4.06421673
ronda alta,3043.16017101,997.2777423,2010.05289505,35.82953366
rondinha,1668.43012693,580.16376416,1082.37764802,5.88871475
roque gonzales,2376.93491576,399.32042924,1972.95351841,4.66096811
rosario do sul,13167.11463147,7108.8123075,5928.00160094,130.30072303
sagrada familia,850.18982134,73.55077669,770.35597551,6.28306914
saldanha marinho,1039.99999998,71.68195978,963.37594383,4.94209637
salto do jacui,3862.72728362,1325.6078439,2477.72847615,59.39096357
salvador das missoes,891.01240209,343.83289255,547.17950954,-
salvador do sul,2180.31429798,1679.4533889,500.86090908,-
sananduva,5333.07273332,3120.0501822,2191.68343898,21.33911214
santa barbara do sul,3062,685.96303438,2372.66617982,3.3707858
santa cecilia do sul,531.05840077,38.11507613,486.48509941,6.45822523
santa clara do sul,1916.70665499,982.46559669,930.53597362,3.70508468
santa cruz do sul,40532.23712566,32724.68415084,7701.42630065,106.12667417
santa margarida do sul,758.849205,119.94539368,625.36214739,13.54166393
santa maria,87448.06629065,64263.47985836,23004.43110641,180.15532588
santa maria do herval,2031.05787417,698.3613787,1332.69649547,-
santa rosa,23333.35733649,8713.45946199,14592.44904627,27.44882823
santa tereza,568.00000002,422.25438276,145.74561726,-
santa vitoria do palmar,11245,7236.64139143,3965.62253227,42.7360763
santana da boa vista,2953.00000001,859.20717375,2000.6145449,93.17828136
sant'ana do livramento,27372.68519261,18121.31571349,9062.10023521,189.26924391
santiago,17168.49494124,11779.26755196,5366.61710249,22.61028679
santo angelo,25722.91035849,7116.26494516,18587.73088229,18.91453104
santo antonio da patrulha,13787.4795634,5579.60892257,8181.60116237,26.26947846
santo antonio das missoes,3823.64582255,276.21053212,3492.67463132,54.76065911
santo antonio do palma,654.99999997,115.09159603,539.90840394,-
santo antonio do planalto,693.99999998,98.07078021,595.92921977,-
santo augusto,4794,424.00179377,4339.18819437,30.81001186
santo cristo,4845.50442473,1406.02245206,3431.06922055,8.41275212
santo expedito do sul,821.00000001,317.79134927,496.76318751,6.44546323
sao borja,19556.48490061,9834.81135883,9496.75955299,224.91398879
sao domingos do sul,946.99999999,458.67744568,488.32255431,-
sao francisco de assis,6811.00000003,1228.09046118,5515.42273557,67.48680328
sao francisco de paula,6723.03178111,3203.79166229,3479.36833657,39.87178225
sao gabriel,19964.47286218,11670.49759997,8055.29322003,238.68204218
sao jeronimo,7314.99241003,4263.06615488,2880.83885585,171.0873993
sao joao da urtiga,1601.00000001,437.2657149,1142.33364411,21.400641
sao joao do polesine,854.99999996,21.10820778,820.39107773,13.50071445
sao jorge,908.00000001,437.11913465,470.88086536,-
sao jose das missoes,903,13.55991296,884.91999234,4.5200947
sao jose do herval,711.99999999,40.37313788,638.98806806,32.63879405
sao jose do hortencio,1349.95723425,1078.33061211,271.62662214,-
sao jose do inhacora,749.59984171,468.62412428,280.97571743,-
sao jose do norte,8753.73279352,3460.55390753,5200.22948399,92.949402
sao jose do ouro,2321,1138.1970741,1167.94861104,14.85431486
sao jose do sul,697.90626063,346.33140564,349.86612876,1.70872623
sao jose dos ausentes,1093.00000002,365.58270958,719.04718601,8.37010443
sao leopoldo,71232.63954988,58969.41487133,12244.44352827,18.78115028
sao lourenco do sul,13336.56336821,5736.70809414,7212.27075625,387.58451782
sao luiz gonzaga,11843.33411196,6472.09355113,5334.57713201,36.66342882
sao marcos,6703.00000001,5035.68730958,1667.31269043,-
sao martinho,2059.51509136,303.21347804,1745.2148234,11.08678992
sao martinho da serra,1123.00000002,16.15709294,1076.04384886,30.79905822
sao miguel das missoes,2521.00000002,346.68060243,2104.5461778,69.77321979
sao nicolau,2002.71208838,272.24102187,1727.31728021,3.1537863
sao paulo das missoes,2042.28895384,232.85624341,1805.6931436,3.73956683
sao pedro da serra,1056,476.15408473,575.14717387,4.6987414
sao pedro das missoes,611,44.80270526,558.51185941,7.68543533
sao pedro do butia,946.00000001,287.35071211,658.6492879,-
sao pedro do sul,5843.0074509,2509.08377083,3257.41537133,76.50830874
sao sebastiao do cai,7394.44294224,4266.22190551,3128.22103673,-
sao sepe,8379,5237.44626833,3065.23142658,76.32230509
sao valentim,1201.99999999,333.53880376,821.10709991,47.35409632
sao valentim do sul,741,122.69700815,612.68772068,5.61527117
sao valerio do sul,736,57.16754456,671.38061226,7.45184318
sao vendelino,635.25365019,484.00099866,151.25265153,-
sao vicente do sul,2842.00000001,1463.02042791,1353.78966819,25.18990391
sapiranga,24484.48312684,12761.461507,11712.73548019,10.28613965
sapucaia do sul,42716.84279215,31248.75087754,11443.63583782,24.45607679
sarandi,6944.53355592,4767.11162615,2177.42192977,-
seberi,3687.11074855,414.88968309,3260.03426532,12.18680014
sede nova,1021.91830961,98.41768797,906.94814478,16.55247686
segredo,2220.38080871,116.33012799,2038.91328258,65.13739814
selbach,1659,466.4798051,1192.5201949,-
senador salgado filho,947.00000001,163.80224694,783.19775307,-
sentinela do sul,1812.00000001,177.52037931,1592.31403062,42.16559008
serafina correa,4540.99999999,2438.33223011,2095.51780653,7.14996335
serio,762.75084641,74.55386365,670.84232899,17.35465377
sertao,2166.90202439,403.57828289,1748.19788216,15.12585934
sertao santana,2008.36005992,222.70055848,1751.6776157,33.98188574
sete de setembro,703.99999999,67.89891302,636.10108697,-
severiano de almeida,1259.70663864,470.22760352,774.4005719,15.07846322
silveira martins,812.99999999,238.66736428,570.70485988,3.62777583
sinimbu,3172,313.2299691,2731.61853731,127.15149359
sobradinho,4841.99999999,3017.79488581,1791.96308464,32.24202954
soledade,9971.04268352,6484.71671363,3408.23713105,78.08883884
tabai,1455.26950847,90.24708676,1361.65845443,3.36396728
tapejara,6514.88140169,3875.17011443,2639.71128726,-
tapera,3523.3266372,1371.32646517,2143.24251677,8.75765526
tapes,5779.06699816,3887.67977064,1861.63280684,29.75442068
taquara,18513.99999997,9255.04295236,9221.74856408,37.20848353
taquari,9292.72256258,6027.56300415,3231.56686009,33.59269834
taquarucu do sul,912.94644359,228.13296648,680.05618051,4.7572966
tavares,1960.61040858,235.96771522,1705.35175411,19.29093925
tenente portela,4335.99999999,566.95013945,3654.64585846,114.40400208
terra de areia,3328.00000001,286.84067291,3036.94099936,4.21832774
teutonia,9285.88695719,7169.45122284,2116.43573435,-
tio hugo,927.00000001,71.29965109,850.47471052,5.2256384
tiradentes do sul,2193,156.09297938,1976.16148681,60.74553381
toropi,1077,5.015043,1069.15656882,2.82838818
torres,12131.1367928,6414.72150474,5705.98758469,10.42770337
tramandai,13747.34351007,6427.18284894,7320.16066113,-
travesseiro,772.99999999,48.64189758,724.35810241,-
tres arroios,947.99999999,467.23675449,480.7632455,-
tres cachoeiras,3435.4363315,714.33418257,2721.10214893,-
tres coroas,7878.99999998,4371.31468192,3496.28029335,11.40502471
tres de maio,8304.0507696,1058.19975088,7234.64678059,11.20423813
tres forquilhas,1009.89481863,90.85363578,919.04118285,-
