city,quantity
amapa,7105
calcoene,6558
cutias,3231
ferreira gomes,3525
itaubal,2890
laranjal do jari,28442
macapa,282645
mazagao,11980
oiapoque,12768
pedra branca do amapari,3979
porto grande,10920
pracuuba,2280
santana,80229
serra do navio,3291
tartarugalzinho,7108
vitoria do jari,8560
