city,total,suitable,semi_suitable,inappropriate
amapa,1371,59,964,348
calcoene,1329,0,802,527
cutias,557,0,421,136
ferreira gomes,711,8,616,87
itaubal,508,8,320,180
laranjal do jari,6100,47,5401,652
macapa,60369,7019,49872,3478
mazagao,2215,41,1076,1098
oiapoque,2498,55,1753,690
pedra branca do amapari,816,0,464,352
porto grande,2318,50,1824,444
pracuuba,412,7,240,166
santana,15794,1137,13461,1196
serra do navio,727,211,384,132
tartarugalzinho,1295,8,792,495
vitoria do jari,1501,4,1334,163
