city,quantity
abatia,2071.09566689
adrianopolis,1979.58104166
agudos do sul,2263.23559352
almirante tamandare,32241.44756347
altamira do parana,1260.03655119
alto paraiso,949.37790819
alto parana,3365.55357644
alto piquiri,2851.07728573
altonia,5498.45642791
alvorada do sul,2775.30716016
amapora,1580.54005114
ampere,5132.13914741
anahy,757.86958418
andira,5801.50399156
angulo,773.27804263
antonina,5489.34715654
antonio olinto,1951.99491709
apucarana,33597.00481788
arapongas,26116.62015218
arapoti,7893.62967743
arapua,1122.73185564
araruna,3816.65459046
araucaria,39276.28836235
ariranha do ivai,647.25749822
assai,4466.88520949
assis chateaubriand,9704.97149135
astorga,6159.90031938
atalaia,1042.41085666
balsa nova,3556.40280719
bandeirantes,9125.51098359
barbosa ferraz,3534.91862998
barra do jacare,699.51704873
barracao,2733.87479565
bela vista da caroba,1242.42036368
bela vista do paraiso,3800.63363031
bituruna,4956.85328943
boa esperanca,1355.22656484
boa esperanca do iguacu,844.70717291
boa ventura de sao roque,2093.54198476
boa vista da aparecida,2329.24038699
bocaiuva do sul,3374.49050731
bom jesus do sul,1274.399506
bom sucesso,1662.70939644
bom sucesso do sul,900.26398136
borrazopolis,1998.5938664
braganey,1658.76875003
brasilandia do sul,931.01958133
cafeara,738.91369687
cafelandia,4361.93844848
cafezal do sul,1130.84511854
california,2342.92221287
cambara,6471.17606426
cambe,25911.9400417
cambira,1854.32825691
campina da lagoa,4255.99997887
campina do simao,1217.87984916
campina grande do sul,11675.69617894
campo bonito,1395.95091562
campo do tenente,2122.02843581
campo largo,32318.71221318
campo magro,6959.04688819
campo mourao,26478.63751301
candido de abreu,4774.34026137
candoi,4481.82421955
cantagalo,4114.3327697
capanema,4980.71122696
capitao leonidas marques,3789.22297855
carambei,5858.94760238
carlopolis,3667.53497893
cascavel,86831.98358114
castro,20288.30211474
catanduvas,3475.36672061
centenario do sul,2872.77032044
cerro azul,4782.7744421
ceu azul,3059.44302855
chopinzinho,5859.8306852
