city,total,married,separated,divorced,widow,single
maracana,19753,5084,56,30,604,13979
marapanim,18251,4667,121,57,667,12739
marituba,56137,13317,646,461,1533,40180
medicilandia,15753,5432,73,115,214,9920
melgaco,13620,2523,10,0,280,10806
mocajuba,14629,3701,104,10,329,10484
moju,37242,6766,174,63,681,29559
monte alegre,44167,9456,166,95,953,33497
muana,18232,4354,47,61,460,13309
nova esperanca do piria,12649,2218,35,0,247,10149
nova ipixuna,8650,1998,67,23,163,6399
nova timboteua,8935,1983,0,12,279,6661
novo progresso,20595,5550,235,164,418,14228
novo repartimento,29737,7315,127,92,603,21601
obidos,34256,10950,183,89,1159,21875
oeiras do para,15564,3225,44,0,229,12066
oriximina,35077,10231,225,179,970,23471
ourem,10618,2174,74,34,238,8097
ourilandia do norte,14808,6094,222,76,266,8150
pacaja,20744,6021,153,91,461,14018
palestina do para,5567,1271,21,4,238,4033
paragominas,55781,15316,493,384,1351,38237
parauapebas,52702,17277,622,475,1006,33322
pau d'arco,5331,1665,37,9,127,3494
peixe-boi,5975,1540,37,34,246,4118
picarra,9218,3250,57,27,206,5678
placas,9790,3477,43,20,252,5999
ponta de pedras,13715,4246,31,59,413,8966
portel,24815,3572,12,19,629,20583
porto de moz,15541,2680,86,14,173,12588
prainha,17793,3194,36,40,200,14324
primavera,7189,1481,85,22,258,5343
quatipuru,7957,1608,15,0,194,6141
redencao,48006,15922,646,542,1338,29558
rio maria,13639,5040,206,45,465,7883
rondon do para,30603,10333,269,255,759,18987
ruropolis,18048,5847,121,69,413,11597
salinopolis,24621,4926,213,157,528,18796
salvaterra,11117,2337,40,19,360,8362
santa barbara do para,8505,1809,39,60,214,6382
santa cruz do arari,4026,787,9,28,94,3108
santa isabel do para,33089,7574,230,230,1098,23956
santa luzia do para,13894,3176,39,12,489,10178
santa maria das barreiras,8285,2630,77,72,238,5268
santa maria do para,16085,5733,75,60,621,9596
santana do araguaia,23372,7778,207,104,475,14808
santarem,197349,54213,1549,972,5989,134626
santarem novo,3907,769,0,21,137,2980
santo antonio do taua,14852,3960,151,64,562,10115
sao caetano de odivelas,11558,2775,75,54,380,8273
sao domingos do araguaia,14642,3720,74,38,341,10468
sao domingos do capim,19009,6154,58,111,481,12205
sao felix do xingu,25314,8660,192,97,498,15867
sao francisco do para,10959,3167,42,27,449,7275
sao geraldo do araguaia,20516,6117,71,88,450,13789
sao joao da ponta,2971,772,12,20,152,2015
sao joao de pirabas,12757,2344,11,32,431,9940
sao joao do araguaia,8884,1709,19,0,76,7079
sao miguel do guama,30450,8581,200,54,945,20669
sao sebastiao da boa vista,12458,2925,59,0,348,9125
sapucaia,2876,1017,20,4,33,1802
senador jose porfirio,10753,2123,29,53,216,8333
soure,14959,2767,93,92,472,11535
tailandia,26962,6115,173,106,265,20304
terra alta,6034,1660,5,8,272,4089
terra santa,10682,2901,51,9,355,7366
tome-acu,34003,8777,238,106,783,24100
tracuateua,16533,3930,50,34,297,12222
trairao,9655,3506,117,51,310,5670
tucuma,19158,7505,307,130,454,10763
tucurui,55824,14971,354,376,1072,39051
ulianopolis,13792,4055,66,39,226,9405
uruara,33412,11930,102,163,843,20373
vigia,30482,8118,192,88,1076,21008
viseu,35136,6723,93,21,1042,27257
vitoria do xingu,8217,2560,78,31,139,5409
xinguara,27168,9050,411,257,639,16811
