city,total,married,separated,divorced,widow,single
amapa,6206.1695251,830.10898702,22.38372485,56.91609695,172.99907275,5123.76164353
calcoene,6738.04323922,1097.29943102,73.22447242,104.03428622,141.79403725,5321.69101231
cutias,3447.75416831,427.21964348,9.78548784,9.86258714,55.79741995,2945.0890299
ferreira gomes,4366.01960267,803.75324691,17.14115478,33.81208332,106.31318861,3404.99992905
itaubal,3162.10879366,447.64069894,17.12091849,27.81325758,33.33504634,2636.19887231
laranjal do jari,30688.38131887,6045.04014134,241.13568556,331.5851677,662.63881791,23407.98150636
macapa,319028.1740819,63221.15221028,2997.25361092,6050.6896656,8137.02641257,238622.05218253
mazagao,12404.68260961,2074.82761503,66.68027923,64.33202466,321.87800765,9876.96468304
oiapoque,15431.26958511,2849.94294398,45.67074001,237.80065937,148.71578154,12149.13946021
pedra branca do amapari,8086.10883153,1410.94514059,6.74545616,86.68577861,80.29304613,6501.43941004
porto grande,12781.26006593,2327.30527265,59.46140868,132.47161974,202.07145111,10059.95031375
pracuuba,2652.03274814,371.39487767,23.34290724,23.23984731,47.88633118,2186.16878474
santana,80051.76336977,15264.53000847,627.66779753,932.59699099,1789.67641183,61437.29216095
serra do navio,3325.52964386,706.54049628,3.66448833,47.72071919,34.71792392,2532.88601614
tartarugalzinho,9157.29323515,1527.32180671,60.05704503,83.27925066,62.85360281,7423.78152994
vitoria do jari,9448.80608346,1556.62176758,75.96663835,51.80471044,150.51235135,7613.90061574
