city,quantity
abadia de goias,1878.74210201
abadiania,4425.11855547
acreuna,5804.07291033
adelandia,681.24280425
agua fria de goias,1446.09110557
agua limpa,442.45853188
aguas lindas de goias,53902.17641899
alexania,6793.29064823
aloandia,437.37761093
alto horizonte,1477.09992843
alto paraiso de goias,2377.96444035
alvorada do norte,2490.2922774
amaralina,884.08962234
americano do brasil,1448.47488813
amorinopolis,1274.08302041
anapolis,97553.65740155
anhanguera,276.42803988
anicuns,5596.99770334
aparecida de goiania,143491.81964994
aparecida do rio doce,682.35559939
apore,996.9325076
aracu,865.49627948
aragarcas,5758.63015464
aragoiania,2210.86497264
araguapaz,1883.15088722
arenopolis,843.58012356
aruana,2237.15772315
aurilandia,806.06903205
avelinopolis,612.92810369
baliza,969.26831846
barro alto,2663.10719681
bela vista de goias,6677.51946644
bom jardim de goias,2056.6619201
bom jesus de goias,5702.64443489
bonfinopolis,2133.29026062
bonopolis,1040.43229363
brazabrantes,859.7590275
britania,1501.7112987
buriti alegre,2611.44288267
buriti de goias,567.74143796
buritinopolis,986.28567652
cabeceiras,2158.22012002
cachoeira alta,2700.59140349
cachoeira de goias,375.04793525
cachoeira dourada,2459.28957605
cacu,3199.70864959
caiaponia,4744.62912591
caldas novas,20571.77985282
caldazinha,896.8145372
campestre de goias,939.03267287
campinacu,893.02164233
campinorte,3909.06134496
campo alegre de goias,1613.726134
campo limpo de goias,2115.78594777
campos belos,6363.35768309
campos verdes,1418.47932925
carmo do rio verde,2517.65802221
castelandia,853.86644408
catalao,25243.13967388
caturai,1109.12114541
cavalcante,3073.73087314
ceres,6202.00689307
cezarina,2035.18292277
chapadao do ceu,2021.4334193
cidade ocidental,19825.29704503
cocalzinho de goias,5071.06273705
colinas do sul,1035.08660873
corrego do ouro,662.25090794
corumba de goias,2859.56939173
corumbaiba,2093.46898036
cristalina,14966.32960545
cristianopolis,657.6135985
crixas,5103.43783119
crominia,899.70481413
cumari,738.91158665
damianopolis,842.70480534
damolandia,626.60405701
davinopolis,522.31396359
diorama,687.79441815
divinopolis de goias,1488.21918065
doverlandia,2020.11174364
edealina,894.5987134
edeia,3120.98527758
estrela do norte,867.89684865
faina,1790.51870599
fazenda nova,1399.52564227
firminopolis,2749.3479419
flores de goias,4068.87861311
formosa,32381.47457099
formoso,1294.59968266
gameleira de goias,912.45206778
goianapolis,2932.5949019
goiandira,1373.40945283
goianesia,16953.30100786
goiania,394570.36175815
goianira,9657.47626483
goias,8568.81274212
goiatuba,9563.11097177
gouvelandia,1303.18515131
guapo,3743.7802071
guaraita,686.8431915
guarani de goias,1231.71401318
guarinos,559.66511266
heitorai,923.92720785
hidrolandia,4942.59127503
hidrolina,1015.61998118
iaciara,3831.64246391
inaciolandia,1592.32749533
indiara,4010.9878669
inhumas,13803.58519249
ipameri,7763.4723038
ipiranga de goias,679.26716035
ipora,8986.73256375
israelandia,793.21541465
itaberai,9845.90707525
itaguari,1077.2713034
itaguaru,1331.55124832
itaja,1417.7846647
itapaci,5262.41855162
itapirapua,2241.77339117
itapuranga,6591.25508969
itaruma,1572.70773493
itaucu,2028.80209676
itumbiara,25010.98077773
ivolandia,608.7043379
jandaia,1482.9301141
jaragua,10997.21839811
jatai,25921.98438564
jaupaci,806.93927342
jesupolis,1008.47453236
joviania,1728.49929674
jussara,5430.89894374
lagoa santa,345.2800579
leopoldo de bulhoes,2029.03272294
luziania,56034.50317532
mairipotaba,568.63897987
