city,total,main_regular,main_irregular,other_regular,other_irregular
ariranha,4225.75676912,3289.8105835,935.94618562,3289.8105835,935.94618562
artur nogueira,23241.09220467,17291.52363656,5949.56856811,17301.23033176,5939.86187291
aruja,33902.67017038,22613.80993947,11288.86023091,22647.63285098,11255.03731941
aspasia,876.17493583,435.99560697,440.17932886,438.05096222,438.12397361
assis,46543.28355638,33387.22478414,13156.05877224,33404.96274691,13138.32080947
atibaia,63139.01958853,41379.62694041,21759.39264812,41388.33104609,21750.68854244
auriflama,7765.23506851,5071.20573662,2694.02933189,5080.42662165,2684.80844686
avai,2093.5719062,1311.53243239,782.03947381,1311.53243239,782.03947381
avanhandava,4295.43832853,3249.39690038,1046.04142815,3249.39690038,1046.04142815
avare,40687.21720147,29726.05822475,10961.15897672,29747.1724445,10940.04475697
bady bassitt,7998.62226767,5576.63949741,2421.98277026,5592.58681048,2406.03545721
balbinos,1059.69475358,458.97165576,600.72309782,462.26118414,597.43356944
balsamo,4305.71875963,2735.09568161,1570.62307802,2740.21444264,1565.50431699
bananal,4667.6227513,2756.23929717,1911.38345413,2756.23929717,1911.38345413
barao de antonina,1546.8723996,604.88778004,941.98461956,604.88778004,941.98461956
barbosa,2695.95628088,1995.42032075,700.53596013,1995.42032075,700.53596013
bariri,15894.10947926,11648.62507363,4245.48440563,11648.62507363,4245.48440563
barra bonita,18257.92130323,13881.72540238,4376.19590085,13892.70132268,4365.21998055
barra do chapeu,2192.7726842,734.72406433,1458.04861987,734.72406433,1458.04861987
barra do turvo,2917.48290101,1132.390599,1785.09230201,1135.37472919,1782.10817182
barretos,56775.1886795,41112.03405694,15663.15462256,41148.85271383,15626.33596566
barrinha,13548.83504745,9886.25710019,3662.57794726,9886.25710019,3662.57794726
barueri,113863.20733071,86905.79576927,26957.41156144,86952.25322321,26910.95410751
bastos,9975.95693052,6904.97053115,3070.98639937,6904.97053115,3070.98639937
batatais,27919.29101713,20197.4383316,7721.85268553,20240.37201629,7678.91900084
bauru,173662.70908481,130225.41267927,43437.29640554,130292.837438,43369.87164679
bebedouro,37558.95680135,26593.7876459,10965.16915545,26632.20181547,10926.75498588
bento de abreu,1242.46993361,997.99221647,244.47771714,997.99221647,244.47771714
bernardino de campos,5115.42174196,3206.81299542,1908.60874654,3206.81299542,1908.60874654
bertioga,23467.31000472,13016.00404751,10451.30595721,13038.03939547,10429.27060925
bilac,3956.96400946,2686.7115076,1270.25250186,2686.7115076,1270.25250186
birigui,59932.87435033,46143.59011172,13789.28423861,46159.19677893,13773.6775714
biritiba-mirim,13195.23113682,7716.16314678,5479.06799004,7726.9253572,5468.30577963
boa esperanca do sul,6553.68250615,4886.78626202,1666.89624413,4886.78626202,1666.89624413
bocaina,5995.67929643,4404.5752972,1591.10399923,4404.5752972,1591.10399923
bofete,4540.78061276,2808.0303136,1732.75029916,2826.17202442,1714.60858835
boituva,24133.32841568,17379.54246891,6753.78594677,17379.54246891,6753.78594677
bom jesus dos perdoes,8803.18262907,5225.51583618,3577.66679289,5242.39887944,3560.78374964
