city,quantity
abadia dos dourados,1475.12964349
abaete,6559.46502942
abre campo,3480.5946311
acaiaca,1219.30911955
acucena,2768.61879957
agua boa,4835.69756053
agua comprida,494.30383217
aguanil,1000.64778348
aguas formosas,5497.57653276
aguas vermelhas,3887.60367507
aimores,7244.19999373
aiuruoca,1836.81500059
alagoa,652.06658827
albertina,735.48167005
alem paraiba,8925.409471
alfenas,22433.83349926
alfredo vasconcelos,1597.30122584
almenara,11633.92935574
alpercata,2007.13459291
alpinopolis,5011.50961836
alterosa,3271.66171827
alto caparao,1317.37532122
alto jequitiba,1963.7671764
alto rio doce,3027.08124122
alvarenga,1402.35314094
alvinopolis,4192.8561737
alvorada de minas,1435.9817717
amparo do serra,1405.86491561
andradas,9436.71102578
andrelandia,2823.98178393
angelandia,3136.88219233
antonio carlos,2902.12732162
antonio dias,2909.20357149
antonio prado de minas,420.80817508
aracai,648.23308755
aracitaba,481.21588381
aracuai,11424.89212546
araguari,28866.16924384
arantina,727.22154164
araponga,2114.29707459
arapora,1845.20540247
arapua,788.9819505
araujos,2006.53262898
araxa,26880.37433645
arceburgo,2368.74001106
arcos,10211.47803695
areado,3298.57138941
argirita,721.690299
aricanduva,1567.21004269
arinos,5717.91759059
astolfo dutra,3069.72171804
ataleia,4083.47670027
augusto de lima,1446.56948553
baependi,4477.72526301
baldim,2011.85904641
bambui,6061.01526509
bandeira,2005.82501846
bandeira do sul,1295.20712757
barao de cocais,8570.04234393
barao de monte alto,1577.66697729
barbacena,33132.00027719
barra longa,1486.68843523
barroso,5415.29641479
bela vista de minas,3036.62699735
belmiro braga,924.36268111
belo horizonte,719886.97427747
belo oriente,7303.18116414
belo vale,1793.15230817
berilo,3867.89879289
berizal,1278.22397548
bertopolis,1175.9325952
betim,118537.67423363
bias fortes,884.20341489
bicas,3454.71733924
biquinhas,552.33491751
boa esperanca,10683.44374111
bocaina de minas,1148.00419841
bocaiuva,15790.59332981
bom despacho,13073.26603631
bom jardim de minas,1640.61659235
bom jesus da penha,951.60562012
bom jesus do amparo,1629.99394637
bom jesus do galho,3753.72708027
bom repouso,2584.79752588
bom sucesso,4400.96046712
bonfim,1473.07021152
bonfinopolis de minas,1870.49404124
bonito de minas,3057.34768071
borda da mata,4126.01308585
botelhos,3397.64860405
botumirim,2259.6099888
bras pires,1243.27556373
brasilandia de minas,4544.97079124
brasilia de minas,9140.83859813
brasopolis,3982.23076924
braunas,1446.80821769
brumadinho,9892.75981313
bueno brandao,2300.36371905
buenopolis,2780.24003412
bugre,1070.07352452
buritis,7529.04247293
buritizeiro,8783.66403712
cabeceira grande,2056.18310357
cabo verde,3110.19794184
cachoeira da prata,951.59637028
cachoeira de minas,2649.95287237
cachoeira de pajeu,2702.97293314
cachoeira dourada,813.72575569
caetanopolis,2740.51982735
caete,11117.76795572
caiana,1365.19326696
cajuri,1035.20625065
caldas,2980.8330786
camacho,724.32350344
camanducaia,5778.71298727
cambui,6620.5078366
cambuquira,3493.15391895
campanario,1212.62586023
campanha,4279.98700755
campestre,5144.68019597
campina verde,4576.90727416
campo azul,1316.91923382
campo belo,12633.87661112
campo do meio,2870.17332492
campo florido,1970.87102122
campos altos,4041.76217501
campos gerais,8144.17796369
cana verde,1197.23803206
canaa,1089.01197241
canapolis,2800.26524939
candeias,3109.67762011
cantagalo,1224.4749414
caparao,1385.58347272
capela nova,1044.47657431
capelinha,11562.43769718
capetinga,2027.39764784
capim branco,2475.5419567
capinopolis,4038.53795145
capitao andrade,1362.07397221
capitao eneas,4687.33948003
capitolio,2120.78749857
caputira,2410.95048805
carai,7818.19117314
caranaiba,873.74176368
carandai,6089.1680298
carangola,8594.01848938
caratinga,23633.17212485
carbonita,3046.33308994
careacu,1682.49892407
carlos chagas,6271.22291045
carmesia,780.96726799
carmo da cachoeira,3505.48982239
carmo da mata,2819.90379864
carmo de minas,4197.93845564
carmo do cajuru,5855.33292273
carmo do paranaiba,7776.01468004
carmo do rio claro,5130.42133764
carmopolis de minas,4227.25737619
carneirinho,2524.88178076
carrancas,1065.40905206
carvalhopolis,924.10911749
carvalhos,1022.60895856
casa grande,518.67733419
cascalho rico,611.03290189
cassia,4552.3875298
cataguases,20532.24359809
catas altas,1554.18248274
catas altas da noruega,998.88978959
catuji,2168.3184554
catuti,1610.60018474
caxambu,6106.32842147
cedro do abaete,322.61255755
central de minas,1656.95379182
centralina,2503.70299548
chacara,936.82630922
chale,1402.75191251
chapada do norte,5658.1828026
chapada gaucha,3886.4720856
chiador,730.59446925
cipotanea,1585.10375561
claraval,1124.75113198
claro dos pocoes,2091.88265687
claudio,7112.36852903
coimbra,1836.51508365
coluna,2412.4962195
comendador gomes,633.77889345
comercinho,2532.98758034
conceicao da aparecida,2491.98856056
conceicao da barra de minas,936.0499756
conceicao das alagoas,5988.0805658
conceicao das pedras,711.71626486
conceicao de ipanema,970.69392007
conceicao do mato dentro,5315.65359629
conceicao do para,1197.16278358
conceicao do rio verde,3546.37723467
conceicao dos ouros,2901.35246799
conego marinho,2485.65566248
confins,1832.71754119
congonhal,2235.01349782
congonhas,14444.41426191
congonhas do norte,1528.651193
conquista,1678.21406454
conselheiro lafaiete,32216.71944176
conselheiro pena,6208.73481717
consolacao,392.00057397
