city,quantity
abaetetuba,53316.82159716
abel figueiredo,2316.4399435
acara,21693.90752876
afua,14717.33519321
agua azul do norte,7690.73363231
alenquer,21622.84399573
almeirim,12609.11338156
altamira,34796.75791713
anajas,9983.52631015
ananindeua,160358.97036262
anapu,7204.9538357
augusto correa,14995.03628634
aurora do para,9531.93873266
aveiro,7056.31475726
bagre,9411.6939625
baiao,15252.86553054
bannach,1026.75000555
barcarena,37371.29196423
belem,461559.89958005
belterra,6128.76969649
benevides,18124.20653796
bom jesus do tocantins,5433.46987608
bonito,4782.92411141
braganca,39824.81945438
brasil novo,5057.36873139
brejo grande do araguaia,2593.37986478
breu branco,19616.32820679
breves,37601.94577946
bujaru,9689.06266168
cachoeira do arari,8230.33242767
cachoeira do piria,9486.38624568
cameta,49470.60043121
canaa dos carajas,10681.18267275
capanema,22321.24268757
capitao poco,19488.82026018
castanhal,58962.09568034
chaves,7386.95730472
colares,4327.90224395
conceicao do araguaia,16113.98529995
concordia do para,11802.56493563
cumaru do norte,2717.31937894
curionopolis,6890.15237948
curralinho,12203.28180799
curua,5297.34298309
curuca,12483.30249156
dom eliseu,18814.70366444
eldorado dos carajas,11837.15356053
faro,3643.56458259
floresta do araguaia,5905.31562715
garrafao do norte,10269.03510808
goianesia do para,10780.87054342
gurupa,12151.18098772
igarape-acu,12831.93241123
igarape-miri,21368.3935587
inhangapi,3683.84555672
ipixuna do para,16551.20856505
irituia,11354.90675517
itaituba,34934.04841843
itupiranga,18383.54357218
jacareacanga,5523.73308895
jacunda,18388.25701079
juruti,20663.6691581
limoeiro do ajuru,10411.42972576
mae do rio,9936.03099955
magalhaes barata,3289.34235724
maraba,81726.24490711
maracana,11757.03757436
marapanim,9914.28077711
marituba,38194.33660279
medicilandia,8647.52675823
melgaco,9556.41077415
mocajuba,11684.49151207
moju,26471.99628746
monte alegre,21258.25551568
muana,12732.37111315
nova esperanca do piria,8141.33656184
nova ipixuna,4920.59953681
nova timboteua,4425.80681599
novo progresso,8130.14741547
novo repartimento,21097.95896327
obidos,17410.40838479
oeiras do para,12879.45182598
oriximina,24884.44425896
ourem,6190.04583996
ourilandia do norte,8880.99492388
pacaja,12889.0307077
palestina do para,2709.74463315
paragominas,34908.05744023
parauapebas,52040.09344132
pau d'arco,2240.70014406
peixe-boi,2510.63096852
picarra,4894.3061396
placas,7588.09896547
ponta de pedras,9098.61337154
portel,22593.84410079
porto de moz,14386.82909663
prainha,11770.5360611
primavera,3962.69097276
quatipuru,4534.87703052
redencao,24589.60751387
rio maria,5198.43130595
rondon do para,14259.57689387
ruropolis,13019.00283783
salinopolis,13789.0639528
salvaterra,7309.29638603
santa barbara do para,5868.81597327
santa cruz do arari,2679.14866764
santa isabel do para,18887.92361052
santa luzia do para,6982.05293549
santa maria das barreiras,5882.28042101
santa maria do para,8214.26733275
santana do araguaia,18979.79203564
santarem,108043.59400173
santarem novo,2411.78833074
santo antonio do taua,9964.55351529
sao caetano de odivelas,6192.62993402
sao domingos do araguaia,8249.08302155
sao domingos do capim,12332.50988898
sao felix do xingu,25862.8907321
sao francisco do para,4919.39023271
sao geraldo do araguaia,9007.19685336
sao joao da ponta,1926.81416031
sao joao de pirabas,7434.35742595
sao joao do araguaia,4776.17504522
sao miguel do guama,18893.84171363
sao sebastiao da boa vista,8561.3745189
sapucaia,1740.71850155
senador jose porfirio,4802.95975866
soure,8019.74252383
tailandia,28254.38004041
terra alta,3812.11216015
terra santa,6485.81443779
tome-acu,21690.95663938
tracuateua,9867.44493052
trairao,5690.49420833
tucuma,12341.81788295
tucurui,34799.88288563
ulianopolis,13648.94821601
uruara,14838.77814162
vigia,17478.0744342
viseu,24507.97615662
vitoria do xingu,5341.65437168
xinguara,13121.62774039
