city,quantity
angra dos reis,168886.61099105
aperibe,10199.26890108
araruama,111492.24071544
areal,11379.90916589
armacao dos buzios,27357.91224013
arraial do cabo,27633.2769976
barra do pirai,94577.60474564
barra mansa,177439.05929498
belford roxo,468818.12533775
bom jardim,25203.0
bom jesus do itabapoana,35238.63876561
cabo frio,185474.02390922
cachoeiras de macacu,54233.00000001
cambuci,14795.84605672
campos dos goytacazes,461159.52071438
cantagalo,19777.0
carapebus,13319.45489961
cardoso moreira,12439.14026496
carmo,17182.07445506
casimiro de abreu,35190.54567446
comendador levy gasparian,8169.0
conceicao de macabu,20994.14258014
cordeiro,20417.28309406
duas barras,10908.0
duque de caxias,854055.55081461
engenheiro paulo de frontin,13172.92609011
guapimirim,51311.69264521
iguaba grande,22845.0
itaborai,217390.94819611
itaguai,108899.60088435
italva,14040.72021501
itaocara,22811.0
itaperuna,95144.76454116
itatiaia,28661.62250162
japeri,93278.0
laje do muriae,7484.02395807
macae,206420.31858093
macuco,5262.85043156
mage,226228.02699384
mangaratiba,36313.06611188
marica,127383.48969881
mendes,17907.70250931
mesquita,168291.83590413
miguel pereira,24573.34027433
miracema,26715.50689359
natividade,15021.151315600002
nilopolis,157243.20444937
niteroi,484945.33242017
nova friburgo,181411.54444279
nova iguacu,795322.5838622
paracambi,45996.03747077
paraiba do sul,40945.0
paraty,36808.49045971
paty do alferes,26262.0
petropolis,294802.81228012
pinheiral,22681.0
pirai,26036.7722404
porciuncula,17711.0
porto real,16562.72522475
quatis,12725.27709054
queimados,137730.2384396
quissama,20194.883120299997
resende,119510.39142196
rio bonito,55017.17840143
rio claro,17333.22049831
rio das flores,8532.89594296
rio das ostras,105327.53904928
rio de janeiro,6284828.39185473
santa maria madalena,10294.0
santo antonio de padua,40471.0
sao fidelis,37429.23895139
sao francisco de itabapoana,41282.0
sao goncalo,997437.62011254
sao joao da barra,32526.33019579
sao joao de meriti,458329.77112894
sao jose de uba,6994.1471795
sao jose do vale do rio preto,20208.0
sao pedro da aldeia,87669.09236567
sao sebastiao do alto,8846.68758214
sapucaia,17503.53610661
saquarema,74134.76713002
seropedica,77493.97217133
silva jardim,21312.49857851
sumidouro,14882.0
tangua,30495.0
teresopolis,163308.36914111
trajano de moraes,10232.67585564
tres rios,77153.03260916
valenca,71406.84460938
varre-sai,9450.10868741
vassouras,34172.49008249
volta redonda,257288.58703619
