city,quantity
acaua,1985.20802004
agricolandia,1732.03500152
agua branca,5946.15349837
alagoinha do piaui,1765.31469507
alegrete do piaui,1860.81710115
alto longa,4452.26275577
altos,13114.32020634
alvorada do gurgueia,2114.06277305
amarante,5424.52111189
angical do piaui,2309.64153102
anisio de abreu,3062.02779022
antonio almeida,1201.45809585
aroazes,2099.90508643
aroeiras do itaim,973.84573066
arraial,2000.82168215
assuncao do piaui,3181.70361377
avelino lopes,3624.37137669
baixa grande do ribeiro,4009.99606579
barra d'alcantara,1308.01337321
barras,15803.97921127
barreiras do piaui,1252.86985844
barro duro,2175.46332606
batalha,9328.62173474
bela vista do piaui,1263.38618878
belem do piaui,1161.41287593
beneditinos,3320.25338572
bertolinia,1963.14207758
betania do piaui,2037.87814633
boa hora,2673.84508835
bocaina,1361.36245322
bom jesus,8914.28376739
bom principio do piaui,1874.5483936
bonfim do piaui,1680.20780481
boqueirao do piaui,2040.77410349
brasileira,2276.80949773
brejo do piaui,1271.12792127
buriti dos lopes,7029.01054463
buriti dos montes,3347.52335661
cabeceiras do piaui,3398.30624864
cajazeiras do piaui,1276.78032386
cajueiro da praia,2574.29299463
caldeirao grande do piaui,1907.16920942
campinas do piaui,1960.64773372
campo alegre do fidalgo,1707.51385228
campo grande do piaui,1916.63566164
campo largo do piaui,2645.87554985
campo maior,15679.28222082
canavieira,1571.29100968
canto do buriti,6497.65498669
capitao de campos,4009.73280255
capitao gervasio oliveira,1290.51625761
caracol,3702.57484997
caraubas do piaui,2021.62771285
caridade do piaui,1969.48786471
castelo do piaui,7216.27490568
caxingo,2000.26592637
cocal,9201.62331538
cocal de telha,1627.05055072
cocal dos alves,1939.88313202
coivaras,1262.36238598
colonia do gurgueia,2508.4374963
colonia do piaui,2593.3569494
conceicao do caninde,1618.36507712
coronel jose dias,1566.62383351
corrente,10497.73677559
cristalandia do piaui,3168.76853028
cristino castro,4013.98993203
curimata,4065.87197726
currais,1698.928749
curral novo do piaui,1831.8965034
curralinhos,1306.17844735
demerval lobao,4441.5086495
dirceu arcoverde,2104.84592872
dom expedito lopes,2143.12750904
dom inocencio,3253.2633646
domingos mourao,1526.44901122
elesbao veloso,4857.25179846
eliseu martins,1683.66794569
esperantina,12156.62485223
fartura do piaui,1956.50596792
flores do piaui,1458.01306741
floresta do piaui,884.71171803
floriano,20939.88791032
francinopolis,1680.90004792
francisco ayres,1577.97681976
francisco macedo,952.36175517
francisco santos,2641.41906535
fronteiras,3555.59899178
geminiano,1709.45233069
gilbues,4096.27203752
guadalupe,3503.9476125
guaribas,2039.67888336
hugo napoleao,1428.42233955
ilha grande,3074.51872914
inhuma,4957.54962336
ipiranga do piaui,3191.08604946
isaias coelho,2957.57934609
itainopolis,3379.7461394
itaueira,3270.32351316
jacobina do piaui,1960.30621314
jaicos,5908.47351119
jardim do mulato,1527.13767969
jatoba do piaui,1442.093318
jerumenha,1664.31532648
joao costa,1086.44958155
joaquim pires,4706.3187933
joca marques,1928.52844602
jose de freitas,13550.99400944
juazeiro do piaui,2006.95992585
julio borges,2215.56276283
jurema,1456.61982796
lagoa alegre,2902.06803511
lagoa de sao francisco,2573.37725962
lagoa do barro do piaui,1345.32490863
lagoa do piaui,1239.24128553
lagoa do sitio,1523.99170258
lagoinha do piaui,892.83122087
landri sales,1804.60737757
luis correia,10011.98386095
luzilandia,9790.22534609
madeiro,3168.20273327
manoel emidio,2109.29053907
marcolandia,2629.0926556
marcos parente,1462.43806362
massape do piaui,2145.58780164
matias olimpio,3714.82278633
miguel alves,13244.15317037
miguel leao,510.44233871
milton brandao,2743.34190302
monsenhor gil,3352.30698846
monsenhor hipolito,2367.32516462
monte alegre do piaui,4201.10749156
morro cabeca no tempo,1786.88441169
morro do chapeu do piaui,2566.50732742
murici dos portelas,3138.24176359
nazare do piaui,2622.22349333
nazaria,2866.18612508
nossa senhora de nazare,1315.63363357
nossa senhora dos remedios,3439.1037993
nova santa rita,1607.18762097
novo oriente do piaui,2184.76829462
novo santo antonio,1128.09696057
oeiras,13183.62341004
olho d'agua do piaui,915.92069986
padre marcos,2201.73329374
paes landim,1537.91431281
pajeu do piaui,1067.24152545
palmeira do piaui,1703.11478273
palmeirais,5039.73312912
paqueta,1418.85577961
parnagua,4647.17613001
parnaiba,48399.8394022
passagem franca do piaui,1525.90007603
patos do piaui,1875.82887784
pau d'arco do piaui,1286.51467625
paulistana,7434.69560151
pavussu,1333.92467674
pedro ii,13482.64106415
pedro laurentino,792.02720013
picos,25368.60074227
pimenteiras,4070.73779108
pio ix,5740.76181761
piracuruca,9279.95699751
piripiri,20469.3748108
porto,5104.43569709
porto alegre do piaui,934.82050882
prata do piaui,1081.17052041
queimada nova,2853.7149904
redencao do gurgueia,3405.43393885
regeneracao,6037.12741506
riacho frio,1681.2301487
ribeira do piaui,1789.33537519
ribeiro goncalves,2618.87120994
rio grande do piaui,2057.7290346
santa cruz do piaui,1736.58896337
santa cruz dos milagres,1316.91835788
santa filomena,2391.86161563
santa luz,2270.27485211
santa rosa do piaui,1811.20874004
santana do piaui,1447.57631534
santo antonio de lisboa,1842.32839608
santo antonio dos milagres,817.08234669
santo inacio do piaui,1120.32067618
sao braz do piaui,1362.07305012
sao felix do piaui,1038.98877342
sao francisco de assis do piaui,1902.44927163
sao francisco do piaui,2474.43406745
sao goncalo do gurgueia,1122.29461077
sao goncalo do piaui,1673.73620037
sao joao da canabrava,1582.55387592
sao joao da fronteira,2297.85983256
sao joao da serra,2252.67428224
sao joao da varjota,1721.47985362
sao joao do arraial,2841.30740395
sao joao do piaui,7755.72617427
sao jose do divino,1750.64102677
sao jose do peixe,1366.30908506
sao jose do piaui,2131.25845587
sao juliao,1910.60349386
sao lourenco do piaui,1336.38709542
sao luis do piaui,970.06862429
sao miguel da baixa grande,690.11066977
sao miguel do fidalgo,1074.27150706
sao miguel do tapuio,5856.71837248
sao pedro do piaui,4619.38040735
sao raimundo nonato,10732.8191634
sebastiao barros,1411.41253472
sebastiao leal,1365.67237662
sigefredo pacheco,3193.9154343
simoes,5018.97833664
simplicio mendes,4143.75050621
socorro do piaui,1737.81964512
sussuapara,1836.06833863
tamboril do piaui,979.31811623
tanque do piaui,919.75834384
teresina,291418.49694889
uniao,15526.98785866
urucui,7186.5266357
valenca do piaui,6691.34328371
varzea branca,1680.27005687
varzea grande,1527.83575018
vera mendes,1080.18402741
vila nova do piaui,1114.75283128
wall ferraz,1525.98666502
