city,total,married,separated,divorced,widow,single
acari,9544.15277421,3154.33208795,55.08392758,78.08641313,520.01472568,5736.63561987
acu,44655.86227343,14825.96272807,648.59587594,1090.3816929,1943.44463309,26147.47734343
afonso bezerra,8904.83592167,2779.31600978,73.86330877,85.01502942,440.98908799,5525.65248571
agua nova,2521.81145695,857.99164198,11.28775364,11.92713658,99.69922642,1540.90569833
alexandria,11476.24145624,3881.1604803,99.40426421,173.92339002,583.62122061,6738.1321011
almino afonso,4132.80098544,1396.49375644,37.49518621,36.83416416,200.53353419,2461.44434444
alto do rodrigues,10262.87498922,3701.47542357,156.58369418,218.10635712,379.33617183,5807.37334252
angicos,9789.47908221,3088.23895548,115.51749015,188.89520225,509.32089645,5887.50653788
antonio martins,5832.73646019,2413.6672133,11.51117441,67.58215295,307.61021775,3032.36570178
apodi,30087.23518399,11993.92212305,267.32711334,564.90238546,1479.75960829,15781.32395385
areia branca,21533.87011323,7055.40901511,165.25315813,666.12668323,1252.90357256,12394.1776842
ares,10690.33957571,3127.79424719,87.4545749,191.04474026,501.30612798,6782.73988538
augusto severo,7803.30146843,2292.27069223,50.24931071,105.96037629,367.71419856,4987.10689064
baia formosa,7035.76820513,2306.53308981,68.85825087,131.42699581,291.15747703,4237.79239161
barauna,19450.06863236,5629.25688856,139.11585123,309.60443459,757.53802028,12614.5534377
barcelona,3360.51458533,1129.16153732,31.0542385,28.91092243,169.92156101,2001.46632607
bento fernandes,4256.98117715,1365.04918903,42.6002897,48.33863283,167.96729809,2633.0257675
bodo,1990.00106513,491.72334827,21.74666996,9.76623255,51.90615655,1414.8586578
bom jesus,7769.11195339,2296.00171269,66.01404963,163.62347161,394.76154611,4848.71117335
brejinho,9578.26280291,2386.06673393,104.23942694,122.05142141,587.61217697,6378.29304366
caicara do norte,4904.87366065,1249.40163276,72.43378599,50.71768611,274.2934721,3258.02708369
caicara do rio do vento,2810.19080068,764.57986485,43.02385901,18.28032841,114.61909215,1869.68765626
caico,54197.58473954,17456.26142388,1031.13356904,1470.30913198,2879.20442377,31360.67619087
campo redondo,8659.99553248,3123.51529317,59.39495815,84.73619608,424.13419322,4968.21489186
canguaretama,24948.60336827,6846.53537442,189.94108568,394.42650732,906.09853544,16611.60186541
caraubas,16581.1438419,5393.1596458,230.26052739,417.05122163,1024.20468558,9516.4677615
carnauba dos dantas,6310.74934236,2006.45362502,42.81121135,54.14686372,315.35621089,3891.98143138
carnaubais,8111.40372376,2457.41114871,53.92619813,110.60669538,293.13907909,5196.32060245
ceara-mirim,55924.88917503,17144.46684304,784.92124733,862.70258797,2583.62671402,34549.17178267
cerro cora,9106.91084223,2326.04041505,60.31218104,11.02916614,398.83786459,6310.69121541
coronel ezequiel,4534.17298363,1388.37913457,26.63008635,30.86273041,236.64371033,2851.65732197
coronel joao pessoa,3935.24605321,1586.23473125,22.40597909,64.25454037,199.18383722,2063.16696528
cruzeta,6921.80643033,2531.3792491,57.409403,62.37466735,359.13713024,3911.50598064
currais novos,36605.48100362,12429.98985057,465.26797503,669.78761372,2085.4562228,20954.9793415
doutor severiano,5441.91258985,2343.07922135,124.74344213,55.41867375,259.05383238,2659.61742024
encanto,4407.41545765,1763.43753572,30.54115651,99.48208345,238.78078562,2275.17389635
equador,4823.50083809,1686.51341273,75.08422103,41.69687644,242.39898002,2777.80734787
espirito santo,8628.92424299,2613.95591443,50.96304542,98.02466071,411.20225094,5454.77837149
extremoz,20255.62514951,5889.76939221,154.23043725,553.86731228,811.55018095,12846.20782682
felipe guerra,4946.42127512,2032.17522761,34.61620612,89.72477715,219.41550028,2570.48956396
fernando pedroza,2433.83497521,759.06508103,12.70727635,39.97886103,102.05540728,1520.02834952
florania,7741.85226078,2332.40630489,66.43777577,131.49110794,386.47807292,4825.03899926
francisco dantas,2477.05164057,1019.1718514,37.66854431,8.62076526,141.54200473,1270.04847487
frutuoso gomes,3616.14617152,1376.92936527,40.35552987,21.27216425,206.94582125,1970.64329088
galinhos,1748.89581841,435.024844,6.1665444,23.16882524,63.76351591,1220.77208886
goianinha,18305.11304556,6450.56683375,118.13690473,219.8682898,674.95873634,10841.58228094
governador dix-sept rosado,10533.94001045,3610.32516043,67.63967515,211.30912112,443.53173744,6201.13431631
grossos,8037.68714028,2879.76419569,25.14943456,318.10929391,336.95338386,4477.71083226
guamare,10093.64202026,2469.72195245,123.25526202,237.04259947,412.26651926,6851.35568706
