city,total,has_children,children_born,children_borned_live,children_borned_dead
ruy barbosa,1470.42747616,884.08400499,4521.31378553,4367.63987329,153.67391223
santa cruz,15506.00956804,9501.40200263,37925.40043583,36357.36242079,1568.03801499
santa maria,1917.26800745,1230.55885676,5281.58928753,5070.27478676,211.3145008
santana do matos,5982.1255295,3850.3719703,16090.60515893,15271.41253001,819.19262893
santana do serido,1080.03584143,673.988004,2601.15584949,2523.18908233,77.96676711
santo antonio,9331.40689982,5912.64990513,25795.40020683,24633.01579478,1162.38441203
sao bento do norte,1168.15495347,793.40814996,3578.58399991,3336.81678194,241.76721796
sao bento do trairi,1590.18683009,1012.99081356,4515.91092518,4376.73452755,139.17639768
sao fernando,1442.20518864,931.82796348,3520.67079596,3433.25985201,87.41094396
sao francisco do oeste,1669.20047572,1091.77105294,4577.99382989,4417.12275448,160.8710754
sao goncalo do amarante,37377.60911725,22420.73875944,75668.7411571,71403.96644738,4264.77470978
sao joao do sabugi,2592.07725686,1627.15431078,6068.77003604,5726.42743135,342.34260463
sao jose de mipibu,16584.38379824,10275.2363028,42109.09728277,39410.06774707,2699.02953571
sao jose do campestre,5198.97655586,3241.10698082,14847.66105236,14275.22843545,572.43261686
sao jose do serido,1804.33690965,1106.03522157,3962.19541699,3823.31603595,138.87938108
sao miguel,9701.93522299,5845.679663,25748.51546608,24645.08041816,1103.43504793
sao miguel do gostoso,3391.72843906,2184.79437284,9583.60784776,9214.80488507,368.80296272
sao paulo do potengi,6794.96351374,4219.14348194,17766.53781445,17201.63819793,564.89961651
sao pedro,2559.49788713,1634.4456417,7959.45288341,7538.67131587,420.78156754
sao rafael,3446.67987865,2303.40636253,9356.73609275,8894.22984783,462.50624491
sao tome,4610.0677515,2665.78610595,10632.09061592,10240.92064661,391.16996931
sao vicente,2691.4926528,1541.74486916,5858.73997326,5550.98187028,307.75810303
senador eloi de souza,2306.31352855,1404.82285289,6925.19821649,6729.34341971,195.85479682
senador georgino avelino,1605.25831037,1026.14091996,4268.6879932,4164.84434679,103.84364639
serra de sao bento,2382.91203352,1546.37133204,8002.31721595,7499.39861592,502.91860003
serra do mel,3938.78855575,2683.76275321,10933.66994592,10551.27652266,382.39342329
serra negra do norte,3299.28325817,2069.71305198,7295.87886919,6856.18151718,439.69735193
serrinha,2565.16361816,1643.66713124,7917.49244947,7707.07260746,210.41984199
serrinha dos pintos,1939.96795855,1267.65764595,5156.26068227,5054.32868712,101.93199517
severiano melo,2509.5001335,1656.62773628,6806.29197013,6607.92892276,198.36304738
sitio novo,2045.49255537,1342.89582414,6215.20579594,6066.20336155,149.00243438
taboleiro grande,955.54895482,634.14703751,2398.62973574,2314.98314425,83.6465915
taipu,4684.47892641,2920.12096662,13645.88730789,13232.61640622,413.27090167
tangara,5798.29473362,3662.60046825,16356.56441358,15597.71666425,758.84774935
tenente ananias,4105.24776717,2650.15521157,10040.89336415,9413.18309211,627.71027199
tenente laurentino cruz,2167.92166453,1492.0212145,6338.86939709,6145.53046779,193.33892936
tibau,1521.22297348,986.39399203,3433.78430584,3306.6450053,127.13930054
tibau do sul,4614.49975265,2831.69504195,10684.50233376,9936.31666131,748.18567239
timbauba dos batistas,1020.74483527,637.8469288,2296.8543839,2242.58520545,54.26917845
touros,12231.39471684,7907.23071643,36630.67059089,34650.61974869,1980.05084222
triunfo potiguar,1298.4177027,829.46603713,3748.7830279,3628.62482763,120.1582003
umarizal,4699.75289641,3028.2263899,11780.96768066,11236.32152834,544.64615234
upanema,5255.79037991,3376.81327608,13950.96429281,13375.62707363,575.33721918
varzea,2224.21727371,1462.28326025,6569.95608756,6314.72808177,255.22800575
venha-ver,1546.75980667,875.04609317,4567.20144962,4370.12416386,197.07728575
vera cruz,4530.08775905,2651.52603411,11534.50340809,11090.73049025,443.77291783
vicosa,703.06579697,460.8015602,1707.84445705,1652.12341057,55.72104648
vila flor,1178.61319085,704.09977901,3076.72886834,2908.7766093,167.95225905
