city,total,adequada,semi_adequada,inadequada
bela vista do paraiso,4820.00000001,1984.33454514,2806.80349082,28.86196405
bituruna,4477.1421625,2021.02434813,2238.80180147,217.3160129
boa esperanca,1529.40239978,6.58915371,1514.64602835,8.16721772
boa esperanca do iguacu,830.36274397,-,812.26249458,18.10024939
boa ventura de sao roque,1910.15484792,13.52913771,1708.64415109,187.98155912
boa vista da aparecida,2485,316.04896043,2079.07599393,89.87504564
bocaiuva do sul,3246.99999998,1137.40881506,2037.86932995,71.72185497
bom jesus do sul,1191.72890903,44.56497564,1121.53986571,25.62406768
bom sucesso,2067.05049685,334.13620392,1720.6823247,12.23196823
bom sucesso do sul,1025.99999997,318.45251269,688.50109133,19.04639595
borrazopolis,2751.99999999,298.53848227,2428.15547798,25.30603974
braganey,1839.11595859,84.15194882,1721.81107474,33.15293503
brasilandia do sul,1065.25202637,11.45400434,1046.74418719,7.05383484
cafeara,854,19.23511717,821.98570247,12.77918036
cafelandia,4584.47700354,2712.93883176,1838.63409368,32.9040781
cafezal do sul,1459,20.14226969,1425.02540516,13.83232515
california,2559.91629029,30.67438393,2513.53000559,15.71190077
cambara,7682,6189.7333025,1461.79521566,30.47148184
cambe,30384.83477676,20414.65448901,9917.04056824,53.13971951
cambira,2327.99999999,95.83465173,2207.84036521,24.32498305
campina da lagoa,5107.56859157,67.89574201,4984.31712641,55.35572315
campina do simao,1176,25.59446048,1058.26199069,92.14354883
campina grande do sul,11595.00000001,7614.04167199,3938.09685,42.86147802
campo bonito,1311.05397696,242.7680293,1046.86513061,21.42081705
campo do tenente,2045.87243327,863.84188176,1161.34959961,20.6809519
campo largo,34163.72144261,19230.98391521,14602.48960594,330.24792146
campo magro,7405.99999999,3191.12771872,4177.39139691,37.48088436
campo mourao,28169.58583291,19275.30856833,8780.3098914,113.96737318
candido de abreu,5050.71257502,779.9401218,3794.77900233,475.99345089
candoi,4338.17517896,695.91344247,3334.26361813,307.99811836
cantagalo,3742.00000001,899.19528367,2722.69961481,120.10510153
capanema,6158.29168353,1525.41246153,4587.61701449,45.26220751
capitao leonidas marques,4770.80566007,199.30370731,4532.11489966,39.3870531
carambei,5575.83481791,3059.58137178,2471.51642174,44.73702439
carlopolis,4419.99999998,2534.83459125,1774.21230452,110.95310421
cascavel,91031.71230859,47616.30859331,43136.1579381,279.24577718
castro,19828.86883089,10029.04908828,9250.70829178,549.11145083
catanduvas,2959.24615545,64.35800524,2772.17842241,122.7097278
centenario do sul,3615.61572782,194.01038378,3405.17238888,16.43295516
cerro azul,5176.13140141,1521.26756355,3263.87207064,390.99176722
ceu azul,3565.51238173,1608.04826407,1943.07082115,14.39329651
chopinzinho,6194.2912217,2153.83307916,3866.09097701,174.36716553
cianorte,22492.99999998,10766.95023808,11589.49899591,136.55076599
cidade gaucha,3389.07217841,2008.39553753,1376.25579529,4.42084559
clevelandia,5312.4237014,2869.84807958,2395.11378259,47.46183923
colombo,63630.17885159,43837.38411876,19769.85409182,22.94064101
colorado,7370.38234161,4242.69031945,3110.64136009,17.05066207
congonhinhas,2609.36092914,181.03643935,2346.78307468,81.54141511
conselheiro mairinck,1195,613.93419257,564.98237778,16.08342965
contenda,4685.34849851,1152.94484849,3386.78842093,145.61522909
corbelia,5198,2291.60678899,2873.10663694,33.28657407
cornelio procopio,15145.98298982,12697.92909649,2427.32300154,20.73089179
coronel domingos soares,2061.00435808,374.62852193,1503.46691893,182.90891722
coronel vivida,6946.65425009,2188.58984065,4677.50444734,80.5599621
corumbatai do sul,1308.43286201,423.53391242,846.55597441,38.34297518
cruz machado,5164.31044912,1009.27454523,3777.53982267,377.49608122
cruzeiro do iguacu,1364.56622939,21.70845683,1324.44060083,18.41717173
cruzeiro do oeste,6847.08239706,3097.00904477,3699.15061804,50.92273425
cruzeiro do sul,1431.97278538,8.18770336,1393.18258135,30.60250067
cruzmaltina,1056,333.63069311,711.22824579,11.1410611
curitiba,576190.40107798,510791.50884535,65359.57129232,39.32094031
curiuva,4383.46743264,132.49104567,4158.53690579,92.43948118
diamante do norte,1726.5220584,239.18159711,1466.15146707,21.18899422
diamante do sul,1073.99999999,17.54249902,960.19349549,96.26400548
diamante d'oeste,1525.51711518,73.10231679,1367.20332614,85.21147225
dois vizinhos,11681.58330537,4923.45200783,6652.14124978,105.99004776
douradina,2386.40607345,1074.34472795,1302.5634975,9.497848
doutor camargo,2014.22378745,938.28242045,1075.941367,-
doutor ulysses,1686.99999999,239.69354102,1297.84556195,149.46089702
eneas marques,1936.2954024,57.55075872,1833.83795221,44.90669147
engenheiro beltrao,4609,756.00333812,3834.83614515,18.16051673
entre rios do oeste,1276.99999998,159.26521168,1117.7347883,-
esperanca nova,659.35266288,52.65041684,596.83327846,9.86896758
espigao alto do iguacu,1390.90919422,72.75041933,1196.19270783,121.96606706
farol,1098.00000001,21.19510327,1046.96818413,29.83671261
faxinal,5269.60154113,799.56198112,4397.5446036,72.49495641
fazenda rio grande,23696.32961837,15071.83281044,8590.36343098,34.13337695
fenix,1611.00000001,83.19911798,1518.24525842,9.55562361
fernandes pinheiro,1739.02612808,95.07592068,1581.1799143,62.7702931
figueira,2751.99999999,710.00608362,2023.87548785,18.11842852
flor da serra do sul,1439.57413286,211.97401694,1168.43416202,59.1659539
florai,1730.06456268,288.75160075,1439.17622129,2.13674064
floresta,1939,310.56998775,1622.50551319,5.92449906
florestopolis,3413.05793177,2094.98586719,1313.30836481,4.76369977
florida,809.9766031,10.85129284,790.1787777,8.94653256
formosa do oeste,2556.08464721,86.19367817,2450.9870424,18.90392664
foz do iguacu,79161.40775396,51254.38188249,27871.9521509,35.07372057
foz do jordao,1581.99999999,9.45396835,1546.21839479,26.32763685
francisco alves,2091.61173544,20.29197174,2051.50146989,19.81829381
francisco beltrao,25710.53294519,15915.15166933,9682.68563723,112.69563863
general carneiro,3831.99999998,1310.23152738,2463.29707649,58.47139611
godoy moreira,1148.260047,1,1112.00864037,35.25140663
goioere,9439.10588704,3834.91035747,5569.0647229,35.13080667
goioxim,2098.7447991,31.13774651,1793.62405317,273.98299942
grandes rios,2074.28607316,502.89385692,1494.73220179,76.66001445
guaira,9688.82435755,4347.52563841,5275.86405405,65.43466509
guairaca,1920.5794247,65.50665179,1830.5950386,24.47773431
guamiranga,2326.59498769,5.28312582,2212.28048516,109.03137671
guapirama,1274.00000002,142.61548754,1113.34974411,18.03476837
guaporema,659.99999998,14.30056403,633.9966992,11.70273675
guaraci,1711.77181248,62.21181813,1626.01286747,23.54712688
guaraniacu,4799.04074295,1220.21123542,3405.67568839,173.15381914
guarapuava,50576.62330852,28700.93509577,21408.28514087,467.40307188
guaraquecaba,2299.00000001,535.94471731,1612.41471134,150.64057136
guaratuba,9994.9283244,7017.93923571,2943.82058448,33.16850421
honorio serpa,1761.12527518,51.68106203,1622.54382288,86.90039027
ibaiti,9314.31985535,2911.40868891,6236.43202913,166.47913731
ibema,1855.86157429,34.01639943,1792.07472425,29.77045061
ibipora,15126.91828451,12687.36374903,2439.55453548,-
icaraima,2897.92026085,53.37268153,2817.91045708,26.63712224
iguaracu,1263.98695027,111.15906115,1150.2541195,2.57376962
iguatu,729.42636688,-,725.7217188,3.70464808
imbau,3445.36024456,303.54591245,3002.02467037,139.78966174
imbituva,8538.21502735,3858.44726227,4580.21601259,99.55175249
inacio martins,3111.18689693,752.80782834,2152.68614585,205.69292274
inaja,970.99999999,3.86273558,958.29569303,8.84157138
indianopolis,1409.56366594,439.96517923,954.18807811,15.4104086
ipiranga,4148.17878307,1198.02818694,2626.71017059,323.44042554
ipora,4887.00000002,1020.51360686,3822.70000014,43.78639302
iracema do oeste,851.83463224,-,830.93225658,20.90237566
irati,17624.90221564,11199.5373151,6192.94176867,232.42313187
iretama,3438.58833742,500.41203879,2843.20542099,94.97087764
itaguaje,1486.80931809,23.63789151,1439.08531507,24.08611151
itaipulandia,2851.85999273,1163.77534996,1688.08464277,-
itambaraca,2169.99999999,457.11579254,1703.35690356,9.52730389
itambe,1896.99999997,1272.41434519,620.35612835,4.22952643
itapejara d'oeste,3420.99999999,591.30078527,2797.58543433,32.11378039
itaperucu,6873,887.43529801,5795.04657321,190.51812878
itauna do sul,1121.99999999,741.15636185,371.7229303,9.12070784
ivai,3745.33680889,811.07902632,2621.66832344,312.58945913
ivaipora,10816.77777872,2239.51783433,8430.42567091,146.83427348
ivate,2449,16.71305998,2403.33775306,28.94918696
ivatuba,851.00000001,270.66146004,580.33853997,-
jaboti,1589.15733317,116.50595974,1446.58000153,26.0713719
jacarezinho,12013.7041234,9192.95943782,2778.21278762,42.53189796
jaguapita,3855.87503639,2895.82228297,923.04726466,37.00548876
jaguariaiva,10339.28351,4807.32066327,5381.34422178,150.61862495
jandaia do sul,6571.49795105,3148.18270832,3389.39542711,33.91981562
janiopolis,2173.02521905,24.37345178,2132.62696363,16.02480364
japira,1571.00000002,301.00665947,1242.54631845,27.4470221
japura,2727.99999998,109.53660855,2609.03842764,9.42496379
jardim alegre,4039.99999998,1457.74826925,2312.91436149,269.33736924
jardim olinda,441,16.13826491,413.52263851,11.33909658
jataizinho,3668.25526989,2662.64113062,973.1993142,32.41482507
jesuitas,3033.87518562,512.77819048,2491.67183834,29.4251568
joaquim tavora,3527.27728576,2345.39490271,1154.58287269,27.29951036
jundiai do sul,1077.40726285,3.22868235,1028.15402178,46.02455872
juranda,2448.99999998,118.10091204,2303.2034735,27.69561444
jussara,2113.00000003,1112.3965108,1000.60348923,-
kalore,1516.36234198,15.5167399,1497.38673124,3.45887084
lapa,14092.92509738,7010.60221114,6789.33063972,292.99224652
laranjal,1721.51103416,24.16649628,1474.13491642,223.20962146
laranjeiras do sul,9603.94001699,3190.01623914,6264.87544508,149.04833277
leopolis,1289.95622285,313.05456093,970.82204346,6.07961846
lidianopolis,1343.33369037,100.25839791,1225.2305996,17.84469286
lindoeste,1706.99999998,33.39210271,1632.70556964,40.90232763
loanda,6780.5606455,2999.34940828,3767.44099137,13.77024585
lobato,1446.52739844,1239.21573211,206.31166633,1
londrina,164898.07569874,124574.44437296,39910.95124596,412.68007982
luiziana,2252.90147439,35.67378039,2179.9286852,37.2990088
lunardelli,1738.99999999,18.66971336,1679.65658901,40.67369762
lupionopolis,1531.66924074,551.45659927,959.75584476,20.45679671
mallet,3998.99999999,834.78860432,3056.55211655,107.65927912
mambore,4616.29179508,1778.59572859,2798.57386126,39.12220523
mandaguacu,6118,3661.25250995,2445.53477192,11.21271813
mandaguari,10697.68669113,5157.79876188,5498.64423445,41.2436948
mandirituba,6717.55956852,1552.3023146,5060.92001912,104.3372348
manfrinopolis,958.31550613,4.25037494,917.51296614,36.55216505
mangueirinha,5001.18210924,1582.95295339,3186.48618547,231.74297038
manoel ribas,3926.88878788,55.80190559,3722.18409841,148.90278388
marechal candido rondon,15743.74544804,4605.26603349,11123.68082051,14.79859404
maria helena,1965.99759827,258.95235758,1679.85216688,27.19307381
marialva,10046.53400839,3949.03248808,5983.04165853,114.45986178
marilandia do sul,2786.52925923,17.55109545,2677.95752232,91.02064146
marilena,2142,223.80023007,1880.75202301,37.44774692
mariluz,3186.24582715,1283.61916376,1821.95736535,80.66929804
maringa,116793.44030549,87018.18692957,29708.07060401,67.18277191
mariopolis,2061.99999999,327.77834623,1710.78419402,23.43745974
maripa,1890.64381889,449.49515803,1418.68963958,22.45902128
marmeleiro,4387.82937751,1114.48106319,3201.99344449,71.35486983
marquinho,1432.40374641,26.41991726,1254.96758268,151.01624647
marumbi,1509.00000001,2.82727935,1492.551759,13.62096166
matelandia,4947.27523933,2330.12653077,2612.90472444,4.24398412
matinhos,9685.24222356,7562.09238574,2115.71685634,7.43298148
mato rico,1172.78724514,28.66698739,1011.00614102,133.11411673
maua da serra,2575.32649939,51.13556551,2504.74336932,19.44756456
medianeira,13372.19079921,3116.77200814,10233.13110796,22.28768311
mercedes,1618.36343493,245.2210793,1365.48053242,7.66182321
mirador,752.00000002,58.07900662,680.39928393,13.52170947
miraselva,601.96136171,79.44935746,518.86567776,3.64632649
missal,3482.1976632,558.7528271,2895.19778449,28.24705161
moreira sales,4202,92.31190846,4074.81155265,34.87653889
morretes,4733.44176154,1922.34309036,2760.41153364,50.68713754
munhoz de melo,1200,98.95557278,1097.97997131,3.06445591
nossa senhora das gracas,1247.41015067,36.06853989,1211.34161078,-
nova alianca do ivai,442.1492184,6.95453748,426.97362412,8.2210568
nova america da colina,1056.99999999,213.08751714,829.88228805,14.0301948
nova aurora,3853.99999999,165.05947499,3665.06027163,23.88025337
nova cantu,2347.38741317,280.59192419,1918.52477485,148.27071413
nova esperanca,8614.00000003,4227.48478217,4330.39117928,56.12403858
nova esperanca do sudoeste,1589.59602642,31.58631239,1502.70605449,55.30365954
nova fatima,2608,47.03137689,2542.19529429,18.77332882
nova laranjeiras,3083.48091389,528.10733684,2211.5448525,343.82872455
nova londrina,4169.21154773,2863.21349517,1287.05857457,18.93947799
nova olimpia,1823.09135255,59.33549265,1760.47192072,3.28393918
nova prata do iguacu,3173.21408591,688.14932825,2443.86342966,41.201328
nova santa barbara,1313.88547494,375.31617118,926.60715572,11.96214804
nova santa rosa,2561.55927815,81.45501227,2467.21572587,12.88854001
nova tebas,2353.99999998,97.00749115,2103.92844169,153.06406714
novo itacolomi,912.99999998,15.15718572,876.91705595,20.92575831
ortigueira,7338.99999998,1352.08557659,5571.34872298,415.56570041
ourizona,1088.16828712,21.14668565,1064.04994962,2.97165185
ouro verde do oeste,1766.42653655,392.13639657,1366.75421899,7.53592099
paicandu,11213.73490585,6538.90662677,4674.82827908,-
palmas,11983.53838071,6575.10842364,5323.58643637,84.8435207
palmeira,9810.26471097,5253.7579589,4368.88311009,187.62364198
palmital,4497.00000003,369.28188345,3850.69016115,277.02795543
palotina,9256.85288794,3552.51035296,5703.34253498,1
paraiso do norte,3731.6307893,405.31171036,3313.48861762,12.83046132
paranacity,3259.00000001,1330.25861431,1910.59243515,18.14895055
paranagua,40492.10662794,25487.7456379,14975.77025131,28.59073873
paranapoema,903.34090446,2.77036071,896.95528002,3.61526373
paranavai,26296.41501448,18830.77078252,7429.71000674,35.93422522
pato bragado,1550.00000001,47.88775139,1502.11224862,-
pato branco,23408.62433487,19122.79379291,4267.11579563,18.71474633
paula freitas,1657,356.15789927,1271.01137674,29.83072399
paulo frontin,2178.99999999,343.81752761,1778.4675933,56.71487908
peabiru,4358.00000003,956.82858235,3357.64291397,43.52850371
perobal,1829,28.15881402,1763.27969787,37.56148811
perola,3445.5619092,485.109026,2932.86187847,27.59100473
perola d'oeste,2170.27505512,562.38385542,1550.75080888,57.14039082
pien,3370.6210176,1406.06281972,1949.09661403,15.46158385
pinhais,35532.37348819,29028.99174855,6503.38173964,-
pinhal de sao bento,822.75202426,55.25763209,751.42913042,16.06526175
pinhalao,1931.74149702,105.79123578,1753.04661492,72.90364632000001
pinhao,8527.91862385,1830.44535662,6031.09753212,666.37573511
pirai do sul,7217.14203797,3258.60605149,3803.96946111,154.56652537
piraquara,26127.85457533,17319.16322104,8798.36068042,10.33067387
pitanga,10061.00000004,3113.78429548,6627.74726318,319.46844138
pitangueiras,853,88.32614656,753.2328022,11.44105124
planaltina do parana,1293.6419283,87.45311562,1128.05517536,78.13363732
planalto,4279.51413092,545.69342732,3713.00399792,20.81670568
ponta grossa,94819.00144837,68032.51369034,26657.92113024,128.56662779
pontal do parana,7075.01851912,4356.75878936,2708.85457631,9.40515345
porecatu,4434.96618743,3621.88568722,813.08050021,-
porto amazonas,1379.49399658,950.47265958,429.021337,-
porto barreiro,1104.34015457,73.67694082,928.93888065,101.7243331
porto rico,800.07715534,40.91368065,749.60331029,9.5601644
porto vitoria,1194.27570305,379.39139237,774.90435536,39.97995532
prado ferreira,1042.99999999,273.47378402,765.8430248,3.68319117
pranchita,1827.35930013,1045.29524304,779.59620535,2.46785174
presidente castelo branco,1478.25849134,121.34999249,1346.80085371,10.10764514
primeiro de maio,3521.49999998,205.58380274,3296.47442021,19.44177703
prudentopolis,14615.79259717,5024.01691302,8712.85993532,878.91574883
quarto centenario,1554,36.45049043,1492.68976433,24.85974524
quatigua,2410,1889.97414816,517.32456109,2.70129075
quatro barras,6077.00000004,4339.21510792,1737.78489212,-
quatro pontes,1247.86864959,234.94602878,1005.1340312,7.78858961
quedas do iguacu,9149.00778391,3844.88685688,4703.77369281,600.34723422
querencia do norte,3617.73295454,255.76257948,3241.52294243,120.44743263
quinta do sol,1640.21305454,26.58295643,1604.8021999,8.82789821
quitandinha,5235.49569082,766.24805128,4346.5384156,122.70922394
ramilandia,1230.14777489,282.11927496,879.34887266,68.67962727
rancho alegre,1352.21545568,196.02606372,1147.75290882,8.43648314
rancho alegre d'oeste,893.99999999,61.41987156,826.53747501,6.04265342
realeza,5326.40851067,1065.14319808,4210.92173756,50.34357503
reboucas,4429.99999998,1749.6429183,2553.22004787,127.13703381
renascenca,2145.8860762,892.41338223,1176.49894635,76.97374762
reserva,7558.99999998,2157.39339979,5084.99875153,316.60784866
reserva do iguacu,1992.88089276,590.83628657,1251.50387921,150.54072698
ribeirao claro,3420.00000001,2245.08212759,1159.04007249,15.87779993
ribeirao do pinhal,4338.2658333,2195.94221679,2089.63743882,52.68617769
rio azul,4152.53957586,1365.79372616,2610.32748564,176.41836406
rio bom,1090.76000387,7.8256024,1064.41084869,18.52355278
rio bonito do iguacu,3803.79130217,148.69489396,3253.88924418,401.20716403
rio branco do ivai,1207,87.5372057,1063.28843812,56.17435618
rio branco do sul,9132.99999999,3600.13157597,5220.99705923,311.87136479
rio negro,9573.63411535,6149.65530461,3369.50044518,54.47836556
rolandia,18423.13253841,8346.47152923,10005.58279313,71.07821605
roncador,3722.92460763,331.92746023,3306.04798425,84.94916315
rondon,2807.7635502,1346.64289957,1449.7268311,11.39381953
rosario do ivai,1787.81867798,587.86540596,1149.85898,50.09429202
sabaudia,1913,46.79806544,1843.45950684,22.74242772
salgado filho,1389.99999999,16.51097652,1343.17687361,30.31214986
salto do itarare,1771.19968305,362.21482884,1382.87205651,26.1127977
salto do lontra,4066.89317808,721.77145658,3275.33219423,69.78952727
santa amelia,1208.71871366,69.63283553,1112.11767561,26.96820252
santa cecilia do pavao,1216.00000001,19.51234128,1188.43795565,8.04970308
santa cruz de monte castelo,2609.71221073,78.01707894,2472.11438847,59.58074332
santa fe,3317.57270934,690.38982489,2585.5403568,41.64252765
santa helena,7746.39672377,2940.60061811,4797.5584724,8.23763326
santa ines,587.34038633,15.20395923,569.54305493,2.59337217
santa isabel do ivai,2932.99999999,1206.72236011,1717.86078778,8.4168521
santa izabel do oeste,3976.83671574,863.37456073,3085.97141841,27.4907366
santa lucia,1298.00000002,32.63847625,1244.81939968,20.54212409
santa maria do oeste,3326.99999999,146.68154142,2784.21280513,396.10565344
santa mariana,4141.65250275,1775.98022849,2358.26998001,7.40229425
santa monica,1097.84526591,14.54433544,1063.61317198,19.68775849
santa tereza do oeste,3200,413.87709558,2759.54694157,26.57596285
santa terezinha de itaipu,6365.77716833,1861.42531645,4489.77814445,14.57370743
santana do itarare,1730.81776038,26.57002808,1658.22018985,46.02754245
santo antonio da platina,13365.94841571,9246.4045337,3992.51527599,127.02860602
santo antonio do caiua,910,52.702062,854.78496122,2.51297678
santo antonio do paraiso,795,20.70601074,770.29398926,4
santo antonio do sudoeste,5881.95889548,3314.90865092,2516.27647583,50.77376873
santo inacio,1705.00979968,586.18283103,1097.3877156,21.43925305
sao carlos do ivai,1970.10550478,162.48979711,1799.55859771,8.05710996
sao jeronimo da serra,3449.99126277,412.15019062,2859.1427394,178.69833275
sao joao,3456.27704764,1137.98104416,2271.6555034,46.64050008
sao joao do caiua,1927.97379272,690.07082286,1225.13721108,12.76575878
sao joao do ivai,3889.3405775,260.10272086,3583.94828314,45.2895735
sao joao do triunfo,4100.84830327,88.06040404,3754.29083059,258.49706864
sao jorge do ivai,1865.99999999,1493.55616078,355.14856505,17.29527416
sao jorge do patrocinio,1988.22687194,18.04623154,1958.76145227,11.41918813
sao jorge d'oeste,2988.46411517,779.46330184,2194.38260245,14.61821088
sao jose da boa vista,2143.87664501,890.32864238,1196.66117928,56.88682335
sao jose das palmeiras,1225.10394136,20.32764824,1185.88042495,18.89586817
sao jose dos pinhais,80727.75232394,58989.33450121,21666.9880196,71.42980313
sao manoel do parana,678,14.69307132,661.49531863,1.81161005
sao mateus do sul,12880.38531258,5734.72454176,6815.49869025,330.16208057
sao miguel do iguacu,8013.39306163,2434.0707609,5413.6230015,165.69929923
sao pedro do iguacu,2117.74430687,17.31400368,2081.70140221,18.72890098
sao pedro do ivai,3184.66913916,1317.05622071,1834.56932576,33.04359269
sao pedro do parana,833,6.18499969,817.84892239,8.96607792
sao sebastiao da amoreira,2656.65867371,69.48313957,2575.13335,12.04218414
sao tome,1690.99999998,28.75670675,1655.28718144,6.95611179
sapopema,2066.8878754,720.43970189,1258.30506997,88.14310354
sarandi,25970.8399019,1393.61759507,24576.22230683,1
saudade do iguacu,1478.00000001,20.24062561,1396.44443529,61.31493911
senges,5613.49785363,2209.82724571,3210.5565541,193.11405382
serranopolis do iguacu,1477.00000001,152.58677798,1322.63660118,1.77662085
sertaneja,1972.19676977,325.61272295,1643.16366896,3.42037786
sertanopolis,5008.5493789,2078.97165495,2888.54112299,41.03660096
siqueira campos,6150.79719414,3662.63972352,2458.32354528,29.83392534
sulina,1111.00000001,8.49471227,1063.8393872,38.66590054
tamarana,3677.00000001,733.18691883,2598.95994237,344.85313881
tamboara,1545.68080305,22.35541037,1514.80186122,8.52353146
tapejara,4604.68592446,3460.55553184,1123.10292345,21.02746917
tapira,1967.79560984,157.17840832,1776.7929688,33.82423272
teixeira soares,2954.47044325,526.98624906,2335.59896624,91.88522795
telemaco borba,21736.5413551,13689.29435846,8047.24699664,-
terra boa,5017.02379428,1434.60284658,3565.34982926,17.07111844
terra rica,4805.18031685,1226.94223674,3550.80609693,27.43198318
terra roxa,5528.43482974,2112.49934348,3382.68993854,33.24554772
tibagi,5743.48540177,2391.82506078,3161.55500657,190.10533442
tijucas do sul,4485.56753459,1184.86536332,3229.75231418,70.94985709
toledo,38996.89789386,21519.34820448,17426.13379079,51.41589859
tomazina,2895.00000003,829.51402851,1983.59702103,81.88895049
tres barras do parana,3726.44142318,530.10196098,3094.88818193,101.45128027
tunas do parana,1793.13628754,72.71555619,1685.33459974,35.08613161
tuneiras do oeste,2859.23861596,114.06946141,2729.28146822,15.88768633
tupassi,2688.57314326,348.28408056,2333.24053001,7.04853269
turvo,4086.00000003,487.68367235,3322.51692804,275.79939964
ubirata,7073.02639772,1575.97098603,5467.96081361,29.09459808
umuarama,33576.91758208,24496.41248926,8970.98101335,109.52407947
uniao da vitoria,16387.54448438,11853.18083592,4456.78849468,77.57515378
uniflor,772,7.73028462,755.29630828,8.9734071
urai,3770.99999999,1960.55615867,1760.1473272,50.29651412
ventania,3079.00000002,349.36188518,2613.13224913,116.50586571
vera cruz do oeste,2872.99999997,1117.23931087,1725.78687064,29.97381846
vere,2450,446.38958169,1988.1013393,15.50907901
virmond,1224.00000001,23.69548076,1175.34972664,24.95479261
vitorino,2067.09495042,635.11971895,1410.57517657,21.4000549
wenceslau braz,6244.91257031,1305.71026216,4844.19782685,95.0044813
xambre,2009.99999997,158.53938491,1823.21878441,28.24183065
