city,total,married,separated,divorced,widow,single
abaiara,8639.24709288,3131.32256636,83.42691439,64.23389242,418.18766976,4942.07604995
acarape,12667.97452586,4171.69749611,117.66399057,166.1558952,663.39295751,7549.06418647
acarau,47486.91492766,14075.03888598,400.76901969,387.59562955,1676.27109016,30947.24030228
acopiara,43280.92992851,16653.1320367,407.58356467,240.10421576,2263.09406974,23717.01604164
aiuaba,13369.34870799,4807.40211561,171.83982923,115.61687177,583.60843095,7690.88146043
alcantaras,9028.43904456,3351.81172089,41.71306589,68.33831606,370.19374662,5196.3821951
altaneira,5754.24957111,1874.02448463,72.04898471,46.98833189,342.89461021,3418.29315967
alto santo,13800.67079935,4505.85470529,110.16001244,86.96558129,663.53227806,8434.15822227
amontada,31497.98584626,9413.47793732,275.55411152,324.07644492,1284.86291243,20200.01444007
antonina do norte,5829.1687411,2130.03493491,81.75609439,55.06719261,348.47598965,3213.83452954
apuiares,11735.01474219,3765.51924105,24.48235117,36.13775084,525.85664769,7383.01875144
aquiraz,61132.63662085,17368.7956429,668.01100581,707.65729022,2163.00007753,40225.17260439
aracati,58774.21009106,16629.25493935,916.80026305,675.5994005,2678.82813554,37873.72735262
aracoiaba,21465.01713719,7046.43632607,211.69912916,232.72367651,1141.56076611,12832.59723934
ararenda,8746.86853505,3836.44446654,85.07386148,39.932108,430.93731604,4354.48078299
araripe,16760.73939518,4817.11626387,188.20816146,132.82661465,695.40540653,10927.18294867
aratuba,9633.44403082,3307.65374192,53.12689614,85.19261487,500.39867819,5687.0720997
arneiroz,6438.5503798,2144.17137478,153.904043,41.89848294,275.65709277,3822.91938631
assare,18727.14060797,7208.73996337,183.8296238,390.74575496,921.93613867,10021.88912717
aurora,20934.9079423,9150.28144343,233.149603,175.52804313,1152.45666972,10223.49218302
baixio,5105.64668116,2418.66763673,104.7452801,75.59050636,272.39849372,2234.24476425
banabuiu,14088.84592413,4242.75116335,124.87857873,101.16191195,544.14365098,9075.91061912
barbalha,45922.59185315,18865.08191298,637.96195154,724.5865751,2283.61088661,23411.35052692
barreira,16406.1213144,5615.22629427,115.65591542,183.54462033,660.53648938,9831.157995
barro,18351.12740911,7363.01516569,262.93747366,270.69728796,1025.28621796,9429.19126384
barroquinha,11974.46798937,3157.08430996,95.33279492,98.39539984,436.17237519,8187.48310946
baturite,27664.8510646,8423.01255334,228.2692203,429.74635757,1224.92052635,17358.90240704
beberibe,41725.91561688,13173.74561851,373.24710448,389.58893827,1568.14365689,26221.19029873
bela cruz,25625.51805243,8337.17377241,156.15750918,104.11134894,977.30848769,16050.76693421
boa viagem,43577.04868152,14775.58752185,398.00681511,572.35869938,2220.61319397,25610.48245121
brejo santo,38117.48709289,12333.89864796,380.69626711,398.71817337,1808.40955046,23195.76445399
camocim,49878.91943502,11053.43035152,264.66478424,352.52352443,1704.75955611,36503.54121872
campos sales,21903.09992162,7493.72479288,389.71341419,182.72885797,1185.79614215,12651.13671443
caninde,61602.54098013,19597.89022723,862.40438716,659.70882828,2821.02778043,37661.50975703
capistrano,14238.15023063,4654.02833417,118.72986011,123.62918849,609.49087969,8732.27196817
caridade,16630.77131104,5636.16561905,87.2685403,123.78055755,837.39304747,9946.16354667
carire,15521.10394592,5371.81579522,136.66457659,95.04269608,832.16199261,9085.41888542
caririacu,21676.65901098,8845.08725394,272.75771372,186.0024308,1040.37743474,11332.43417778
carius,15907.02427698,6704.26584058,142.03991505,126.16568075,904.45988043,8030.09296017
carnaubal,13648.01487536,3923.80672176,99.46995588,65.30795713,632.30808441,8927.12215618
cascavel,56077.49266815,17424.46799744,510.23515009,599.4626946,2456.74398958,35086.58283644
catarina,16111.85643792,7441.55022859,132.74138182,104.97102559,564.20883518,7868.38496674
catunda,8176.95404999,2260.14388817,145.34560059,76.29330875,444.56047061,5250.61078187
caucaia,271058.0605765,81490.48780667,3584.5055773,5704.85124141,9706.25539664,170571.96055448
cedro,20755.52939317,8353.04109286,241.08285405,232.71146488,1380.59960569,10548.09437569
chaval,10556.37242338,3087.5448415,18.97419247,85.43102812,548.264196,6816.15816529
choro,10589.90650955,3005.75392775,93.36563128,71.89167212,469.31672744,6949.57855096
chorozinho,15918.6190724,5337.37013997,120.55373671,165.14723017,735.20501872,9560.34294683
coreau,18175.52979425,5812.57092041,229.94640473,100.90251105,630.72468227,11401.38527579
crateus,61652.51403273,22188.97993805,851.97093947,704.59738733,3422.96816773,34483.99760015
crato,101955.24337637,37090.24440346,2103.69427508,2240.61862799,4811.36027648,55709.32579336
croata,14096.96395624,4264.23268786,121.93740489,126.66007335,616.35946003,8967.77433011
cruz,18637.24630568,6086.58669139,62.80472577,248.76417584,755.69912532,11483.39158736
deputado irapuan pinheiro,7753.4467777,3162.52694715,35.90761235,109.68665744,422.06475705,4023.26080371
erere,5811.72511891,2351.65619815,29.74073267,27.01798386,252.26779927,3151.04240496
eusebio,38039.83133124,11514.74980992,708.12522592,707.58261299,1257.98915678,23851.38452563
farias brito,15947.19835701,6758.27397317,157.13839324,102.41183633,884.08762727,8045.286527
forquilha,18260.603691969998,6179.36492957,160.32224682,366.93401035,690.80582123,10863.176684
fortaleza,2106308.73486202,683645.86421231,37284.02238997,59236.87297134,90529.50019306,1235612.47509534
fortim,12460.12071829,3379.27580268,82.21493634,200.91491424,560.58870778,8237.12635725
frecheirinha,10712.44387326,3845.31294284,85.60433562,159.31216522,497.30400011,6124.91042947
general sampaio,5063.93010624,1815.38185843,83.56822961,45.01900474,231.02369508,2888.93731838
graca,12448.74302302,3996.81960216,31.41677303,51.6534706,646.1436468,7722.70953043
granja,42619.31494728,10466.71635365,176.41092083,131.72298089,1590.05312321,30254.4115687
granjeiro,3799.69789034,1468.71006416,43.91373485,35.84798239,155.38088412,2095.84522482
groairas,8785.11663713,2755.55078011,122.06109535,154.22881941,480.49279939,5272.78314287
guaiuba,20005.57680105,6035.43257674,245.13815068,150.87529849,776.93679561,12797.19397953
guaraciaba do norte,30844.19108256,8871.30492677,138.31592375,259.59401462,1350.43346329,20224.54275413
guaramiranga,3520.25544116,1019.74892419,58.62839683,56.13008395,162.25591402,2223.49212217
hidrolandia,16084.98759266,6079.07545476,107.92258697,135.1541715,760.99823887,9001.83714056
horizonte,45754.49088272,14302.86800449,604.46645808,734.11623717,1456.67870912,28656.36147386
ibaretama,10744.46865215,3573.71486038,90.88830249,85.50578018,489.54761699,6504.81209211
ibiapina,19677.01100457,7579.86296429,231.09779435,143.85997348,937.01654122,10785.17373123
ibicuitinga,9564.00893157,3483.18949961,92.14734931,52.46571047,338.11347674,5598.09289544
icapui,15443.37776948,5482.91924197,141.51881906,253.45124568,561.98922829,9003.49923448
ico,54790.89337915,22281.64342803,793.82893971,426.30477483,2667.91131162,28621.20492496
iguatu,81920.2734495,30351.46253649,1681.12134199,1283.73087866,4382.94673742,44221.01195494
independencia,21769.10998284,7701.4883572,193.65324512,294.53989767,1150.83742835,12428.5910545
ipaporanga,9474.39658431,3894.16923273,24.76415551,103.82991959,539.72436371,4911.90891277
ipaumirim,10038.62237822,4128.83501914,151.54130641,111.74063994,639.76521928,5006.74019345
ipu,33513.88411249,11195.82545909,498.17156781,242.59522205,1711.79245289,19865.49941065
ipueiras,31324.06207923,12432.66803431,329.88174762,444.56434735,1725.13978991,16391.80816004
iracema,11610.50869247,4641.43808192,193.51548191,124.60709202,534.0367471,6116.91128952
iraucuba,18166.83039511,5653.0883406,170.38974897,175.05378632,677.04946476,11491.24905446
itaicaba,6391.5571958,2310.223568,45.33227218,80.22228686,328.66633818,3627.11273058
itaitinga,29992.22335092,9574.27888818,260.4714904,503.81115943,1180.54630709,18473.11550582
itapage,40092.56361057,11589.00319616,491.76379653,374.9000331,1574.14901792,26062.74756686
itapipoca,94449.53870868,29214.04076361,918.82330473,899.75585096,3817.33053255,59599.58825683
itapiuna,15446.95012323,4810.9327185,340.28103372,136.48058289,693.04091955,9466.21486857
itarema,30077.24283963,7892.68259023,254.76654059,228.2842001,1004.17037074,20697.33913797
itatira,15202.53378202,3999.96658726,284.64079889,83.17361377,595.94977216,10238.80300994
jaguaretama,15163.74449235,5092.27562322,156.72349531,97.79935856,685.03274387,9131.91327139
jaguaribara,8763.1010443,2882.36406472,107.78287084,73.20001904,399.01579857,5300.73829113
jaguaribe,28932.33313896,9847.6257125,335.07259833,369.77392009,1537.43696084,16842.4239472
jaguaruana,27576.00562478,8493.91525155,216.87109454,221.19124974,1188.02169307,17456.00633588
jardim,22012.50077227,7654.62847239,265.76597936,197.17391447,881.30707177,13013.62533428
jati,6443.8241294,2931.05882615,64.36230061,85.25703313,324.56221029,3038.58375922
jijoca de jericoacoara,13968.80883033,3685.34235789,31.20400624,99.24116777,475.43109758,9677.59020085
juazeiro do norte,208157.9982522,78615.57909328,5126.63871183,3889.4908954,11071.70468951,109454.58486218
jucas,19798.42546784,7391.31692512,214.5765095,121.39385476,1061.22236399,11009.91581447
lavras da mangabeira,26316.14753166,11325.89406876,386.17796606,281.88799304,1414.36905484,12907.81844896
limoeiro do norte,48089.00578878,15476.93674232,455.93078012,784.04167188,2317.92243075,29054.17416371
madalena,14875.17277422,4701.36411549,134.19168528,91.00848884,586.35138844,9362.25709617
maracanau,176199.02755555,58644.35710623,2610.50807597,3755.86684307,6445.36807622,104742.92745406
maranguape,94854.5545872,30169.0145655,1318.02037046,1356.12974309,3606.67159968,58404.71830847
marco,19608.64190354,6187.79820031,124.88458852,144.93014882,722.42791736,12428.60104853
martinopole,8310.50773323,2309.10193785,83.15953718,44.11062531,430.98790841,5443.14772448
massape,29057.232096,8263.95664895,229.93054166,193.18824747,942.25662624,19427.90003168
mauriti,36628.0297453,15791.26698455,345.18033676,387.06331628,1377.53989415,18726.97921356
meruoca,11398.92383836,4089.6857774,157.72905975,120.66786085,542.80480003,6488.03634033
milagres,23713.80050443,10313.28661258,303.17683011,319.28224711,1164.97886727,11613.07594736
milha,11082.53876697,4263.78658222,124.09852002,110.57079775,639.33965883,5944.74320815
miraima,10258.58719835,3172.73723058,91.44911702,65.84751578,376.6679282,6551.88540677
missao velha,28050.73791799,10693.49635101,357.17681644,259.31633981,1322.74638191,15418.00202882
mombaca,35406.52976178,13486.33055059,339.21973048,394.23761236,1696.0218762,19490.71999215
monsenhor tabosa,13921.70994142,4852.03289789,122.97053525,121.98638382,701.26120401,8123.45892045
morada nova,53051.84663643,15726.42729944,548.2709466,687.2181088,2442.41324289,33647.5170387
moraujo,6655.57345685,2396.59707673,16.57976561,23.46198062,166.50839156,4052.42624233
morrinhos,16641.71405146,6684.63825216,118.08566664,128.56537041,572.6779912,9137.74677105
mucambo,11900.34133474,4671.3585174,109.60728021,60.00182566,657.11533075,6402.25838072
mulungu,9383.85815414,3243.8202468,153.63787864,66.18334568,413.13237557,5507.08430745
nova olinda,11747.35261955,3682.20661941,74.08893627,115.68803388,565.54051112,7309.82851887
nova russas,26083.79889615,9465.17769902,277.4134085,379.82151417,1531.94823739,14429.43803707
novo oriente,23179.1680572,10307.90579818,232.63598101,214.46466923,932.6087279,11491.55288088
ocara,20256.60688133,7083.47584091,193.76012604,262.46655879,967.40924306,11749.49511253
oros,18197.79512152,6178.92988802,207.23436439,228.74804795,1172.21470802,10410.66811314
