city,total,has_children,children_born,children_borned_live,children_borned_dead
abaiara,4341.36811709,2642.04459918,11112.43959972,10614.40514931,498.0344504
acarape,6408.70168838,4085.89697599,16844.54163698,16288.60686771,555.93476928
acarau,23537.93736501,14489.10145547,63613.41505953,60784.94912094,2828.46593857
acopiara,21716.34496395,13985.80028143,60204.30082522,57416.95218879,2787.3486364
aiuaba,6699.95875604,4004.92720172,17984.82962121,17408.27893134,576.55068986
alcantaras,4596.24929556,2797.12701773,12639.17496752,12312.49454971,326.68041779
altaneira,3004.38774962,1864.91643524,8392.9019793,8104.73791129,288.164068
alto santo,6858.63626494,4402.92575785,18305.4592154,17193.22672054,1112.23249483
amontada,15114.25074867,9221.1492432,45103.81484141,42982.48848147,2121.32635992
antonina do norte,3091.17610831,1791.40622027,8297.10128678,7819.58630124,477.51498565
apuiares,5762.46504429,3511.52212309,15408.44641537,14875.83951845,532.60689688
aquiraz,29793.72699779,18306.92501905,66880.22351947,63673.62366405,3206.59985545
aracati,30046.75931019,18596.03516946,71056.00614995,67963.88306738,3092.12308258
aracoiaba,10609.15006259,6583.88972921,28299.98783773,26638.68080742,1661.30703036
ararenda,4403.7249233,2757.07338678,12340.1085285,11892.56074912,447.54777935
araripe,8495.68377908,5095.811029,23847.70097056,22812.12815712,1035.57281343
aratuba,4737.95607272,2799.93195444,12744.61390226,12071.02835822,673.58554402
arneiroz,3165.25009936,1914.5844615,8274.19304766,7935.15251173,339.04053596
assare,9535.27918021,5849.17467135,26488.57086248,25263.76136873,1224.80949374
aurora,10598.25082423,6510.30577681,29851.67249137,28154.60453457,1697.06795672
baixio,2544.77339353,1592.54315063,6888.67919557,6671.12406512,217.55513045
banabuiu,6995.55942368,4332.65548923,18277.37503382,17591.59580434,685.77922947
barbalha,23839.10713247,14428.05149452,54534.26127931,52379.42043553,2154.84084378
barreira,8310.93108755,5221.17167975,21869.6885862,21019.62327759,850.06530868
barro,9331.11663293,5686.07577384,25778.8835873,24497.83338367,1281.05020363
barroquinha,5909.02807714,3567.96015759,17082.79591097,16243.38304396,839.41286705
baturite,14189.51185654,8771.20011815,34597.54989908,33074.96819605,1522.58170298
beberibe,20772.39417525,12637.05924348,52337.08867209,50154.01824525,2183.07042686
bela cruz,12649.42689046,7438.19140722,34787.86970421,33443.34497482,1344.52472937
boa viagem,21789.45674485,13744.96250311,60842.75705685,58173.76455063,2668.99250612
brejo santo,19755.57697293,10922.62395136,42296.67603226,40085.77836842,2210.89766381
camocim,25332.49466092,15418.4610544,63458.72851718,59780.63216946,3678.09634774
campos sales,11599.30760304,6557.37439401,27658.72437133,25968.94841818,1689.77595313
caninde,31265.11750285,18775.71025613,79197.68450491,76284.65169751,2913.03280746
capistrano,7048.29457968,4331.38299474,19168.54336173,18232.97594802,935.56741368
caridade,8194.97316391,5104.3996359,22197.08619183,21133.6403862,1063.44580558
carire,7808.47204708,4707.18376494,21562.90593042,20763.54989293,799.35603754
caririacu,11306.03709425,6504.7743995,32960.38869353,31347.21426795,1613.17442558
carius,7926.66267484,4916.52566739,21248.42025491,20319.93997726,928.4802777
carnaubal,6892.26327215,4396.35010333,20131.78763975,19449.86411459,681.92352516
cascavel,28480.32063346,17370.51057626,63642.1315986,60533.60699302,3108.52460559
catarina,8139.39297302,4780.09300409,16244.74189397,15722.94584002,521.79605393
catunda,4043.70194225,2782.81269822,11675.18262033,11394.08479806,281.09782227
caucaia,139299.12412688,83150.81604112,270383.81332645,260050.39540389,10333.41792262
cedro,10513.04422591,6453.52849112,28258.57758244,27033.22950251,1225.34807986
chaval,5422.2761067,3257.72564247,15460.62846985,14219.15986637,1241.46860347
choro,5159.03316665,3055.50122193,14592.25335871,14017.06995017,575.18340854
chorozinho,7896.27016546,4784.15344124,19723.95758458,18767.54301467,956.41456993
coreau,9155.70505759,5387.25621336,24308.33378125,23027.64168296,1280.69209824
crateus,31802.66092682,20392.66215195,78606.21806727,75142.55218921,3463.66587801
crato,54143.32945791,32004.49956905,113486.12245361,109156.87049122,4329.25196243
croata,7321.35576689,4444.54796781,22119.37602008,20739.45239501,1379.92362506
cruz,9501.3959862,5729.50462301,26921.32798565,25778.05058643,1143.27739925
deputado irapuan pinheiro,3904.70996615,2541.75955197,10892.69684013,10505.09746549,387.59937468
erere,2907.29725036,1779.92806877,7554.86659308,7264.11388849,290.75270455
eusebio,19342.96973247,11007.90483308,36211.41338405,35031.99096235,1179.4224217
farias brito,8155.47639852,5035.158039,22114.29666698,21020.5928795,1093.70378743
forquilha,9229.09354327,5700.37991809,22399.53267788,21351.28124765,1048.25143022
fortaleza,1135082.16678047,648084.44979042,1923898.56694058,1840900.75136048,82997.8155801
fortim,6197.20072264,3948.8837033,16430.37304144,15788.45437446,641.91866699
frecheirinha,5502.0743907,3330.30424777,14676.44132342,14186.30350905,490.13781435
general sampaio,2479.24263283,1504.3418601,7038.62974849,6755.92452771,282.7052208
graca,6361.12936589,3884.04256829,18094.95965077,17460.40319801,634.55645276
granja,20950.27449146,11431.0254873,50639.46673083,48393.77293209,2245.69379867
granjeiro,1956.0574248,1108.17509778,5770.09663784,5574.06701117,196.02962669
groairas,4425.86403406,2728.85582514,12016.68114583,11512.69578627,503.98535955
guaiuba,9913.16346868,6007.16011781,23440.60168472,22000.15456604,1440.44711871
guaraciaba do norte,15613.38863258,9761.74563546,43927.27243171,41363.58867565,2563.68375601
guaramiranga,1765.50560225,1083.97488795,4261.89334558,4074.22292628,187.67041931
hidrolandia,8112.6717642,5176.42518809,22477.19936464,21619.97827703,857.22108765
horizonte,23023.59480674,13734.48090177,46496.98134222,44220.40741581,2276.57392643
ibaretama,5158.45875642,3235.48746265,14765.6513386,14137.99173338,627.65960523
ibiapina,9917.12380682,6185.83740307,26759.14972427,25579.91075724,1179.23896702
ibicuitinga,4613.40687142,2988.92532487,12416.18276256,11896.93835744,519.24440507
icapui,7574.20805885,4946.58804864,18486.46716618,17865.51823327,620.94893286
ico,28245.13306555,17266.34190144,74575.91993828,70551.17318448,4024.74675373
iguatu,42854.17231113,26633.86634662,95892.07688404,91387.64670754,4504.43017657
independencia,10957.88553246,6914.56313572,27536.81130125,26539.72408076,997.08722052
ipaporanga,4775.79103576,3084.58231547,14098.90551868,13379.19717795,719.7083407
ipaumirim,5038.7976431,3231.73937962,13711.15267672,13203.56335311,507.58932358
ipu,17048.16228416,10861.12575179,45266.95167951,43550.45979492,1716.49188465
ipueiras,16131.41943753,9836.40198807,46995.64482804,44995.70887172,1999.93595636
iracema,5933.0419668,3759.74243071,16316.85854826,15646.33107163,670.52747662
iraucuba,8959.34454976,4703.69805012,21101.04140384,20448.42423366,652.61717014
itaicaba,3245.81857309,2071.77645927,8617.87877743,8270.76485032,347.11392707
itaitinga,14681.09960577,8805.65594596,31337.3012389,29838.91104289,1498.39019599
itapage,20351.20151297,11970.43816139,46886.79956915,45370.98313652,1515.81643262
itapipoca,47253.23824708,28727.6809116,118205.49953641,113980.05891246,4225.44062393
itapiuna,7578.7018687,4701.60609649,19643.44918564,18864.22087957,779.22830609
itarema,14527.59697317,8680.69103036,40307.58315894,37956.10668645,2351.47647251
itatira,7481.66889603,4568.60203657,21437.50453422,20343.62094772,1093.88358659
jaguaretama,7500.34918256,4823.87917753,20442.05871085,19622.24315395,819.81555686
jaguaribara,4308.93585557,2717.96853003,10483.99038576,10183.7485621,300.24182371
jaguaribe,14920.03495829,9312.39747746,36607.28122159,34718.62668135,1888.65454027
jaguaruana,13883.32959781,8265.87660317,32946.715139,31564.92544206,1381.78969695
jardim,11303.08971598,6421.84898547,29036.678162,27825.1076509,1211.57051114
jati,3258.31317234,2014.0333588,8686.81577518,8219.70756586,467.1082093
jijoca de jericoacoara,7073.3357346,4211.688644,17661.35029309,17209.57462653,451.77566655
juazeiro do norte,111165.64747568,65411.64316398,239321.21769867,227110.01108585,12211.20661267
jucas,10071.94353735,6140.4467687,26503.8126356,25031.01641102,1472.79622456
lavras da mangabeira,13220.88932825,7862.53925975,36108.94031036,33942.78311818,2166.15719222
limoeiro do norte,24700.57891758,15361.35951001,51470.51079208,49606.89367279,1863.61711931
madalena,7397.24926812,4506.32193276,19740.24807958,19195.76592584,544.48215371
maracanau,90890.61028361,54286.61944304,173089.95690335,166188.1319555,6901.82494793
maranguape,48008.17994941,28196.79028881,100643.4161086,96902.22609251,3741.19001605
marco,9679.70741983,5919.87344989,27343.06750131,26513.54261295,829.52488834
martinopole,4180.97909588,2521.87621107,11729.9115345,10847.23648289,882.67505152
massape,14693.0140777,8633.76712912,37239.93877356,35668.28077041,1571.6580032
