city,total,married,separated,divorced,widow,single
colonia do gurgueia,3907,976,32,13,119,2767
colonia do piaui,5586,2075,26,19,255,3212
conceicao do caninde,3819,1150,37,12,217,2403
coronel jose dias,3491,1809,20,20,153,1489
corrente,17755,6036,193,77,693,10757
cristalandia do piaui,4931,1673,19,16,216,3007
cristino castro,6943,1447,28,37,215,5217
curimata,7287,2374,20,32,207,4654
currais,3269,615,0,6,96,2552
curral novo do piaui,3085,884,4,6,48,2144
curralinhos,2814,793,0,12,37,1972
demerval lobao,9934,3406,51,55,332,6090
dirceu arcoverde,4741,2410,41,22,183,2085
dom expedito lopes,4789,2045,57,18,186,2483
dom inocencio,7065,2394,37,0,212,4422
domingos mourao,3147,668,17,4,111,2346
elesbao veloso,12364,4400,173,55,561,7175
eliseu martins,3408,838,29,9,125,2407
esperantina,26620,6073,49,34,733,19732
fartura do piaui,3542,1805,1,5,113,1618
flores do piaui,3417,1347,14,9,138,1908
floresta do piaui,1931,688,4,6,76,1157
floriano,44141,14505,659,294,1872,26811
francinopolis,4127,1805,3,0,205,2113
francisco ayres,4152,1655,68,6,176,2248
francisco macedo,1842,473,0,6,59,1304
francisco santos,5698,2504,90,30,219,2855
fronteiras,7901,2943,100,30,336,4492
geminiano,3722,1482,41,16,144,2038
gilbues,7544,2238,21,48,253,4984
guadalupe,8040,2560,138,89,358,4896
guaribas,3374,1719,5,0,118,1532
hugo napoleao,2890,1192,16,14,75,1593
ilha grande,6084,1819,0,18,140,4108
inhuma,11423,4164,136,73,406,6643
ipiranga do piaui,6671,2706,52,6,262,3645
isaias coelho,5779,2257,5,27,185,3305
itainopolis,8477,3400,58,52,380,4587
itaueira,8324,3233,57,39,325,4670
jacobina do piaui,4471,1486,21,5,103,2856
jaicos,12309,4281,50,15,393,7570
jardim do mulato,3138,1452,20,20,121,1525
jatoba do piaui,3522,1239,18,5,64,2195
jerumenha,3467,1148,22,0,108,2189
joao costa,2429,641,11,0,49,1728
joaquim pires,9820,1704,10,6,180,7920
joca marques,3279,404,13,8,55,2800
jose de freitas,25848,7774,157,20,822,17075
juazeiro do piaui,3441,853,2,0,74,2513
julio borges,3667,1158,26,0,97,2386
jurema,3162,1493,22,4,51,1592
lagoa alegre,5151,1293,9,4,66,3779
lagoa de sao francisco,4262,967,2,7,95,3191
lagoa do barro do piaui,3442,1312,17,3,104,2006
lagoa do piaui,2784,813,22,4,50,1895
lagoa do sitio,3285,1284,32,0,92,1877
lagoinha do piaui,1745,644,5,7,100,989
landri sales,4492,1610,34,43,121,2684
luis correia,18647,5679,66,47,332,12522
luzilandia,18822,4166,61,41,483,14072
madeiro,4918,990,35,0,62,3831
manoel emidio,3988,1545,30,16,66,2332
marcolandia,4701,1774,24,23,153,2728
marcos parente,3438,1399,26,30,150,1833
massape do piaui,4814,1654,20,13,183,2943
matias olimpio,7351,1840,19,6,252,5235
miguel alves,21721,3289,14,4,492,17922
miguel leao,1045,433,7,0,34,571
milton brandao,5142,1232,5,0,36,3869
monsenhor gil,8209,2418,93,40,329,5329
monsenhor hipolito,5452,1858,50,18,219,3307
monte alegre do piaui,7532,1851,26,12,272,5372
morro cabeca no tempo,3212,1332,24,0,68,1787
morro do chapeu do piaui,4560,698,22,6,120,3713
murici dos portelas,4698,779,0,5,98,3816
nazare do piaui,6148,2008,37,22,228,3854
nossa senhora de nazare,3018,1012,33,7,62,1904
nossa senhora dos remedios,5450,1113,16,6,142,4173
nova santa rita,3187,1088,15,4,106,1975
novo oriente do piaui,5422,2091,30,17,220,3064
novo santo antonio,2520,807,36,0,90,1586
oeiras,26752,10411,246,158,1135,14802
olho d'agua do piaui,1768,718,23,4,70,953
padre marcos,5761,1752,56,22,179,3752
paes landim,3255,1042,18,23,103,2070
pajeu do piaui,2321,950,15,0,34,1322
palmeira do piaui,3881,643,0,4,48,3186
palmeirais,9358,2847,52,68,415,5977
paqueta,3478,1629,88,26,105,1630
parnagua,6771,1725,41,49,125,4831
parnaiba,105481,33449,1277,968,4043,65743
passagem franca do piaui,3196,1049,0,0,98,2049
patos do piaui,4477,2018,53,32,166,2208
paulistana,12943,4098,175,31,521,8118
pavussu,3065,1210,15,0,57,1783
pedro ii,27586,6733,146,86,774,19848
pedro laurentino,1561,516,7,0,57,981
picos,55420,22037,821,492,2214,29856
pimenteiras,8598,3023,79,24,226,5246
pio ix,12624,5444,143,75,431,6532
piracuruca,18908,5281,204,146,582,12694
piripiri,47474,13652,453,217,1409,31743
porto,7603,1141,64,25,207,6166
porto alegre do piaui,1823,686,0,17,17,1103
prata do piaui,2420,931,16,17,140,1315
queimada nova,6405,2031,22,0,193,4159
redencao do gurgueia,5769,1344,11,18,241,4155
regeneracao,13670,3489,143,60,589,9390
riacho frio,3255,776,20,0,109,2350
ribeira do piaui,2965,897,19,0,73,1976
ribeiro goncalves,4267,1090,7,25,101,3044
rio grande do piaui,4866,1874,14,6,169,2803
santa cruz do piaui,4768,1632,25,8,165,2937
santa cruz dos milagres,2623,693,6,0,55,1870
santa filomena,4371,798,18,3,130,3422
santa luz,3741,1191,52,7,166,2325
santa rosa do piaui,4131,1630,35,6,169,2291
santana do piaui,3717,1576,49,0,141,1951
santo antonio de lisboa,4160,1805,29,29,183,2115
santo antonio dos milagres,1434,605,0,9,56,764
santo inacio do piaui,2786,1016,27,0,131,1612
sao braz do piaui,3238,1571,15,7,116,1529
sao felix do piaui,2822,1046,16,22,78,1660
sao francisco de assis do piaui,2932,1086,7,0,105,1734
sao francisco do piaui,4999,1663,19,21,213,3085
sao goncalo do gurgueia,1704,544,10,0,88,1061
sao goncalo do piaui,3276,1475,12,30,117,1642
sao joao da canabrava,3337,1607,46,22,149,1513
sao joao da fronteira,3551,868,22,5,104,2552
sao joao da serra,5341,2105,14,16,134,3072
sao joao da varjota,3389,1384,24,9,110,1862
sao joao do arraial,4357,976,0,5,156,3220
sao joao do piaui,13905,3727,96,22,698,9361
sao jose do divino,3750,677,17,6,83,2967
sao jose do peixe,2973,1058,0,0,115,1800
sao jose do piaui,5323,2139,51,14,168,2951
sao juliao,4554,2227,38,20,199,2069
sao lourenco do piaui,3448,1782,26,18,102,1521
sao luis do piaui,1961,976,36,0,94,855
sao miguel da baixa grande,1646,638,0,2,75,932
sao miguel do fidalgo,2294,601,11,9,73,1601
sao miguel do tapuio,14732,3930,44,9,395,10355
sao pedro do piaui,9686,3490,68,49,378,5701
sao raimundo nonato,21181,9497,292,215,611,10566
sebastiao barros,3462,1285,18,7,97,2055
sebastiao leal,2993,1094,11,7,151,1730
sigefredo pacheco,7132,2022,20,10,208,4873
simoes,10248,2967,69,31,349,6831
simplicio mendes,8696,3146,82,84,334,5051
socorro do piaui,3577,1052,22,30,150,2324
sussuapara,4075,1619,25,20,153,2257
tamboril do piaui,1784,755,0,0,30,999
tanque do piaui,1829,731,15,2,89,991
teresina,579032,197591,9508,6110,18942,346882
uniao,30639,9296,166,76,1073,20028
urucui,13152,3791,76,34,432,8819
valenca do piaui,16382,5651,179,140,513,9898
varzea branca,3911,1804,50,3,78,1977
varzea grande,3585,1209,31,24,136,2185
vera mendes,2355,1244,56,15,74,967
vila nova do piaui,2326,882,11,6,127,1300
wall ferraz,3175,983,13,22,74,2082
