city,total,main_regular,main_irregular,other_regular,other_irregular
palmeira do piaui,2211.4334454,341.77804341,1869.65540199,341.77804341,1869.65540199
palmeirais,3661.10613658,646.82715593,3014.27898065,650.59519527,3010.51094131
paqueta,1596.60566176,228.75331689,1367.85234487,228.75331689,1367.85234487
parnagua,3576.37038538,716.90311353,2859.46727185,716.90311353,2859.46727185
parnaiba,57030.19207769,25549.62345573,31480.56862196,25662.11054522,31368.08153247
passagem franca do piaui,1812.34838511,621.14857344,1191.19981167,621.14857344,1191.19981167
patos do piaui,1969.76414227,458.53742066,1511.22672161,458.53742066,1511.22672161
pau d'arco do piaui,1527.13344489,147.04030521,1380.09313968,147.04030521,1380.09313968
paulistana,8768.13966871,2115.13437588,6653.00529283,2121.20313395,6646.93653477
pavussu,1534.28930761,246.36836775,1287.92093986,246.36836775,1287.92093986
pedro ii,13535.48963145,3270.76868347,10264.72094798,3282.54412215,10252.94550929
pedro laurentino,670.01867161,146.35996505,523.65870656,146.35996505,523.65870656
picos,33487.21870517,14950.33013772,18536.88856745,14987.87162749,18499.34707768
pimenteiras,4311.77064707,981.22337052,3330.54727655,981.22337052,3330.54727655
pio ix,6498.44989145,1160.06158507,5338.38830638,1170.65569278,5327.79419867
piracuruca,10518.12044227,2815.75668961,7702.36375266,2815.75668961,7702.36375266
piripiri,24101.59695212,9381.82543341,14719.77151871,9419.91777501,14681.67917713
porto,4721.19791716,925.48764218,3795.71027498,930.09641728,3791.10149988
porto alegre do piaui,859.38949115,377.08249676,482.30699439,377.08249676,482.30699439
prata do piaui,673.53779607,173.45117453,500.08662154,173.45117453,500.08662154
queimada nova,2863.35899969,578.3245061,2285.03449359,578.3245061,2285.03449359
redencao do gurgueia,3144.0423615,678.87563724,2465.16672426,691.16844125,2452.87392025
regeneracao,6002.79701866,2070.72313011,3932.07388855,2091.02359937,3911.77341929
riacho frio,1133.83636429,207.37623316,926.46013113,207.37623316,926.46013113
ribeira do piaui,1787.00656224,247.56827441,1539.43828783,254.18638911,1532.82017314
ribeiro goncalves,2098.68919429,745.60312994,1353.08606435,745.60312994,1353.08606435
rio grande do piaui,2394.94742784,670.67540022,1724.27202762,676.67884388,1718.26858396
santa cruz do piaui,2120.2020434,467.98723322,1652.21481018,467.98723322,1652.21481018
santa cruz dos milagres,1254.75008275,379.32633717,875.42374558,379.32633717,875.42374558
santa filomena,1704.46299054,244.5671222,1459.89586834,244.5671222,1459.89586834
santa luz,1922.03983784,422.29143668,1499.74840116,428.08818318,1493.95165465
santa rosa do piaui,1844.08886267,726.72711965,1117.36174302,743.53938478,1100.54947789
santana do piaui,1966.05138254,298.29418563,1667.75719691,300.47901232,1665.57237022
santo antonio de lisboa,2978.14210622,513.88921521,2464.25289101,524.66367183,2453.47843439
santo antonio dos milagres,680.01321171,207.087782,472.92542971,209.79745063,470.21576108
santo inacio do piaui,1294.60195548,279.11233489,1015.48962059,279.11233489,1015.48962059
sao braz do piaui,1618.95885583,430.06034747,1188.89850836,430.06034747,1188.89850836
sao felix do piaui,1241.00869233,378.21791904,862.79077329,380.7070122,860.30168014
sao francisco de assis do piaui,2403.39959253,245.08221299,2158.31737954,248.05794052,2155.34165201
sao francisco do piaui,2318.55387515,732.184524,1586.36935115,753.64863615,1564.90523899
sao goncalo do gurgueia,609.08986321,216.62837462,392.46148859,218.22950489,390.86035831
sao goncalo do piaui,1025.02503878,363.60798974,661.41704904,363.60798974,661.41704904
sao joao da canabrava,1701.14810949,236.04267415,1465.10543534,236.04267415,1465.10543534
sao joao da fronteira,1361.76416424,384.47694209,977.28722215,384.47694209,977.28722215
sao joao da serra,1660.4856714,459.05588016,1201.42979124,464.31498315,1196.17068824
sao joao da varjota,1499.05971009,326.17914253,1172.88056756,326.17914253,1172.88056756
sao joao do arraial,2291.84972625,343.82791034,1948.02181591,343.82791034,1948.02181591
sao joao do piaui,8248.15463366,2589.4717102,5658.68292346,2609.4041628,5638.75047085
sao jose do divino,2427.66567894,356.12369465,2071.54198429,356.12369465,2071.54198429
sao jose do peixe,1094.60446377,403.18675507,691.4177087,403.18675507,691.4177087
sao jose do piaui,3733.33406098,530.78591511,3202.54814587,540.78743566,3192.54662532
sao juliao,1889.11793978,537.71776032,1351.40017946,540.76434703,1348.35359276
sao lourenco do piaui,2256.42318433,407.46630871,1848.95687562,415.30914384,1841.1140405
sao luis do piaui,943.65007236,227.28263345,716.36743891,227.28263345,716.36743891
sao miguel da baixa grande,846.52288459,196.08631094,650.43657365,196.08631094,650.43657365
sao miguel do fidalgo,1269.60643447,205.98016817,1063.6262663,205.98016817,1063.6262663
sao miguel do tapuio,4800.76653584,1002.58744652,3798.17908932,1007.07452012,3793.69201571
sao pedro do piaui,4398.71152622,1254.88863137,3143.82289485,1254.88863137,3143.82289485
sao raimundo nonato,14573.13625166,4371.81196765,10201.32428401,4403.54842059,10169.58783108
sebastiao barros,1209.29113075,173.53238179,1035.75874896,173.53238179,1035.75874896
sebastiao leal,746.31759888,282.90917431,463.40842457,282.90917431,463.40842457
sigefredo pacheco,2587.7448542,599.90574604,1987.83910816,599.90574604,1987.83910816
simoes,6234.16768341,810.64293461,5423.5247488,810.64293461,5423.5247488
simplicio mendes,5152.41400027,1359.04581268,3793.36818759,1365.3226307,3787.09136957
socorro do piaui,924.75900544,227.69038125,697.06862419,234.95299065,689.80601478
sussuapara,2436.74803597,529.60011274,1907.14792323,529.60011274,1907.14792323
tamboril do piaui,1179.6656985,126.02143746,1053.64426104,126.02143746,1053.64426104
tanque do piaui,1456.73514525,494.16596848,962.56917677,494.16596848,962.56917677
teresina,367960.62707137,219469.3959329,148491.23113847,220044.06685692,147916.56021446
uniao,13740.554671,4715.94666982,9024.60800118,4726.0329566,9014.5217144
urucui,7408.03128657,3028.29348376,4379.73780281,3038.76898211,4369.26230445
valenca do piaui,7945.88597404,2776.71340626,5169.17256778,2797.88578904,5148.00018499
varzea branca,2193.59802769,346.44828774,1847.14973995,346.44828774,1847.14973995
varzea grande,1545.91614122,419.56832488,1126.34781634,419.56832488,1126.34781634
vera mendes,1347.2731699,209.20520282,1138.06796708,213.33431408,1133.93885582
vila nova do piaui,1371.2128537,226.73543038,1144.47742332,229.93695234,1141.27590136
wall ferraz,1374.63886141,242.57593529,1132.06292612,243.76750856,1130.87135285
