city,total
acrelandia,3055
assis brasil,1259
brasileia,6406
bujari,2179
capixaba,1861
cruzeiro do sul,22717
epitaciolandia,4194
feijo,9436
jordao,1399
mancio lima,3880
manoel urbano,1995
marechal thaumaturgo,2755
placido de castro,5629
porto acre,4416
porto walter,1764
rio branco,91645
rodrigues alves,2996
santa rosa do purus,740
sena madureira,10359
senador guiomard,7247
tarauaca,8328
xapuri,4319
