city,quantity
alvaraes,5671.02339322
amatura,4323.91912768
anama,4040.16115931
anori,5489.96072566
apui,6056.95304746
atalaia do norte,4670.75719733
autazes,13363.9591592
barcelos,7147.80948556
barreirinha,12141.30804949
benjamin constant,14019.82760052
beruri,6301.74849697
boa vista do ramos,6367.68247038
boca do acre,10268.15995403
borba,13909.00274019
caapiranga,4431.90940028
canutama,4080.9853292
carauari,10000.38303298
careiro,11418.40997803
careiro da varzea,8541.70405069
coari,29433.15086635
codajas,8094.56709171
eirunepe,12186.4808511
envira,6305.92562574
fonte boa,9016.793526
guajara,6528.8186866
humaita,16575.47552474
ipixuna,5925.91144039
iranduba,15506.93286194
itacoatiara,34633.74105584
itamarati,3369.19178614
itapiranga,3386.21179485
japura,3437.8506765
jurua,4941.8390717
jutai,7509.21005617
labrea,13403.61081709
manacapuru,31208.94266933
manaquiri,9330.93994868
manaus,666515.0880447
manicore,18801.46602294
maraa,7943.34915882
maues,22561.55839417
nhamunda,7027.29770294
nova olinda do norte,12265.62816799
novo airao,4925.34898384
novo aripuana,7687.25496819
parintins,42027.35075634
pauini,6612.03089951
presidente figueiredo,10440.98932667
rio preto da eva,8667.62504453
santa isabel do rio negro,4529.69937807
santo antonio do ica,9664.6736449
sao gabriel da cachoeira,14743.49660341
sao paulo de olivenca,12234.9858009
sao sebastiao do uatuma,4275.61370789
silves,3373.0061877
tabatinga,21888.65402452
tapaua,6985.95088671
tefe,25489.23814278
tonantins,7652.88571576
uarini,5050.82329737
urucara,6606.43426479
urucurituba,6808.09989945
