city,total,has_children,children_born,children_borned_live,children_borned_dead
acegua,1756.32951699,1122.07716216,3386.76891599,3277.81021131,108.95870464
agua santa,1604.51093072,1065.4503952,3334.88144051,3204.88072113,130.0007194
agudo,7392.40474214,4984.90663052,13913.12387164,13465.30654569,447.81732596
ajuricaba,3281.41066259,2220.61216912,6661.05754906,6507.93259253,153.12495658
alecrim,3191.67757761,2267.30670513,7982.31455713,7793.72579579,188.58876137
alegrete,34721.62748355,22402.34088352,64751.98904482,62725.69781371,2026.29123102
alegria,1923.24621734,1349.89001773,4785.89146732,4641.52075365,144.37071368
almirante tamandare do sul,917.45692302,656.97880111,1770.47563876,1738.33167077,32.143968
alpestre,3462.05847349,2455.65295521,9281.1624879,9062.17432111,218.98816676
alto alegre,815.58429477,570.28855979,1976.19530985,1907.59767564,68.59763421
alto feliz,1296.1197662,856.38176748,2432.00590712,2379.79084221,52.21506495
alvorada,85279.35634801,54897.97709942,152351.92939003,147398.10189718,4953.82749286
amaral ferrador,2590.5513969,1769.11701356,5224.16668634,4969.08373746,255.08294891
ametista do sul,3000.71551024,2112.10104159,6935.69376942,6741.03543531,194.65833415
andre da rocha,514.92247964,367.70513919,958.70548792,933.77020844,24.93527948
anta gorda,2755.68102121,1838.36683442,5421.77877424,5286.53228542,135.24648881
antonio prado,5804.40117111,3849.67614106,10658.49416182,10389.84534033,268.64882145
arambare,1596.4853536,989.00329574,2768.00763089,2650.85226712,117.15536378
ararica,2061.71623643,1432.93453193,4004.9238639,3866.94883204,137.97503185
aratiba,2973.66081204,2025.0472891,5925.66771544,5832.00561163,93.6621038
arroio do meio,8473.15015639,5445.56892495,14173.28781293,13936.52834552,236.75946739
arroio do padre,1181.75073105,779.79526909,2308.9890495,2270.19212323,38.79692627
arroio do sal,3399.52573912,2431.75505034,6748.93188231,6559.00018258,189.93169972
arroio do tigre,5471.95263699,3676.44904491,11107.14165951,10813.16258215,293.97907739
arroio dos ratos,6069.31101998,3891.5312137,10959.13944245,10656.58513721,302.55430526
arroio grande,8053.11149894,5396.43290342,14660.06408495,14245.62238657,414.44169838
arvorezinha,4511.76652823,3009.72933084,9347.01523288,9144.36742874,202.64780415
augusto pestana,3285.6243016,2357.62195955,6439.13907693,6310.03173022,129.10734672
aurea,1662.98148001,1144.60059746,3806.46375896,3697.41261318,109.05114583
bage,53363.40822326,34119.5973837,92716.35978434,89753.83404967,2962.52573461
balneario pinhal,4745.13348704,3304.65937642,9815.05247548,9411.92994247,403.12253298
