city,total,married,separated,divorced,widow,single
acegua,3755.32223964,1430.00116016,47.41962063,117.59760845,200.03508525,1960.26876515
agua santa,3236.52463235,1786.33485889,10.14936302,76.17769153,154.07554704,1209.78717187
agudo,14828.83384354,6404.84359441,319.1204138,414.51076197,1052.44247709,6637.91659627
ajuricaba,6471.38811558,3250.51947242,132.04846262,96.66476124,429.04338323,2563.11203607
alecrim,6381.79693243,3088.27708447,111.89687702,106.486179,471.00413412,2604.13265782
alegrete,67892.63010967,23323.39182129,1682.40640773,2156.97845191,4241.9028126,36487.95061614
alegria,3857.9536671,1956.85761224,42.30570234,60.52179092,297.10488656,1501.16367504
almirante tamandare do sul,1860.90474007,1010.11315031,48.55972751,21.91327669,98.15134752,682.16723804
alpestre,7119.05847354,3458.80870942,112.08775562,84.61775857,510.49055572,2953.05369421
alto alegre,1657.38156856,856.72766202,9.66410941,15.00899852,123.94776342,652.03303519
alto feliz,2650.15459064,1214.41049167,51.45803745,14.60377804,217.64718507,1152.03509841
alvorada,164362.07214437,45176.95243966,3911.63402876,6082.2572197,8221.9999932,100969.22846305
amaral ferrador,5365.28986223,2403.45261489,87.51730978,143.46149568,352.08272351,2378.77571837
ametista do sul,6196.30392406,2675.98620185,144.21261808,103.75623373,358.53855455,2913.81031585
andre da rocha,1072.06417217,499.28010068,32.42361464,4.50273755,62.11445929,473.74326001
anta gorda,5504.60236389,2977.23409225,47.35826337,76.74723829,357.24722395,2046.01554603
antonio prado,11515.54565052,5566.01335388,261.84567733,177.02709839,642.70127577,4867.95824515
arambare,3239.48535366,1144.27993992,106.45540576,134.28130932,258.9530906,1595.51560806
ararica,4166.39674387,1450.40078719,153.39071965,146.84378835,237.98331379,2177.77813489
aratiba,5988.50119209,3165.69375498,90.17097768,61.02081531,377.73900046,2293.87664366
arroio do meio,16823.2038294,7507.98071046,282.67313559,556.679007,942.32354536,7533.54743099
arroio do padre,2431.01655702,1274.53010794,10.54710255,25.26312215,169.45476692,951.22145746
arroio do sal,6716.68313304,2394.49531145,242.33528238,408.29529667,413.36866795,3258.18857459
arroio do tigre,10969.82949106,4823.2917648,182.52335132,183.8324929,677.24309059,5102.93879145
arroio dos ratos,11795.68209375,3720.07012593,317.00422873,409.57406594,967.07797337,6381.95569978
arroio grande,16000.89460355,4889.73732314,342.15332444,417.90042072,1189.6924536,9161.41108165
arvorezinha,9001.50149396,3987.52443918,151.71225143,121.40216564,506.49944902,4234.36318869
augusto pestana,6422.72777327,3252.78175604,161.76296813,73.67150792,582.43223943,2352.07930175
aurea,3285.42819532,1675.86835375,30.42797121,36.68887695,271.75581897,1270.68717444
bage,101091.23683519,29858.2207448,2395.03516072,3860.70086081,7600.50182205,57376.77824681
balneario pinhal,9311.94666109,2906.77280972,329.39844514,600.90363557,723.40433029,4751.46744037
barao,5138.93560724,2293.95370984,64.13146473,102.5027623,325.27169154,2353.07597883
barao de cotegipe,5815.49469268,2819.23888962,65.55248899,81.48479833,381.30796171,2467.91055403
barao do triunfo,5961.27337538,2606.23523578,97.8229077,113.4092472,325.90560224,2817.90038246
barra do guarita,2636.00898371,1082.69610617,60.28275556,38.45736699,136.01283216,1318.55992283
barra do quarai,3300.93266806,898.44465302,39.80372588,62.98602225,119.45888419,2180.23938272
barra do ribeiro,10809.84245703,4077.82366585,308.74637329,352.69320756,818.21836396,5252.36084637
barra do rio azul,1819.00885752,1023.35604971,9.41178064,6.14972017,101.89979766,678.19150934
barra funda,2118.5703364,1050.3129547,22.69804304,21.94447992,123.00381515,900.61104359
barracao,4720.29289481,2151.136344,96.62762318,63.26476238,250.31965882,2158.94450643
barros cassal,9438.42908117,4015.61672442,145.43476281,184.82306631,585.09167154,4507.46285609
benjamin constant do sul,1933.75179182,676.37364502,8.70460076,9.11202143,70.06120541,1169.5003192
bento goncalves,95450.69561751,40294.20370286,2212.01653806,2711.92696332,4983.41114886,45249.13726441
boa vista das missoes,1841.24908367,839.24448161,32.42903895,55.46246014,98.88763635,815.22546662
boa vista do burica,5890.48511269,3104.50367061,107.25701948,72.79666069,366.63420198,2239.29355993
boa vista do cadeado,2162.45206391,1086.88249791,45.93804604,22.66992451,112.93563953,894.02595592
boa vista do incra,2114.5449863,981.35426696,25.35190651,51.06882218,133.79208403,922.97790662
boa vista do sul,2538.91888431,1445.74612912,30.53934623,15.98563754,197.20381438,849.44395704
