city,total,main_regular,main_irregular,other_regular,other_irregular
ipueiras,12861.66613998,2689.39274516,10172.27339482,2714.65637919,10147.00976079
iracema,5397.69028435,1601.4096233,3796.28066105,1606.01717717,3791.67310719
iraucuba,5254.69525925,1546.60612459,3708.08913466,1546.60612459,3708.08913466
itaicaba,3153.99034313,1007.69821403,2146.2921291,1007.69821403,2146.2921291
itaitinga,11464.90881191,5875.32980589,5589.57900602,5875.32980589,5589.57900602
itapage,17684.89362917,6147.76381976,11537.12980941,6173.48641067,11511.4072185
itapipoca,43716.49252222,13761.92439214,29954.56813008,13795.05467203,29921.43785018
itapiuna,5779.5929866,1317.81360211,4461.77938449,1317.81360211,4461.77938449
itarema,14630.08305053,3401.24070148,11228.84234905,3401.24070148,11228.84234905
itatira,5314.65291365,1417.22481926,3897.42809439,1417.22481926,3897.42809439
jaguaretama,5839.29140101,1145.16952143,4694.12187958,1145.16952143,4694.12187958
jaguaribara,4113.74399679,1122.65510638,2991.08889041,1139.24560158,2974.49839522
jaguaribe,13530.28297516,3520.80290479,10009.48007037,3543.80108257,9986.48189259
jaguaruana,14232.95911857,3855.6858086,10377.27330997,3865.09303981,10367.86607876
jardim,9441.59510188,2476.05654729,6965.53855459,2476.05654729,6965.53855459
jati,3410.54950464,765.7939125,2644.75559214,765.7939125,2644.75559214
jijoca de jericoacoara,7496.2008914,2229.90923299,5266.29165841,2257.82646143,5238.37442998
juazeiro do norte,102036.25591043,43241.51636834,58794.73954209,43313.41620838,58722.83970207
jucas,6872.18429052,1765.17696762,5107.0073229,1765.17696762,5107.0073229
lavras da mangabeira,9367.88396937,2249.02065138,7118.86331799,2262.08272789,7105.80124149
limoeiro do norte,22789.70215098,9303.93056556,13485.77158542,9322.36567139,13467.33647958
madalena,5007.06389317,1344.83055125,3662.23334192,1344.83055125,3662.23334192
maracanau,84455.89604543,50019.22806809,34436.66797734,50054.67192347,34401.22412197
maranguape,41658.84782755,21742.96837732,19915.87945023,21774.9285987,19883.91922884
marco,9390.73749001,2622.04911126,6768.68837875,2622.04911126,6768.68837875
martinopole,3417.15069705,925.57079282,2491.57990423,958.35593433,2458.79476273
massape,12565.76646965,5348.84797938,7216.91849027,5348.84797938,7216.91849027
mauriti,15748.78211429,3671.63425639,12077.1478579,3746.45111613,12002.33099818
meruoca,5366.44535408,1806.29103704,3560.15431704,1811.4003285,3555.04502559
milagres,9661.49108071,3172.92219493,6488.56888578,3182.74262547,6478.74845524
milha,3872.93200255,787.30528524,3085.62671731,787.30528524,3085.62671731
miraima,3047.6661914,825.35989119,2222.30630021,835.67558362,2211.99060778
missao velha,14195.79530776,2799.04724971,11396.74805805,2821.1372074,11374.65810036
mombaca,15582.12647829,2953.82500539,12628.3014729,2970.06736106,12612.05911723
monsenhor tabosa,5867.21107617,1250.8350389,4616.37603727,1250.8350389,4616.37603727
morada nova,20893.26964198,5395.06975152,15498.19989046,5418.29180995,15474.97783203
moraujo,2861.82153928,781.03806572,2080.78347356,781.03806572,2080.78347356
morrinhos,6901.10094512,1562.13322186,5338.96772326,1562.13322186,5338.96772326
mucambo,4479.97846875,1391.65297044,3088.32549831,1391.65297044,3088.32549831
mulungu,4053.63591387,1064.79762938,2988.83828449,1064.79762938,2988.83828449
nova olinda,5491.21080072,1518.23793574,3972.97286498,1528.20114679,3963.00965393
nova russas,12633.74070479,3334.34203153,9299.39867326,3334.34203153,9299.39867326
novo oriente,8584.56427247,1792.76647542,6791.79779705,1792.76647542,6791.79779705
ocara,7141.49834078,1480.15836553,5661.33997525,1480.15836553,5661.33997525
oros,8401.89116951,2067.30094552,6334.59022399,2067.30094552,6334.59022399
pacajus,25873.32716213,12975.13669452,12898.19046761,12984.3749901,12888.95217203
pacatuba,27551.3316821,17775.26064188,9776.07104022,17775.26064188,9776.07104022
pacoti,4560.98549971,1115.13232896,3445.85317075,1115.13232896,3445.85317075
pacuja,2340.27508115,782.19716194,1558.07791921,785.05600376,1555.21907738
palhano,3838.42316695,1167.89447314,2670.52869381,1167.89447314,2670.52869381
palmacia,3384.56478749,1317.92965247,2066.63513502,1317.92965247,2066.63513502
paracuru,12410.24166652,4366.97380165,8043.26786487,4377.08885628,8033.15281024
paraipaba,12472.12687481,3325.34779899,9146.77907582,3350.81377372,9121.3131011
parambu,10939.21677209,1425.72678881,9513.48998328,1433.80412004,9505.41265204
paramoti,3228.50510721,963.30386531,2265.2012419,963.30386531,2265.2012419
pedra branca,12981.39040537,3313.19274137,9668.197664,3313.19274137,9668.197664
penaforte,3527.43750888,1058.2536851,2469.18382378,1058.2536851,2469.18382378
pentecoste,11833.88089302,3711.14286677,8122.73802625,3730.00113046,8103.87976257
pereiro,5826.15952071,1210.69557304,4615.46394767,1210.69557304,4615.46394767
pindoretama,7401.59398673,2164.39560055,5237.19838618,2164.39560055,5237.19838618
piquet carneiro,4957.54226014,1071.34926749,3886.19299265,1078.96767512,3878.57458504
pires ferreira,2804.80127127,546.07208103,2258.72919024,546.07208103,2258.72919024
poranga,3704.20231595,954.38879816,2749.81351779,954.38879816,2749.81351779
porteiras,5374.67281972,1045.91048469,4328.76233503,1045.91048469,4328.76233503
potengi,3559.69730871,657.75210961,2901.9451991,657.75210961,2901.9451991
potiretama,2510.5133607,635.17147009,1875.34189061,639.78664329,1870.7267174
quiterianopolis,7498.13285401,1208.26739501,6289.865459,1231.35580673,6266.77704727
quixada,29475.90571413,10117.22672052,19358.67899361,10117.22672052,19358.67899361
quixelo,6437.15118643,1257.84863399,5179.30255244,1262.67671819,5174.47446824
quixeramobim,27523.98118558,8386.80688444,19137.17430114,8406.36835799,19117.6128276
