city,total,married,separated,divorced,widow,single
amparo de sao francisco,1870.98366058,502.35633154,32.73544077,34.53244858,116.83704687,1184.52239282
aquidaba,16641.07601538,4342.41374404,207.59598774,348.97937076,922.82897175,10819.25794109
aracaju,490097.07703205,148603.45634744,8436.93332397,20124.84478739,20909.80458288,292022.03799037
araua,8913.13040466,1837.99840268,69.871061,81.32840028,354.54751253,6569.38502817
areia branca,13851.6049603,3098.9016003,116.61623625,211.38664245,501.56137828,9923.13910302
barra dos coqueiros,20555.78614746,4416.87468474,246.01330979,666.96567064,652.54007998,14573.39240231
boquim,21139.69493304,4978.73103223,298.50401051,411.63874999,742.46371372,14708.35742659
brejo grande,6136.16367931,1536.86509651,51.49677794,78.83457,235.47327751,4233.49395735
campo do brito,13989.26893453,3878.58451867,127.83387729,329.46451884,637.33433122,9016.05168851
canhoba,3217.1663366,995.91756475,28.19570987,36.79949681,87.8130984,2068.44046677
caninde de sao francisco,19296.03590325,4792.16980579,249.04521677,253.93414787,556.51159383,13444.37513899
capela,24915.7759438,4398.63257199,358.06516074,401.62060139,1186.11630385,18571.34130583
carira,16451.30227466,5218.30553079,229.08886529,290.27633602,774.92611422,9938.70542834
carmopolis,10842.7867841,2311.63569421,197.1124902,275.72579235,382.49998642,7675.81282092
cedro de sao joao,4692.94995465,1555.71256429,27.59841642,69.50407133,279.32832471,2760.8065779
cristinapolis,13143.04034984,2128.95461496,67.60463202,262.44350244,514.62591058,10169.41168984
cumbe,3206.85067655,836.26462243,25.88158961,43.67831419,127.93284153,2173.09330879
divina pastora,3481.41480918,572.04108981,56.56660798,46.70236899,127.36396338,2678.74077902
estancia,53517.60536223,13291.16175364,736.6550628,1058.60092843,2208.66573605,36222.52188131
feira nova,4367.39110032,805.11992583,30.67295359,23.76936505,183.87631365,3323.9525422
frei paulo,11653.77969554,3830.77353711,119.89971868,192.60738479,514.17059196,6996.328463
gararu,9243.50444647,3144.50846041,95.11276651,149.59608747,244.87030926,5609.41682282
general maynard,2448.33004532,511.42887475,25.91148158,107.77518295,85.9128726,1717.30163344
gracho cardoso,4721.76979422,1946.8883484,36.94817927,49.32328811,182.19321654,2506.4167619
ilha das flores,6609.80461998,1650.08837357,89.46452375,165.29325173,305.59863742,4399.35983351
indiaroba,12371.26604149,2468.83964655,127.1382093,161.86871919,406.47940055,9206.9400659
itabaiana,72844.70094938,21604.6664399,1017.66740182,1307.71811361,3140.34331203,45774.30568202
itabaianinha,31257.77473541,6349.27950969,259.61697678,209.7488162,1181.87239599,23257.25703675
itabi,4228.90916323,1577.61876232,39.30802586,99.57591455,181.34828734,2331.05817316
itaporanga d'ajuda,24771.02440015,5574.73706276,104.24697859,387.04411072,716.40995361,17988.58629447
japaratuba,13990.08226549,3598.08491805,149.03257369,289.55132764,551.04516515,9402.36828096
japoata,10390.99961702,3119.57686355,142.39551142,144.50158476,426.20380151,6558.32185578
lagarto,79386.59401692,22856.14957401,931.02477793,1562.31375438,3471.10604893,50565.99986167
laranjeiras,21968.85846862,4679.25618626,147.91597026,341.14131359,787.67363004,16012.87136847
macambira,5347.49002971,1510.24390174,35.84897085,69.15912131,276.30057151,3455.9374643
malhada dos bois,2813.6182338,1072.45159333,26.09547653,26.33147372,139.89534987,1548.84434035
malhador,9974.68582804,2697.3774045,108.51859448,163.84380381,550.16442075,6454.7816045
maruim,13218.89639471,3439.85709021,258.39677459,249.72811078,446.46565811,8824.44876102
moita bonita,9445.43426665,3145.13781208,135.93156342,114.56485493,456.72729942,5593.0727368
